"Index" "COP.Open" "COP.High" "COP.Low" "COP.Close" "COP.Volume" "COP.Adjusted"
"2018-12-24" 58.830002 59.68 57.009998 57.009998 3842800 48.313946
"2018-12-26" 57.68 61.529999 56.75 61.5 7263900 52.119076
"2018-12-27" 60.630001 62.240002 59.450001 62.23 6131000 52.737717
"2018-12-28" 62.75 62.869999 61.150002 61.669998 5053700 52.263138
"2018-12-31" 62.130001 62.73 61.689999 62.349998 5290800 52.839417
"2019-01-02" 60.689999 63.849998 60.43 63.380001 5735400 53.712299
"2019-01-03" 63.540001 63.709999 61.66 62.18 4727300 52.695339
"2019-01-04" 63.080002 63.91 62.66 63.75 7700100 54.025852
"2019-01-07" 63.91 64.269997 62.689999 63.470001 6272200 53.788578
"2019-01-08" 64.209999 64.580002 63.459999 64.32 5774900 54.508911
"2019-01-09" 65.07 66.75 64.599998 66.449997 8350300 56.314014
"2019-01-10" 65.870003 68.010002 65.43 67.940002 8811100 57.576736
"2019-01-11" 67.279999 67.339996 65.790001 66.389999 6018300 56.263176
"2019-01-14" 65.620003 66.32 65.330002 65.610001 4972000 55.602142
"2019-01-15" 66.040001 66.779999 65.760002 66.029999 4504100 55.95808
"2019-01-16" 65.739998 66.269997 65.489998 65.660004 5402300 55.644516
"2019-01-17" 65.059998 67.169998 65.010002 67.059998 5997400 56.830975
"2019-01-18" 67.639999 68.309998 67.169998 67.900002 6073800 57.542847
"2019-01-22" 67 67.239998 65.580002 65.75 6915500 55.720787
"2019-01-23" 66.220001 66.459999 65.150002 65.860001 5938700 55.814018
"2019-01-24" 65.970001 66.730003 65.449997 66.120003 5789900 56.034351
"2019-01-25" 66.650002 67.610001 66.519997 66.989998 4504500 56.771637
"2019-01-28" 65.870003 65.870003 64.879997 65.349998 5942800 55.381809
"2019-01-29" 66.209999 66.290001 65.25 65.300003 5308800 55.339436
"2019-01-30" 65.800003 66.099998 65.110001 65.690002 8087400 55.669945
"2019-01-31" 66.540001 68.309998 65.900002 67.690002 9927700 57.36488
"2019-02-01" 68.339996 69.449997 68.099998 68.68 7486400 58.203873
"2019-02-04" 68.190002 70.010002 68.190002 69.93 5593100 59.263199
"2019-02-05" 69.650002 69.959999 69.110001 69.260002 4483900 58.6954
"2019-02-06" 68.660004 69.550003 68.510002 69.110001 4071300 58.568287
"2019-02-07" 68.370003 68.830002 67.25 67.480003 6230300 57.186905
"2019-02-08" 66.800003 67.080002 65.260002 66.260002 6554900 56.407959
"2019-02-11" 65.580002 67.07 65.580002 66.739998 5200400 56.816593
"2019-02-12" 68.010002 68.300003 67.239998 67.449997 3958000 57.421005
"2019-02-13" 67.709999 68.830002 67.639999 67.779999 5839800 57.701939
"2019-02-14" 67.5 69.690002 67.5 69.099998 5442800 58.825684
"2019-02-15" 69.940002 70.32 69.480003 70.18 5173500 59.745083
"2019-02-19" 69.519997 70.010002 69.18 69.489998 5189600 59.157688
"2019-02-20" 69.459999 70.75 69.449997 70.650002 5837100 60.145222
"2019-02-21" 70.239998 70.839996 69.93 70.239998 5984300 59.796177
"2019-02-22" 70.849998 71.010002 69.870003 69.970001 5225500 59.566338
"2019-02-25" 69.660004 70.010002 69.230003 69.25 5160900 58.953381
"2019-02-26" 69.099998 69.529999 68.739998 68.919998 4689900 58.672447
"2019-02-27" 69.290001 70.339996 68.760002 69.220001 5355700 58.92786
"2019-02-28" 69.150002 69.190002 67.660004 67.849998 8154300 57.761547
"2019-03-01" 68.089996 69.110001 68.089996 68.93 7372600 58.680973
"2019-03-04" 69.599998 70.059998 68.730003 69.900002 6625800 59.506733
"2019-03-05" 70 70.059998 68.519997 69.010002 7635500 58.749054
"2019-03-06" 68.610001 68.639999 67.940002 68.290001 7296300 58.136124
"2019-03-07" 68.360001 68.400002 67.550003 67.949997 6964300 57.846664
"2019-03-08" 66.699997 66.699997 64.910004 65.43 8068800 55.701359
"2019-03-11" 66.199997 66.339996 65.339996 65.870003 8703500 56.075943
"2019-03-12" 66.169998 66.419998 65.150002 65.629997 11790200 55.871628
"2019-03-13" 66.089996 67.360001 66.029999 67.349998 8324800 57.335892
"2019-03-14" 67.279999 67.860001 66.970001 67.019997 7315500 57.054955
"2019-03-15" 66.559998 67.93 66.529999 67.589996 16733200 57.540203
"2019-03-18" 67.879997 68.300003 67.300003 67.610001 7712200 57.557243
"2019-03-19" 68.139999 68.5 67.099998 67.349998 6456400 57.335892
"2019-03-20" 67.389999 68.160004 66.669998 67.540001 7117300 57.497639
"2019-03-21" 67.730003 68.279999 67.260002 68.139999 5580900 58.008415
"2019-03-22" 67.459999 67.75 65.389999 66.07 5182100 56.246212
"2019-03-25" 66.040001 67.489998 65.519997 67.07 8070000 57.097519
"2019-03-26" 67.970001 69.599998 67.910004 68.559998 7245200 58.365974
"2019-03-27" 68.300003 69.080002 67.580002 67.910004 5015600 57.812618
"2019-03-28" 67.400002 67.610001 66.760002 67.379997 5122100 57.361423
"2019-03-29" 68.279999 68.540001 66.580002 66.739998 6810900 56.816593
"2019-04-01" 67.489998 68.120003 67.309998 67.690002 5309000 57.625336
"2019-04-02" 67.589996 67.830002 66.089996 66.349998 5833000 56.48457
"2019-04-03" 66.809998 66.959999 65.169998 65.510002 5490800 55.76947
"2019-04-04" 65.57 65.769997 64.970001 65.160004 6397900 55.471516
"2019-04-05" 65.510002 66.190002 65.260002 66.120003 8337800 56.288765
"2019-04-08" 66.510002 67.519997 66.190002 66.550003 5705200 56.654839
"2019-04-09" 66.209999 66.279999 65.449997 65.699997 4707300 55.931221
"2019-04-10" 66.080002 67.18 66.029999 66.970001 6629000 57.012383
"2019-04-11" 66.639999 67.599998 65.720001 66.370003 9486900 56.501598
"2019-04-12" 67.559998 68.220001 67.25 67.370003 9913100 57.352917
"2019-04-15" 67.059998 67.230003 66.209999 66.339996 7284800 56.476059
"2019-04-16" 66.760002 66.910004 65.839996 65.839996 7790500 56.0504
"2019-04-17" 66.489998 67 65.779999 65.779999 7907100 55.999329
"2019-04-18" 65.940002 66.389999 65.519997 65.900002 6033400 56.10149
"2019-04-22" 66.699997 67.300003 66.330002 66.959999 9061600 57.003872
"2019-04-23" 66.989998 67.419998 66.43 66.449997 8133500 56.569706
"2019-04-24" 67 67 64.690002 64.699997 7624600 55.079906
"2019-04-25" 64.629997 64.650002 63.93 63.970001 7305000 54.45845
"2019-04-26" 63.580002 63.650002 62.080002 62.779999 9216800 53.445377
"2019-04-29" 62.77 63.119999 62.360001 62.650002 6769300 53.334717
"2019-04-30" 63.549999 63.970001 62.549999 63.119999 9358300 53.734833
"2019-05-01" 63.73 64.529999 62.669998 62.669998 12032000 53.351738
"2019-05-02" 62.200001 63.310001 61.279999 61.290001 12614200 52.176933
"2019-05-03" 61.900002 62.880001 61.52 62.009998 6883800 52.789875
"2019-05-06" 61.25 62.349998 60.98 61.880001 7402400 52.679211
"2019-05-07" 61.16 61.34 60.299999 61 6452200 51.930054
"2019-05-08" 61.040001 62.139999 60.959999 61.43 4809000 52.296116
"2019-05-09" 60.830002 61.830002 60.650002 61.540001 7799800 52.389767
"2019-05-10" 61.27 62.279999 60.470001 61.919998 6411500 52.975822
"2019-05-13" 61.490002 61.91 60.82 61.189999 6280300 52.351265
"2019-05-14" 61.490002 62.889999 61.439999 62.32 5259000 53.318047
"2019-05-15" 62 62.32 61.299999 62.040001 6316300 53.07848
"2019-05-16" 62.599998 63.130001 62.5 62.57 5312500 53.531933
"2019-05-17" 61.970001 62.57 61.82 62.099998 4906100 53.129814
"2019-05-20" 62.029999 62.560001 61.880001 62.450001 4794800 53.429256
"2019-05-21" 62.700001 63.959999 62.689999 63.619999 5855300 54.430252
"2019-05-22" 63.07 63.709999 62.740002 63.049999 5156300 53.942593
"2019-05-23" 61.84 61.970001 59.220001 59.5 8896800 50.90538
"2019-05-24" 60.02 60.41 58.93 59.880001 6070700 51.23048
"2019-05-28" 60.029999 60.639999 59.779999 60.049999 5685800 51.375931
"2019-05-29" 59.290001 60.349998 58.939999 60.139999 6828300 51.452938
"2019-05-30" 60.07 60.310001 58.599998 58.950001 5817900 50.434818
"2019-05-31" 58.049999 59.400002 57.82 58.959999 6939500 50.443378
"2019-06-03" 59.07 60.200001 59.02 59.419998 6541500 50.836926
"2019-06-04" 59.869999 60 58.959999 59.099998 7260500 50.563156
"2019-06-05" 59.209999 59.299999 56.98 57.080002 11839200 48.834934
"2019-06-06" 57.380001 58.529999 57.290001 58.200001 7370600 49.793167
"2019-06-07" 58.310001 59.310001 58.150002 58.959999 5893000 50.443378
"2019-06-10" 59.330002 59.689999 58.790001 59.259998 5268400 50.700043
"2019-06-11" 59.689999 59.869999 58.66 58.73 5280300 50.246597
"2019-06-12" 58.169998 58.610001 57.880001 58.549999 5677400 50.092602
"2019-06-13" 59.349998 59.619999 58.860001 59.060001 5174200 50.528938
"2019-06-14" 59.060001 59.389999 58.689999 58.82 3590500 50.323593
"2019-06-17" 58.349998 59.110001 58.279999 59.009998 4575000 50.486153
"2019-06-18" 59.43 60.220001 59.209999 59.830002 4980000 51.187717
"2019-06-19" 59.75 60.290001 59.389999 59.650002 4469100 51.033714
"2019-06-20" 60.73 61.200001 60.400002 60.700001 9437900 51.932037
"2019-06-21" 60.700001 60.990002 60.27 60.330002 9147100 51.61549
"2019-06-24" 60.32 60.779999 60.27 60.52 3701800 51.778042
"2019-06-25" 60.299999 60.880001 59.759998 59.77 5024000 51.136375
"2019-06-26" 60.830002 63.299999 60.82 62.75 9509900 53.685925
"2019-06-27" 62.580002 62.860001 60.880001 61.27 6004700 52.419708
"2019-06-28" 61.27 61.689999 60.68 61 6108800 52.188709
"2019-07-01" 62 62.810001 61.709999 62.25 6272200 53.258144
"2019-07-02" 62.23 62.330002 59.91 60.099998 8132300 51.418713
"2019-07-03" 60.52 60.759998 59.990002 60.5 4881900 51.760933
"2019-07-05" 60.189999 60.580002 59.59 59.900002 4584300 51.247597
"2019-07-08" 59.799999 60.549999 59.75 59.889999 7176000 51.23904
"2019-07-09" 59.98 60.18 59 59.889999 6057000 51.23904
"2019-07-10" 60.48 61.27 60.25 61.209999 5983900 52.36837
"2019-07-11" 61.049999 61.470001 60.759998 61.459999 4194600 52.58226
"2019-07-12" 61.450001 61.959999 61.279999 61.759998 4806300 52.838921
"2019-07-15" 61.849998 61.91 60.580002 60.650002 5051000 51.889275
"2019-07-16" 60.650002 60.830002 59.57 59.75 6011300 51.119267
"2019-07-17" 60.110001 60.540001 59.77 59.779999 7055900 51.144936
"2019-07-18" 60.060001 60.439999 59.790001 60.32 5711600 51.60693
"2019-07-19" 59.93 60.580002 59.360001 60.330002 5136000 51.8778
"2019-07-22" 60.459999 60.950001 59.970001 60.439999 3320500 51.972393
"2019-07-23" 60.34 60.459999 59.84 60.279999 4431900 51.834816
"2019-07-24" 60.130001 60.720001 59.889999 60.080002 4405000 51.662823
"2019-07-25" 60.59 60.599998 58.900002 59.040001 5019300 50.768528
"2019-07-26" 58.900002 59.360001 58.439999 58.75 6704100 50.519165
"2019-07-29" 58.689999 58.810001 57.48 58.189999 6597500 50.037621
"2019-07-30" 57.099998 59.860001 57.02 59.509998 5927800 51.172688
"2019-07-31" 59.48 59.740002 58.380001 59.080002 8268500 50.802925
"2019-08-01" 58.080002 60.279999 57.889999 58.799999 7924200 50.562153
"2019-08-02" 58.939999 59.310001 56.32 56.470001 7697700 48.558582
"2019-08-05" 55.549999 55.709999 54.23 54.68 7474600 47.019367
"2019-08-06" 55.02 55.029999 53.919998 54.23 6166900 46.632412
"2019-08-07" 53.279999 53.720001 52.299999 53.32 9289600 45.849899
"2019-08-08" 53.779999 55.09 53.299999 55.07 7444800 47.354721
"2019-08-09" 54.959999 55.470001 53.98 54.009998 5391700 46.443226
"2019-08-12" 53.790001 53.93 52.849998 53.119999 4726100 45.677917
"2019-08-13" 52.84 54.830002 52.439999 53.869999 6461800 46.322838
"2019-08-14" 52.459999 52.860001 51.509998 51.779999 7851800 44.525658
"2019-08-15" 51.400002 52.009998 50.59 50.91 6069800 43.777546
"2019-08-16" 51.049999 51.799999 50.799999 51.470001 5273200 44.259087
"2019-08-19" 52.57 54.299999 52.459999 53.939999 9315400 46.383038
"2019-08-20" 53.509998 53.599998 52.650002 52.709999 5297700 45.325352
"2019-08-21" 53.330002 53.669998 52.389999 52.630001 6044600 45.256577
"2019-08-22" 52.91 53.349998 52.23 52.259998 4316200 44.9384
"2019-08-23" 51.650002 52.189999 50.130001 50.419998 7133400 43.356194
"2019-08-26" 51.049999 51.709999 50.689999 51.369999 4989100 44.173084
"2019-08-27" 51.73 51.849998 50.52 50.98 5342100 43.837727
"2019-08-28" 51.41 52.240002 51.25 51.950001 4880300 44.671833
"2019-08-29" 52.310001 52.950001 52.209999 52.290001 6401900 44.964203
"2019-08-30" 52.360001 52.939999 51.619999 52.18 5131500 44.869617
"2019-09-03" 51.049999 52.119999 50.740002 52.040001 5142300 44.749226
"2019-09-04" 52.790001 53.48 52.599998 53.299999 5803100 45.832699
"2019-09-05" 53.59 54.240002 53.290001 53.439999 6014500 45.953087
"2019-09-06" 53.080002 53.790001 52.68 53.630001 4635000 46.116467
"2019-09-09" 54.200001 55.049999 53.869999 54.970001 6176800 47.26873
"2019-09-10" 55.540001 57.490002 55.389999 56.32 8567700 48.429592
"2019-09-11" 56.73 57.48 56.290001 57.200001 7940300 49.186325
"2019-09-12" 55.990002 56.970001 55.580002 56.349998 5712300 48.455391
"2019-09-13" 56.98 57.700001 56.869999 57.34 7885300 49.306698
"2019-09-16" 61.450001 63.150002 60.509998 62.529999 17898000 53.769585
"2019-09-17" 62.470001 63.220001 60.200001 61.220001 13487100 52.643116
"2019-09-18" 60 60.369999 59.27 60.009998 7412500 51.602627
"2019-09-19" 60.48 60.689999 59.75 59.970001 6270700 51.568233
"2019-09-20" 60.25 61.220001 60.130001 60.82 18124800 52.299145
"2019-09-23" 60 60.669998 59.860001 60.18 6729300 51.748825
"2019-09-24" 59.990002 60.060001 58.349998 59.299999 9370200 50.9921
"2019-09-25" 58.459999 59.5 58.299999 59.48 5788200 51.146885
"2019-09-26" 59.060001 59.130001 57.290001 57.68 6655400 49.59906
"2019-09-27" 57.060001 58.34 56.959999 57.900002 4329300 49.78825
"2019-09-30" 57.57 57.91 56.689999 56.98 5923700 48.997135
"2019-10-01" 57.5 57.700001 55.029999 55.150002 6329000 47.423519
"2019-10-02" 54.790001 55.040001 53 53.07 6135600 45.634937
"2019-10-03" 52.790001 53.810001 52.299999 53.66 4238200 46.142265
"2019-10-04" 53.529999 53.990002 52.700001 53.5 5148300 46.004681
"2019-10-07" 54.150002 55.630001 53.799999 54.599998 8158600 46.950581
"2019-10-08" 53.900002 55.380001 53.73 53.900002 6968700 46.348648
"2019-10-09" 54.59 55.349998 54.290001 54.939999 5632100 47.242931
"2019-10-10" 55 56.009998 55 55.880001 5426500 48.051239
"2019-10-11" 56.48 56.990002 56.200001 56.43 6810600 48.524189
"2019-10-14" 55.830002 56.450001 55.639999 56.130001 4402900 48.266228
"2019-10-15" 55.790001 56.490002 55.41 55.950001 6226000 48.111443
"2019-10-16" 55.43 55.740002 54.560001 54.610001 5190700 47.314346
"2019-10-17" 54.759998 54.860001 53.98 54.529999 4364300 47.245033
"2019-10-18" 54.66 54.880001 53.950001 53.950001 5160400 46.742516
"2019-10-21" 54.25 56.110001 54.080002 55.959999 6734100 48.483994
"2019-10-22" 55.939999 57.650002 55.93 56.540001 6187300 48.9865
"2019-10-23" 56.619999 56.82 55.57 56.25 5252400 48.735245
"2019-10-24" 56.57 56.900002 55.73 56.16 4552100 48.657269
"2019-10-25" 56.09 56.700001 55.59 56.349998 3046000 48.821888
"2019-10-28" 56.48 56.950001 54.860001 55.68 7574600 48.241402
"2019-10-29" 55.799999 57.970001 54.389999 57.09 8699200 49.463028
"2019-10-30" 57.439999 57.459999 54.950001 55.040001 7907800 47.686913
"2019-10-31" 54.869999 55.200001 54.130001 55.200001 6346400 47.825512
"2019-11-01" 55.650002 57.490002 55.470001 57.150002 6483600 49.515011
"2019-11-04" 57.759998 58.57 57.209999 58 5667900 50.251465
"2019-11-05" 58.619999 59.330002 58.360001 58.509998 7545200 50.693321
"2019-11-06" 58.25 59.080002 57.349998 57.630001 5464900 49.930885
"2019-11-07" 58.299999 59.630001 58.299999 59.540001 9492200 51.58572
"2019-11-08" 58.889999 59.299999 57.919998 59.16 4769000 51.256485
"2019-11-11" 58.66 59.240002 58.299999 58.91 3716200 51.03989
"2019-11-12" 58.98 59.450001 57.939999 58.23 4939900 50.450737
"2019-11-13" 57.84 58.02 57.220001 57.560001 4644200 49.870243
"2019-11-14" 57.759998 58.049999 56.959999 57.25 3971200 49.601658
"2019-11-15" 57.560001 58.290001 57.549999 58.25 4261900 50.468056
"2019-11-18" 57.700001 57.779999 56.389999 56.700001 5793300 49.125134
"2019-11-19" 56.830002 57.529999 56.299999 57.169998 6588000 49.532341
"2019-11-20" 57.099998 59.549999 56.919998 59.360001 10097500 51.429771
"2019-11-21" 59.549999 60.549999 59.400002 60.209999 10527300 52.166214
"2019-11-22" 60.490002 61.389999 59.639999 59.900002 6575300 51.897625
"2019-11-25" 60 61.16 59.209999 61.049999 7721200 52.893993
"2019-11-26" 60.799999 61.360001 60.07 60.110001 8151100 52.079571
"2019-11-27" 60.349998 60.48 59.27 60.34 5998400 52.278847
"2019-11-29" 59.610001 60.299999 59.43 59.939999 2707100 51.932281
"2019-12-02" 60.240002 61.299999 60.02 60.369999 7171500 52.304844
"2019-12-03" 59.740002 59.91 58.610001 58.889999 6110000 51.022556
"2019-12-04" 59.360001 61.049999 59.18 60.630001 8036700 52.530098
"2019-12-05" 61 61.27 59.439999 59.84 5047000 51.845638
"2019-12-06" 60.310001 62.130001 60.130001 61.970001 8311100 53.691086
"2019-12-09" 61.580002 62.220001 61.380001 61.830002 5256500 53.569778
"2019-12-10" 61.84 62.009998 61.330002 61.759998 4630200 53.509136
"2019-12-11" 61.369999 61.84 61.029999 61.68 3959200 53.439823
"2019-12-12" 61.490002 62.950001 61.369999 62.59 5162700 54.228252
"2019-12-13" 63.450001 64.07 62.490002 62.700001 6965000 54.323566
"2019-12-16" 63.049999 63.57 62.529999 62.82 5590000 54.427528
"2019-12-17" 62.900002 63.779999 62.900002 63.52 6211100 55.034012
"2019-12-18" 63.470001 63.959999 63.150002 63.200001 5598400 54.75676
"2019-12-19" 62.98 63.369999 62.91 63.189999 5197100 54.748089
"2019-12-20" 63.93 64.019997 63.23 63.720001 11008000 55.207298
"2019-12-23" 63.669998 64.830002 63.459999 64.599998 7019800 55.969723
"2019-12-24" 64.760002 65.510002 64.610001 64.669998 3188400 56.030376
"2019-12-26" 65.089996 65.739998 64.849998 65 4835200 56.316288
"2019-12-27" 65.199997 65.629997 64.610001 64.980003 5414300 56.298954
"2019-12-30" 65.07 65.25 64.529999 64.610001 3665200 55.978397
"2019-12-31" 64.150002 65.169998 63.900002 65.029999 3639800 56.342278
"2020-01-02" 65.279999 65.68 64.849998 65.459999 4122800 56.714828
"2020-01-03" 67.040001 67.129997 65.07 65.699997 6333200 56.922768
"2020-01-06" 66.279999 66.940002 65.879997 66.480003 8823800 57.598572
"2020-01-07" 66.440002 66.489998 65.739998 66.480003 5974800 57.598572
"2020-01-08" 66.449997 66.629997 64.519997 64.940002 6470100 56.264305
"2020-01-09" 64.57 66.150002 64.290001 66.07 6005100 57.243332
"2020-01-10" 65.860001 66.199997 65.330002 65.419998 7233100 56.680176
"2020-01-13" 65.360001 65.510002 64.879997 65.129997 3675300 56.428917
"2020-01-14" 65.220001 65.330002 64.660004 65.139999 6119400 56.437584
"2020-01-15" 65 65.330002 64.440002 65 3933300 56.316288
"2020-01-16" 65.389999 65.610001 64.760002 65.07 4315200 56.376926
"2020-01-17" 65.279999 65.43 64.839996 65.07 4765500 56.376926
"2020-01-21" 64.57 64.849998 63.939999 64.029999 6974000 55.475872
"2020-01-22" 63.799999 63.799999 62.830002 63.009998 6755800 54.59214
"2020-01-23" 62.009998 63.360001 61.619999 63.139999 6199900 54.704769
"2020-01-24" 62.700001 62.700001 62.049999 62.619999 5689500 54.254238
"2020-01-27" 61.369999 61.830002 60.84 61.040001 7321100 52.885326
"2020-01-28" 61.610001 61.68 60.900002 61.18 4824700 53.006622
"2020-01-29" 61.59 61.68 60.27 60.490002 4102500 52.408802
"2020-01-30" 59.75 60.990002 59.59 60.889999 6931500 52.755363
"2020-01-31" 60 60.41 59.119999 59.43 7673000 51.490414
"2020-02-03" 59.41 60.34 58.860001 59.18 7015300 51.273811
"2020-02-04" 58.93 59.82 56.43 56.490002 13403000 48.943184
"2020-02-05" 57.279999 58.950001 56.82 58.779999 12891800 50.927254
"2020-02-06" 59.07 59.07 57.93 58.41 5901700 50.606689
"2020-02-07" 57.810001 58.369999 57.560001 57.990002 5081800 50.242798
"2020-02-10" 57.459999 58.139999 57.209999 57.869999 6756300 50.138824
"2020-02-11" 58.849998 59.009998 58.209999 58.709999 6143000 50.866608
"2020-02-12" 59.900002 61.150002 59.540001 59.759998 5906800 51.776321
"2020-02-13" 59.09 59.450001 58.599998 58.82 5995600 51.322609
"2020-02-14" 58.869999 59.099998 58.18 58.619999 4204500 51.148098
"2020-02-18" 58.41 58.57 57.709999 58.299999 3937800 50.868893
"2020-02-19" 58.75 59.360001 58.68 59.259998 5267400 51.70652
"2020-02-20" 59.25 59.549999 58.580002 58.880001 5755000 51.374966
"2020-02-21" 58.32 58.610001 57.77 58.439999 5216300 50.991047
"2020-02-24" 56.150002 56.939999 55.990002 56.380001 10350200 49.193623
"2020-02-25" 56.52 56.689999 53.540001 53.830002 10447900 46.968651
"2020-02-26" 54.02 54.25 51.110001 51.169998 11646700 44.647701
"2020-02-27" 49.599998 49.610001 47.130001 47.130001 14676100 41.122654
"2020-02-28" 45.419998 48.439999 45.119999 48.419998 16558800 42.248226
"2020-03-02" 49.32 49.380001 46.880001 49.23 10672800 42.954983
"2020-03-03" 49.529999 51.490002 47.450001 48.119999 11785400 41.986469
"2020-03-04" 48.75 49.549999 47.740002 49.43 8924200 43.129482
"2020-03-05" 47.98 48.639999 46.779999 47.700001 9603800 41.620003
"2020-03-06" 45.98 46.490002 44.68 45.330002 14504800 39.55209
"2020-03-09" 33.950001 36.200001 32 34.07 29828600 29.727329
"2020-03-10" 36.639999 37.419998 33 34.880001 20337700 30.43408
"2020-03-11" 33.59 33.950001 31.51 32.560001 18460700 28.409796
"2020-03-12" 30.34 31.41 27.82 28.200001 16581700 24.605539
"2020-03-13" 30.6 31.74 27.59 31.379999 17506900 27.380199
"2020-03-16" 27.49 31.15 25.91 26.08 13774100 22.75576
"2020-03-17" 26.360001 26.85 24.389999 26.25 18692900 22.904089
"2020-03-18" 24.25 25.6 20.84 22.67 17039700 19.780411
"2020-03-19" 23.129999 25.99 21 25.59 15655100 22.328218
"2020-03-20" 27.059999 28.389999 25.889999 26.84 23790200 23.418886
"2020-03-23" 26.75 26.969999 23.35 24.549999 16239400 21.420773
"2020-03-24" 26.450001 30.870001 26.450001 30.74 16724400 26.821775
"2020-03-25" 31.23 32.560001 29.49 30.940001 14295900 26.996284
"2020-03-26" 31.120001 32.459999 30.4 32.09 13576900 27.999702
"2020-03-27" 30.120001 30.27 28.799999 29.25 10647200 25.5217
"2020-03-30" 28.51 30.139999 27.52 29.290001 11089600 25.556602
"2020-03-31" 30.030001 31.92 29.709999 30.799999 13481100 26.87413
"2020-04-01" 29.32 30.530001 28.83 29.620001 11101400 25.844542
"2020-04-02" 31.25 35.419998 30.709999 33.860001 14693200 29.544098
"2020-04-03" 34.610001 34.98 31.610001 32.91 11505000 28.715183
"2020-04-06" 33.48 33.799999 31.790001 32.799999 13532900 28.619207
"2020-04-07" 34.880001 35.939999 33.02 33.27 11704200 29.029295
"2020-04-08" 34.049999 35.889999 33.869999 35.68 8171100 31.132105
"2020-04-09" 37.93 37.98 33.290001 34.73 14176800 30.303204
"2020-04-13" 35.939999 35.98 33.77 34.299999 10222000 29.928013
"2020-04-14" 34.369999 34.470001 33.669998 34.080002 11082200 29.736057
"2020-04-15" 32.169998 33 30.73 32.200001 11354700 28.095682
"2020-04-16" 31.84 32.23 30.52 31.07 13220600 27.109718
"2020-04-17" 31.98 35.369999 31.85 35.259998 13162600 30.765638
"2020-04-20" 32.470001 35.669998 32.400002 34.57 13226400 30.163593
"2020-04-21" 32.950001 34.130001 32.610001 33.189999 13639500 28.959496
"2020-04-22" 35.200001 35.529999 34.540001 34.98 12048400 30.521334
"2020-04-23" 36.610001 37.200001 35.369999 36.18 9849600 31.568365
"2020-04-24" 36.970001 37.299999 35.779999 36.09 8683900 31.489853
"2020-04-27" 35.869999 37.41 34.68 37.150002 8302500 32.414745
"2020-04-28" 37.889999 38.990002 37.560001 38.48 9445700 33.575214
"2020-04-29" 40.07 42.549999 39.639999 42.209999 12958100 36.829769
"2020-04-30" 42.580002 43.580002 40.84 42.099998 11760700 36.733791
"2020-05-01" 40.540001 41.299999 38.709999 39.139999 9256700 34.151085
"2020-05-04" 38.619999 40.400002 38.150002 40.360001 12515600 35.215588
"2020-05-05" 43.099998 43.57 40.66 40.919998 10096700 35.704201
"2020-05-06" 41.09 41.830002 39.82 40.490002 8213000 35.329006
"2020-05-07" 42 43.349998 41.91 42.419998 9520700 37.013008
"2020-05-08" 43.119999 43.349998 42.060001 43.080002 6974200 37.964764
"2020-05-11" 42.23 43.279999 42.080002 42.27 7076800 37.250946
"2020-05-12" 42.619999 43.150002 41.529999 41.580002 7375900 36.642876
"2020-05-13" 41.02 41.18 39.540001 39.889999 7666400 35.153538
"2020-05-14" 38.93 40.459999 37.779999 39.93 6718700 35.188793
"2020-05-15" 39.869999 41.549999 39.720001 40.869999 7242300 36.017181
"2020-05-18" 43.450001 44.610001 43.169998 43.599998 9047300 38.423019
"2020-05-19" 43.700001 43.880001 42.610001 42.669998 6126300 37.603455
"2020-05-20" 43.59 44.799999 43.299999 44.150002 7203000 38.907719
"2020-05-21" 44.389999 44.869999 43.619999 43.720001 6646000 38.528778
"2020-05-22" 42.91 43.360001 42.299999 43.279999 4674000 38.141022
"2020-05-26" 44.810001 45.119999 43.5 43.669998 7702600 38.484715
"2020-05-27" 44.34 44.68 42.959999 44.669998 5768100 39.365959
"2020-05-28" 44.720001 44.720001 42.779999 43.009998 5871500 37.903076
"2020-05-29" 42.610001 42.779999 41.669998 42.18 10172200 37.171638
"2020-06-01" 42.259998 43.700001 41.639999 43.389999 6344300 38.237961
"2020-06-02" 44.02 44.689999 43.700001 44.200001 5858300 38.951786
"2020-06-03" 45.110001 45.23 44.02 45.119999 8024200 39.76255
"2020-06-04" 44.68 45.130001 44.18 44.709999 5577000 39.401222
"2020-06-05" 47.389999 48.779999 47.029999 48.59 11578800 42.820522
"2020-06-08" 50.209999 50.790001 48.810001 50.310001 10242200 44.336296
"2020-06-09" 48.25 49.189999 47.880001 48.630001 8203600 42.855782
"2020-06-10" 48.040001 48.290001 45.869999 45.91 7882300 40.458736
"2020-06-11" 42.080002 44.25 41.799999 42.119999 8435200 37.118763
"2020-06-12" 45.310001 45.41 42.110001 43.73 8928400 38.537586
"2020-06-15" 41.07 43.91 40.849998 43.349998 7992100 38.202713
"2020-06-16" 45.299999 45.68 43.599998 45.110001 6932400 39.753735
"2020-06-17" 44.990002 45.099998 43.91 44.02 5967200 38.793159
"2020-06-18" 43.529999 44.84 43.18 44.450001 7293700 39.1721
"2020-06-19" 45.900002 45.900002 43.380001 43.700001 13702800 38.511162
"2020-06-22" 43.240002 43.98 42.66 43.560001 5009100 38.387783
"2020-06-23" 44.119999 44.529999 43.59 43.810001 4962200 38.608097
"2020-06-24" 43 43.169998 40.93 40.990002 7137200 36.122936
"2020-06-25" 40.66 42.119999 40.509998 42.060001 5981000 37.065891
