"Index" "CNC.Open" "CNC.High" "CNC.Low" "CNC.Close" "CNC.Volume" "CNC.Adjusted"
"2021-07-20" 71.760002 72.970001 71.389999 71.669998 2873000 71.669998
"2021-07-21" 72.279999 72.919998 71.379997 72.910004 3807400 72.910004
"2021-07-22" 73.050003 73.5 72.599998 73.150002 3175300 73.150002
"2021-07-23" 73.5 73.870003 73.07 73.459999 3048800 73.459999
"2021-07-26" 73.169998 73.440002 72.010002 72.669998 3515800 72.669998
"2021-07-27" 69.309998 71.099998 68.25 70.470001 6686900 70.470001
"2021-07-28" 70.529999 70.529999 69.459999 69.730003 3879400 69.730003
"2021-07-29" 70 70.029999 68.809998 69.080002 2682000 69.080002
"2021-07-30" 68.889999 69.330002 68.5 68.610001 3820600 68.610001
"2021-08-02" 68.620003 70.459999 68.57 70.309998 4271700 70.309998
"2021-08-03" 70.339996 70.339996 69.010002 69.330002 2756200 69.330002
"2021-08-04" 68.900002 69.410004 68.75 69.089996 2625300 69.089996
"2021-08-05" 69.07 69.089996 65.449997 67.230003 7259000 67.230003
"2021-08-06" 67.419998 68.160004 66.089996 66.800003 5405100 66.800003
"2021-08-09" 66.75 67.050003 66.160004 66.190002 3786900 66.190002
"2021-08-10" 66.199997 66.360001 64.879997 64.989998 4071600 64.989998
"2021-08-11" 65.160004 65.220001 64.339996 64.449997 3158800 64.449997
"2021-08-12" 64.260002 64.709999 63.07 63.110001 3655200 63.110001
"2021-08-13" 63.470001 63.470001 62.380001 63.07 4626300 63.07
"2021-08-16" 62.84 64.129997 62.41 64.059998 2835200 64.059998
"2021-08-17" 63.639999 65.489998 63.639999 65.410004 3103600 65.410004
"2021-08-18" 65.25 65.769997 63.779999 63.82 3162500 63.82
"2021-08-19" 63.57 64.669998 63.110001 63.91 1972800 63.91
"2021-08-20" 63.950001 64.519997 63.720001 64.309998 2397600 64.309998
"2021-08-23" 64.769997 65.089996 64.519997 64.529999 2035900 64.529999
"2021-08-24" 64.809998 64.980003 64.040001 64.580002 2181800 64.580002
"2021-08-25" 64.43 64.449997 63.34 63.560001 2822300 63.560001
"2021-08-26" 63.630001 63.93 63.330002 63.580002 2378000 63.580002
"2021-08-27" 63.810001 64.470001 63.450001 63.98 1735300 63.98
"2021-08-30" 63.889999 63.950001 63.16 63.23 2715800 63.23
"2021-08-31" 62.959999 64 62.650002 62.98 3822500 62.98
"2021-09-01" 63.389999 63.459999 62.150002 62.709999 2211700 62.709999
"2021-09-02" 62.700001 64.860001 62.700001 64.610001 2206200 64.610001
"2021-09-03" 64.599998 64.660004 64.169998 64.370003 1905700 64.370003
"2021-09-07" 64.110001 64.360001 63.209999 63.790001 2638500 63.790001
"2021-09-08" 63.669998 63.950001 62.610001 62.849998 1924400 62.849998
"2021-09-09" 62.630001 63.119999 61.84 61.959999 2084300 61.959999
"2021-09-10" 62.189999 62.27 59.669998 59.73 3995500 59.73
"2021-09-13" 59.98 64.220001 59.84 62.900002 5974300 62.900002
"2021-09-14" 62.759998 62.82 60.580002 60.799999 3219300 60.799999
"2021-09-15" 60.369999 62.200001 60.169998 61.630001 3926200 61.630001
"2021-09-16" 61.93 62.549999 61.110001 61.59 2069200 61.59
"2021-09-17" 61.57 65.050003 61.5 64.639999 12211300 64.639999
"2021-09-20" 64.040001 64.910004 63.470001 64.349998 4395400 64.349998
"2021-09-21" 64.529999 64.900002 63 63.09 4807800 63.09
"2021-09-22" 63.25 64.129997 62.82 62.939999 2239400 62.939999
"2021-09-23" 62.73 63.540001 62.450001 62.599998 2448200 62.599998
"2021-09-24" 62.43 63.029999 61.98 62.82 1623400 62.82
"2021-09-27" 63.16 64.910004 63 63.830002 3801200 63.830002
"2021-09-28" 63.5 64.059998 62.93 63.5 2842400 63.5
"2021-09-29" 63.369999 63.73 63.009998 63.259998 1577200 63.259998
"2021-09-30" 63.91 64.339996 62.07 62.310001 4128700 62.310001
"2021-10-01" 62.669998 63.34 61.240002 63.049999 2485300 63.049999
"2021-10-04" 63.25 64.010002 62.25 62.529999 2430400 62.529999
"2021-10-05" 62.68 63.07 61.939999 62.709999 4022900 62.709999
"2021-10-06" 62.07 63.119999 60.810001 63.040001 3333800 63.040001
"2021-10-07" 63.400002 64.620003 63.259998 63.970001 2372400 63.970001
"2021-10-08" 64.169998 64.580002 63.639999 64.330002 2678500 64.330002
"2021-10-11" 64.139999 64.489998 63.009998 63.099998 2248200 63.099998
"2021-10-12" 63.16 63.849998 62.970001 63.040001 2790200 63.040001
"2021-10-13" 62.740002 62.740002 61.209999 61.939999 3160700 61.939999
"2021-10-14" 63.509998 64.669998 62.959999 63.23 3873300 63.23
"2021-10-15" 63.369999 65.550003 63.279999 65.32 4394100 65.32
"2021-10-18" 65.110001 65.419998 63.990002 64.010002 2603500 64.010002
"2021-10-19" 64.480003 64.889999 64.019997 64.709999 2470400 64.709999
"2021-10-20" 65.160004 68.349998 64.839996 68.089996 5834100 68.089996
"2021-10-21" 67.919998 69.290001 67.68 68.989998 4906800 68.989998
"2021-10-22" 68.769997 69.610001 68.370003 69.239998 3001500 69.239998
"2021-10-25" 69.029999 69.150002 67.790001 67.970001 5060800 67.970001
"2021-10-26" 68.459999 71.57 68.110001 70.970001 10237000 70.970001
"2021-10-27" 70.989998 72.82 70.470001 70.550003 7717400 70.550003
"2021-10-28" 69.860001 71.709999 69.230003 71.610001 3604800 71.610001
"2021-10-29" 71.379997 71.889999 70.949997 71.239998 3045700 71.239998
"2021-11-01" 70.389999 72.300003 70.290001 71.739998 4716500 71.739998
"2021-11-02" 71.699997 71.879997 69.019997 69.339996 4841600 69.339996
"2021-11-03" 68.82 74.849998 68.449997 73.900002 7585900 73.900002
"2021-11-04" 74.379997 74.839996 73.410004 73.769997 5101900 73.769997
"2021-11-05" 73.809998 74.919998 73.510002 74.169998 2719500 74.169998
"2021-11-08" 74.139999 74.25 73.419998 74.080002 1817300 74.080002
"2021-11-09" 73.970001 74.830002 73.5 74.769997 2596500 74.769997
"2021-11-10" 74.790001 75.830002 74.32 75.059998 4150900 75.059998
"2021-11-11" 74.940002 75.589996 74.5 75.290001 1989000 75.290001
"2021-11-12" 75.75 76.169998 74.910004 75.860001 2352800 75.860001
"2021-11-15" 75.68 76.050003 74.800003 75.099998 2613800 75.099998
"2021-11-16" 75.169998 75.639999 74.199997 74.980003 3481500 74.980003
"2021-11-17" 75.150002 76.82 74.980003 76.18 6264200 76.18
"2021-11-18" 76.400002 77.650002 75.07 75.370003 7428400 75.370003
"2021-11-19" 75.309998 75.309998 72.629997 73.010002 3801900 73.010002
"2021-11-22" 72.989998 74.480003 72.419998 74.080002 2459700 74.080002
"2021-11-23" 74.269997 76.260002 74.25 76.029999 3050600 76.029999
"2021-11-24" 75.760002 76.150002 75.43 75.610001 3072600 75.610001
"2021-11-26" 74.559998 74.860001 72.839996 73.900002 1992100 73.900002
"2021-11-29" 73.830002 74.260002 73.220001 73.769997 3133000 73.769997
"2021-11-30" 73.360001 73.5 71.010002 71.410004 4527100 71.410004
"2021-12-01" 72.300003 73.07 70.089996 70.18 3372400 70.18
"2021-12-02" 70.410004 71.709999 69.510002 71.419998 3798200 71.419998
"2021-12-03" 71.709999 72.550003 70.309998 71.050003 3440200 71.050003
"2021-12-06" 72 74.290001 71.690002 71.769997 5306800 71.769997
"2021-12-07" 72.25 73.709999 71.889999 73.400002 5260400 73.400002
"2021-12-08" 73.5 74.32 73.25 73.879997 4658000 73.879997
"2021-12-09" 73.760002 75.18 73.150002 74.870003 4887400 74.870003
"2021-12-10" 76.5 79.739998 76.410004 78.449997 7261200 78.449997
"2021-12-13" 78.900002 79.32 77.419998 78.150002 4496100 78.150002
"2021-12-14" 78.800003 82.220001 78.800003 81.849998 10930900 81.849998
"2021-12-15" 81.959999 83.589996 80.809998 83.330002 6717100 83.330002
"2021-12-16" 83.839996 84.75 82.849998 83 6306200 83
"2021-12-17" 83.120003 84.099998 82.150002 83.019997 7823300 83.019997
"2021-12-20" 82.230003 82.959999 80.949997 82.419998 4470600 82.419998
"2021-12-21" 82.940002 83.75 81.879997 82.989998 3489700 82.989998
"2021-12-22" 82.82 84.550003 82.290001 84.370003 3245300 84.370003
"2021-12-23" 84.440002 85.440002 84.080002 84.720001 2254400 84.720001
"2021-12-27" 84.959999 85.029999 83.370003 84.370003 2910900 84.370003
"2021-12-28" 84.300003 85.199997 84.230003 84.449997 1784800 84.449997
"2021-12-29" 84.5 85.120003 83.970001 84.220001 1878700 84.220001
"2021-12-30" 84.269997 84.610001 83.769997 83.989998 2019100 83.989998
"2021-12-31" 84.110001 84.150002 82.360001 82.400002 2965600 82.400002
"2022-01-03" 83.139999 83.139999 81.699997 82.650002 3421200 82.650002
"2022-01-04" 82.080002 83.040001 80.82 81.080002 2536900 81.080002
"2022-01-05" 81.32 82.25 79.75 79.790001 3550500 79.790001
"2022-01-06" 78 79.769997 75.150002 76.339996 6784500 76.339996
"2022-01-07" 76.669998 77.220001 75.529999 76.339996 4364800 76.339996
"2022-01-10" 76.690002 78.190002 75.589996 77.839996 5675500 77.839996
"2022-01-11" 77.389999 80.110001 77.389999 80.019997 3880000 80.019997
"2022-01-12" 79.93 80.529999 79.540001 80.32 2791700 80.32
"2022-01-13" 80.160004 80.760002 79.440002 79.879997 3221100 79.879997
"2022-01-14" 79.669998 80.580002 78.940002 80.550003 3550100 80.550003
"2022-01-18" 79.860001 79.949997 78.519997 78.690002 3460800 78.690002
"2022-01-19" 79.25 79.970001 77.339996 77.610001 3462300 77.610001
"2022-01-20" 77.610001 80.209999 77.529999 78.949997 3567600 78.949997
"2022-01-21" 79.5 79.879997 76.889999 77.139999 3120800 77.139999
"2022-01-24" 76.459999 77.879997 74.760002 77.529999 3855900 77.529999
"2022-01-25" 76.5 76.870003 75.029999 76.370003 2710600 76.370003
"2022-01-26" 76.370003 77.300003 74.470001 75.339996 3087900 75.339996
"2022-01-27" 77.099998 77.190002 75.110001 76.269997 5524800 76.269997
"2022-01-28" 75.900002 77.360001 75.5 77.269997 2246600 77.269997
"2022-01-31" 76.82 77.949997 76.480003 77.760002 2535400 77.760002
"2022-02-01" 78.029999 78.449997 76.029999 76.949997 2675600 76.949997
"2022-02-02" 76.830002 79.230003 76.790001 78.82 2481900 78.82
"2022-02-03" 81.370003 81.830002 78.620003 81.529999 6046400 81.529999
"2022-02-04" 80.449997 82.589996 78.940002 80.57 3364500 80.57
"2022-02-07" 80.660004 81.589996 80.160004 80.790001 2759100 80.790001
"2022-02-08" 80.089996 86.010002 80.089996 85.669998 4990700 85.669998
"2022-02-09" 86.400002 86.809998 85.669998 85.949997 2429000 85.949997
"2022-02-10" 84.940002 85.879997 83.779999 84.150002 1775800 84.150002
"2022-02-11" 83.910004 84.599998 82.809998 83.32 1676100 83.32
"2022-02-14" 83.32 83.580002 81.540001 82.010002 1690600 82.010002
"2022-02-15" 83.110001 84.25 82.900002 84.080002 1948400 84.080002
"2022-02-16" 83.720001 84.550003 83.400002 84.220001 2675300 84.220001
"2022-02-17" 83.919998 83.989998 82.480003 82.809998 1408300 82.809998
"2022-02-18" 82.400002 83.75 81.82 82.059998 1890500 82.059998
"2022-02-22" 82.349998 82.349998 80.440002 81.330002 1676600 81.330002
"2022-02-23" 81.940002 82.690002 81.190002 81.349998 1769200 81.349998
"2022-02-24" 79.75 81.029999 79.129997 80.839996 2366400 80.839996
"2022-02-25" 80.370003 83.650002 80.220001 83.519997 2055400 83.519997
"2022-02-28" 81.489998 82.790001 80.889999 82.620003 2718500 82.620003
"2022-03-01" 82.25 83.43 81.32 83.150002 2076900 83.150002
"2022-03-02" 83.639999 85.099998 83.5 84.68 1855500 84.68
"2022-03-03" 84.82 85.089996 83.150002 84.779999 1550600 84.779999
"2022-03-04" 83 86.160004 82.620003 86.050003 2392000 86.050003
"2022-03-07" 85.839996 86.239998 82.709999 83.489998 3039500 83.489998
"2022-03-08" 83.110001 83.720001 81.529999 81.57 2198500 81.57
"2022-03-09" 83.059998 83.360001 81.339996 82.849998 3064000 82.849998
"2022-03-10" 81.690002 84.559998 81.690002 84.440002 2279700 84.440002
"2022-03-11" 84.349998 85.150002 83.209999 83.410004 2202100 83.410004
"2022-03-14" 84.599998 84.709999 83.449997 84.330002 3026800 84.330002
"2022-03-15" 84.919998 86.260002 84.370003 85.610001 2186600 85.610001
"2022-03-16" 86.370003 87.470001 85.510002 86.870003 2986700 86.870003
"2022-03-17" 86.160004 87.989998 85.580002 87.980003 2687900 87.980003
"2022-03-18" 88.099998 88.279999 86.620003 87.739998 4278100 87.739998
"2022-03-21" 87.639999 88.610001 86.290001 86.75 2726300 86.75
"2022-03-22" 87.239998 88.110001 86.650002 87.57 3188800 87.57
"2022-03-23" 84.779999 85.5 82.410004 82.459999 5499500 82.459999
"2022-03-24" 82.709999 85.050003 82.580002 84.709999 2711300 84.709999
"2022-03-25" 85.010002 85.809998 83.989998 85.589996 1756900 85.589996
"2022-03-28" 86.239998 86.279999 84.730003 85.239998 2887600 85.239998
"2022-03-29" 86.349998 86.349998 84.169998 84.93 2808300 84.93
"2022-03-30" 85 86.610001 85 86.360001 2569700 86.360001
"2022-03-31" 85.57 86.199997 84.160004 84.190002 3140900 84.190002
"2022-04-01" 84.959999 86.019997 84.480003 85.510002 2110700 85.510002
"2022-04-04" 85.370003 85.68 83.690002 84.18 2119600 84.18
"2022-04-05" 84.139999 85.760002 84.019997 84.830002 2382300 84.830002
"2022-04-06" 84.620003 87.220001 84.400002 87.120003 2510300 87.120003
"2022-04-07" 87.139999 89.209999 86.519997 88.559998 3505500 88.559998
"2022-04-08" 88.93 89.790001 88.129997 88.480003 2397200 88.480003
"2022-04-11" 89.059998 89.059998 86.720001 86.900002 1436700 86.900002
"2022-04-12" 86.540001 87.519997 85.599998 85.809998 1773500 85.809998
"2022-04-13" 86 86.559998 85.300003 86.209999 2687000 86.209999
"2022-04-14" 86.790001 88.190002 86.470001 86.540001 1548700 86.540001
"2022-04-18" 86.57 86.75 84.559998 84.879997 2066200 84.879997
"2022-04-19" 85.5 86.800003 85.269997 85.989998 1735700 85.989998
"2022-04-20" 87.120003 89.099998 86.910004 89.010002 2098500 89.010002
"2022-04-21" 89.25 89.919998 87.599998 87.839996 2198200 87.839996
"2022-04-22" 87.059998 87.089996 84.260002 84.410004 1777200 84.410004
"2022-04-25" 84.129997 84.870003 82.529999 84.860001 2470400 84.860001
"2022-04-26" 85.519997 86.019997 81.599998 81.879997 4097000 81.879997
"2022-04-27" 82.830002 83.019997 80.169998 80.720001 3553500 80.720001
"2022-04-28" 81.410004 82.129997 80.300003 81.589996 3495600 81.589996
"2022-04-29" 80.989998 82.550003 80.330002 80.550003 3948800 80.550003
"2022-05-02" 80.989998 81.459999 78.129997 79.059998 3344500 79.059998
"2022-05-03" 80.889999 82.32 80.160004 80.339996 2976300 80.339996
"2022-05-04" 81.150002 83.349998 79.610001 82.910004 2306000 82.910004
"2022-05-05" 82.169998 85.93 82.110001 84.82 4679500 84.82
"2022-05-06" 84.480003 85.129997 82.410004 84.029999 2252800 84.029999
"2022-05-09" 83.269997 83.5 78.669998 79.190002 3382100 79.190002
"2022-05-10" 80.550003 81.18 78.660004 79.959999 2544200 79.959999
"2022-05-11" 79.809998 84.459999 79.760002 80.650002 3672200 80.650002
"2022-05-12" 80.720001 81.650002 79.32 81.230003 3348300 81.230003
"2022-05-13" 81.690002 82.790001 81 82.32 2570800 82.32
"2022-05-16" 83.080002 85.980003 82.720001 84.720001 3299600 84.720001
"2022-05-17" 85.75 85.82 83.900002 84.099998 3007400 84.099998
"2022-05-18" 83.690002 83.970001 81.050003 81.769997 1979300 81.769997
"2022-05-19" 80.779999 83.419998 80.580002 82.639999 1995900 82.639999
"2022-05-20" 82.900002 85.019997 82.269997 84.959999 2554400 84.959999
"2022-05-23" 85.629997 86.730003 85.120003 86.040001 2430700 86.040001
"2022-05-24" 86.370003 87.339996 85.349998 87.209999 2167700 87.209999
"2022-05-25" 86.650002 86.650002 84.389999 85.309998 2524900 85.309998
"2022-05-26" 81.989998 83.470001 81.010002 81.889999 4892900 81.889999
"2022-05-27" 82.440002 84.43 82.040001 84.410004 4457900 84.410004
"2022-05-31" 83.919998 84.059998 81.07 81.440002 6281200 81.440002
"2022-06-01" 81.900002 82.349998 80.300003 81.209999 2242100 81.209999
"2022-06-02" 81.360001 82.650002 79.889999 82.559998 1948500 82.559998
"2022-06-03" 82.309998 82.629997 81.669998 81.970001 1446700 81.970001
"2022-06-06" 82.790001 83.709999 82.300003 83.239998 1273900 83.239998
"2022-06-07" 83.029999 83.5 82.32 83.349998 1483400 83.349998
"2022-06-08" 82.889999 83.43 82.269997 82.599998 1019900 82.599998
"2022-06-09" 82.339996 82.339996 79.970001 80.019997 1950400 80.019997
"2022-06-10" 78.230003 80.400002 77.660004 79.510002 2169200 79.510002
"2022-06-13" 77.989998 78.110001 75.410004 75.699997 2781600 75.699997
"2022-06-14" 76.010002 76.629997 74.860001 76.230003 2643400 76.230003
"2022-06-15" 76.980003 78.330002 76.269997 77.459999 3449500 77.459999
"2022-06-16" 76.300003 77.389999 75.169998 76.639999 4130500 76.639999
"2022-06-17" 78.5 79.300003 76.110001 76.32 6174000 76.32
"2022-06-21" 78.190002 81.589996 77.940002 80.860001 5984600 80.860001
"2022-06-22" 80.440002 82.709999 80.230003 81.870003 3169600 81.870003
"2022-06-23" 82.330002 84.279999 82.050003 83.639999 2914300 83.639999
"2022-06-24" 83.790001 83.879997 82.089996 82.949997 3802100 82.949997
"2022-06-27" 83.25 85.160004 82.790001 84.57 2212800 84.57
"2022-06-28" 85.330002 86.980003 84.07 84.330002 2843600 84.330002
"2022-06-29" 84.5 85.709999 83.889999 84.940002 2935500 84.940002
"2022-06-30" 84.400002 85.389999 83.440002 84.610001 2515900 84.610001
"2022-07-01" 84.730003 86.389999 83.559998 86.209999 1972800 86.209999
"2022-07-05" 85.120003 85.230003 81.75 84.75 2776400 84.75
"2022-07-06" 85.089996 86.57 84.68 86.010002 2506300 86.010002
"2022-07-07" 85.830002 86.839996 85.150002 85.260002 2016700 85.260002
"2022-07-08" 85.059998 88.769997 84.720001 88.010002 4578100 88.010002
"2022-07-11" 87.150002 88.370003 86.900002 87.220001 2867800 87.220001
"2022-07-12" 86.629997 87.510002 86.260002 86.910004 2424000 86.910004
"2022-07-13" 85.709999 86.790001 85.110001 85.190002 2191600 85.190002
"2022-07-14" 85.099998 86.139999 84.150002 85.760002 2502400 85.760002
"2022-07-15" 87.720001 89.839996 86.860001 89.660004 3544300 89.660004
"2022-07-18" 89.849998 90.910004 89.110001 89.720001 3261000 89.720001
"2022-07-19" 90.370003 91.620003 90.089996 91.349998 2579400 91.349998
"2022-07-20" 91 91.300003 88.900002 90.160004 3033300 90.160004
"2022-07-21" 90.110001 90.790001 88.010002 90.510002 2773300 90.510002
"2022-07-22" 91.160004 91.5 89.510002 90.940002 2852100 90.940002
"2022-07-25" 91.199997 92.650002 91.040001 91.93 3424600 91.93
"2022-07-26" 92.610001 94.580002 91.849998 93.150002 4011700 93.150002
"2022-07-27" 92.410004 93.169998 91.230003 92.510002 2483200 92.510002
"2022-07-28" 92.769997 93.040001 91.629997 92.349998 2610200 92.349998
"2022-07-29" 92.209999 93.540001 91.459999 92.970001 2972600 92.970001
"2022-08-01" 93.150002 94.25 91.410004 92.25 2227700 92.25
"2022-08-02" 92.669998 93.970001 91.32 93.309998 2244000 93.309998
"2022-08-03" 93.309998 94.120003 92.620003 92.800003 2643300 92.800003
"2022-08-04" 92.910004 93.410004 92.120003 92.970001 2640400 92.970001
"2022-08-05" 92.120003 93.510002 92.029999 93.050003 1942300 93.050003
"2022-08-08" 93.25 94.040001 92.949997 93.32 1846600 93.32
"2022-08-09" 93.559998 95.919998 93.559998 94.769997 2500600 94.769997
"2022-08-10" 95.300003 95.660004 94.400002 94.82 1919700 94.82
"2022-08-11" 94.800003 95.580002 93.739998 94.010002 1887000 94.010002
"2022-08-12" 94.260002 96.800003 94.260002 96.639999 2680900 96.639999
"2022-08-15" 96.139999 98.529999 96 97.220001 2627700 97.220001
"2022-08-16" 96.940002 97.510002 96 96.330002 2111300 96.330002
"2022-08-17" 95.5 95.660004 94.480003 94.830002 2164000 94.830002
"2022-08-18" 94.970001 95.529999 94.389999 95.339996 1808400 95.339996
"2022-08-19" 95.620003 97.730003 95.580002 96.900002 2662600 96.900002
"2022-08-22" 96.040001 96.980003 96.010002 96.800003 1999000 96.800003
"2022-08-23" 96.849998 96.849998 94.970001 95.110001 2302600 95.110001
"2022-08-24" 95.199997 96.010002 94.980003 95.620003 1442600 95.620003
"2022-08-25" 95.989998 96.120003 95.330002 95.730003 2246700 95.730003
"2022-08-26" 91.419998 92.209999 89.099998 89.940002 7036200 89.940002
"2022-08-29" 89.269997 92.089996 89 91.440002 2397300 91.440002
"2022-08-30" 91.650002 91.650002 90.449997 91.190002 2471000 91.190002
"2022-08-31" 91.339996 92.690002 87.160004 89.739998 8759700 89.739998
"2022-09-01" 89.449997 91.290001 89.410004 91.239998 3479500 91.239998
"2022-09-02" 91.379997 91.839996 89.519997 90.050003 2299100 90.050003
"2022-09-06" 89.339996 89.839996 87.389999 88.330002 4215100 88.330002
"2022-09-07" 88 89.690002 87.699997 89.330002 2697000 89.330002
"2022-09-08" 89.339996 92.470001 89.339996 91.260002 3405700 91.260002
"2022-09-09" 92.040001 92.75 91.18 91.989998 2171300 91.989998
"2022-09-12" 92.389999 93.580002 91.459999 92.900002 1599800 92.900002
"2022-09-13" 91.699997 92.169998 89.879997 90.029999 2961700 90.029999
"2022-09-14" 89.940002 90.040001 82.099998 83.919998 10103800 83.919998
