"Index" "VTR.Open" "VTR.High" "VTR.Low" "VTR.Close" "VTR.Volume" "VTR.Adjusted"
"2020-08-20" 39.91 41.529999 39.73 41.130001 1979000 36.856232
"2020-08-21" 41.330002 41.669998 40.43 41.639999 1810200 37.31324
"2020-08-24" 41.580002 42.299999 40.759998 42.290001 2351600 37.895695
"2020-08-25" 42.080002 42.349998 40.709999 41.470001 1956100 37.1609
"2020-08-26" 41.259998 41.610001 40.380001 40.52 1794000 36.309616
"2020-08-27" 40.619999 41.82 40.619999 41.700001 1381200 37.367001
"2020-08-28" 41.799999 42.75 41.310001 42.720001 2080100 38.281013
"2020-08-31" 42.369999 42.369999 41.02 41.209999 2918900 36.927921
"2020-09-01" 40.75 41.970001 40.34 41.869999 2450400 37.519337
"2020-09-02" 41.630001 44 41.349998 43.939999 3593300 39.374241
"2020-09-03" 44 45.299999 43.639999 44.25 3650900 39.652035
"2020-09-04" 44.299999 45.110001 43.720001 44.560001 2366900 39.929821
"2020-09-08" 43.990002 44.900002 43.740002 43.830002 2769300 39.275677
"2020-09-09" 43.990002 44.950001 43.66 44.240002 2107100 39.643078
"2020-09-10" 44.09 44.849998 43.59 43.619999 2545600 39.087498
"2020-09-11" 43.810001 44.049999 43.049999 43.810001 1929300 39.257755
"2020-09-14" 44.310001 45.639999 44.189999 45.48 3030400 40.754219
"2020-09-15" 45.360001 46.490002 45.279999 45.330002 2901100 40.619823
"2020-09-16" 45.73 46.450001 44.939999 45.330002 3137500 40.619823
"2020-09-17" 44.959999 45.689999 43.830002 44.099998 3789200 39.51762
"2020-09-18" 43.799999 44.259998 42.950001 43.110001 5524500 38.630489
"2020-09-21" 41.669998 42.299999 40.560001 40.84 4836000 36.596371
"2020-09-22" 40.990002 42.290001 40.889999 41.689999 3714400 37.358044
"2020-09-23" 41.419998 41.830002 39.5 39.580002 2478700 35.467293
"2020-09-24" 39.599998 41.369999 39.139999 40.66 2140100 36.43507
"2020-09-25" 40.34 41.939999 40.27 41.669998 2255300 37.340122
"2020-09-28" 42.740002 43.110001 42.400002 42.880001 2947300 38.424389
"2020-09-29" 42.48 42.720001 41.439999 42.580002 1523800 38.155571
"2020-09-30" 42.580002 43.43 41.48 41.959999 2488000 38.001602
"2020-10-01" 42.130001 43.549999 41.889999 43.490002 2202900 39.387272
"2020-10-02" 42.880001 45.009998 42.630001 44.610001 2921600 40.401608
"2020-10-05" 44.91 45.43 43.459999 44.110001 1886300 39.948776
"2020-10-06" 44.419998 45.110001 43.639999 44.330002 2555700 40.148026
"2020-10-07" 44.619999 44.709999 43.52 43.98 2311100 39.831047
"2020-10-08" 44.290001 45.060001 43.990002 45.049999 1857500 40.800098
"2020-10-09" 45.439999 45.450001 44.16 44.669998 2190300 40.455948
"2020-10-12" 44.669998 44.700001 43.849998 44.23 1160100 40.057457
"2020-10-13" 43.610001 43.93 42.400002 43.759998 2734000 39.63179
"2020-10-14" 43.779999 44.209999 43.279999 43.959999 2156000 39.812927
"2020-10-15" 43.540001 44.950001 43.080002 43.560001 2884600 39.450665
"2020-10-16" 43.18 43.810001 42.16 42.700001 3635800 38.671795
"2020-10-19" 42.919998 42.919998 41.07 41.27 2397800 37.376694
"2020-10-20" 41.66 42.259998 41.43 41.669998 2114600 37.738956
"2020-10-21" 41.32 41.599998 40.709999 41.150002 2811000 37.268009
"2020-10-22" 41.380001 42.990002 41.150002 42.860001 2040500 38.816689
"2020-10-23" 43.200001 43.790001 42.169998 42.240002 1911200 38.255184
"2020-10-26" 41.91 41.91 40.32 40.959999 2475800 37.095932
"2020-10-27" 40.98 41.360001 39.950001 39.950001 1885900 36.181217
"2020-10-28" 39 39.77 38.75 38.84 2065400 35.175934
"2020-10-29" 38.57 40.240002 37.830002 39.900002 2717700 36.135933
"2020-10-30" 39.77 40.220001 38.830002 39.470001 2122800 35.746502
"2020-11-02" 39.82 40.990002 39.349998 40.970001 2270200 37.104992
"2020-11-03" 41.580002 43.330002 41.419998 42.98 2649300 38.925373
"2020-11-04" 42.939999 42.950001 41.549999 41.669998 2917800 37.738956
"2020-11-05" 42.029999 42.150002 41.040001 41.119999 2762700 37.240837
"2020-11-06" 41.43 42.400002 39.259998 39.639999 2557900 35.900459
"2020-11-09" 43.490002 52.5 42.830002 46.849998 9125900 42.43029
"2020-11-10" 47.23 49.349998 47.110001 48.389999 5187000 43.825008
"2020-11-11" 48.25 48.540001 46.91 48.43 3189900 43.86124
"2020-11-12" 48.169998 48.419998 46.639999 47.75 3387400 43.245388
"2020-11-13" 48.119999 50.259998 47.990002 50.099998 2979200 45.373688
"2020-11-16" 52.220001 52.700001 50.200001 51 2627400 46.188789
"2020-11-17" 50.040001 51.07 49 50.490002 2178500 45.726902
"2020-11-18" 50.619999 50.810001 48.200001 48.209999 3280600 43.661991
"2020-11-19" 48 48.759998 47.040001 48.619999 3048800 44.033318
"2020-11-20" 48.509998 48.779999 47.799999 48.720001 2098400 44.123878
"2020-11-23" 48.82 49.799999 48.549999 48.790001 3202800 44.187271
"2020-11-24" 49.610001 50.869999 49.369999 50.34 1502100 45.591057
"2020-11-25" 50.02 50.200001 49.119999 49.23 1513200 44.58577
"2020-11-27" 49.34 49.419998 47.639999 47.900002 874600 43.381237
"2020-11-30" 48.939999 49.279999 47.810001 47.91 2980100 43.390289
"2020-12-01" 48.52 49.07 47.889999 48.02 1683500 43.489918
"2020-12-02" 47.75 48 47.169998 47.68 1572500 43.181992
"2020-12-03" 47.529999 49.34 47.240002 48.82 1715800 44.214443
"2020-12-04" 49.150002 49.610001 48.84 49.459999 1892900 44.794067
"2020-12-07" 49.139999 49.740002 48.470001 49.09 1744300 44.458977
"2020-12-08" 49.080002 49.759998 48.779999 49.110001 2101300 44.477093
"2020-12-09" 49.060001 49.759998 48.369999 49.529999 1547700 44.857464
"2020-12-10" 49.25 49.91 48.599998 48.830002 2017300 44.223499
"2020-12-11" 48.75 49.41 48.259998 49.049999 2059600 44.422749
"2020-12-14" 49.27 49.439999 47.799999 47.84 2330200 43.326897
"2020-12-15" 48.290001 49.98 47.470001 49.950001 2086400 45.237846
"2020-12-16" 49.990002 50.799999 49.540001 50.740002 1835600 45.95332
"2020-12-17" 51 51.560001 50.32 51.490002 2782700 46.632565
"2020-12-18" 51.110001 51.919998 50.209999 50.830002 5378800 46.034836
"2020-12-21" 49.84 50.150002 48.689999 48.830002 2686100 44.223499
"2020-12-22" 48.98 49.619999 48.700001 49.240002 2458800 44.594826
"2020-12-23" 49.580002 49.959999 48.619999 48.990002 1411800 44.368408
"2020-12-24" 49.209999 49.540001 48.849998 49.189999 529400 44.549538
"2020-12-28" 49.32 49.360001 48.599998 49.360001 1934200 44.703499
"2020-12-29" 49.41 49.73 48.75 49.029999 1713600 44.404636
"2020-12-30" 48.990002 49.830002 48.57 48.860001 1382000 44.250671
"2020-12-31" 48.419998 49.080002 47.799999 49.040001 1701400 44.826542
"2021-01-04" 48.98 49.200001 46.82 46.880001 2098000 42.852139
"2021-01-05" 47.130001 47.889999 46.82 47.439999 2120700 43.36401
"2021-01-06" 47.52 49.07 47.470001 48.369999 2596400 44.214108
"2021-01-07" 48.209999 48.209999 46.650002 47.439999 1776900 43.36401
"2021-01-08" 46.860001 47.389999 46.369999 47.139999 1338500 43.089787
"2021-01-11" 46.860001 47.23 45.84 46.200001 1513000 42.230545
"2021-01-12" 46.400002 46.990002 45.990002 46.700001 2159100 42.687595
"2021-01-13" 46.759998 48.32 46.759998 48.099998 1203100 43.967308
"2021-01-14" 48.400002 48.889999 48.110001 48.470001 1017500 44.305515
"2021-01-15" 48.310001 49.32 47.900002 48.98 2581800 44.771694
"2021-01-19" 48.630001 48.860001 47.02 47.77 2707500 43.665661
"2021-01-20" 47.41 49.299999 47.099998 48.73 2575800 44.543171
"2021-01-21" 48.330002 48.75 47.41 48.580002 2367800 44.406071
"2021-01-22" 48.240002 49.419998 48 49.130001 2438100 44.90881
"2021-01-25" 48.900002 49.790001 47.759998 47.91 2283500 43.793633
"2021-01-26" 47.959999 48.82 46.880001 47.23 1680300 43.172054
"2021-01-27" 46.720001 47.169998 45.400002 46.099998 2468300 42.139141
"2021-01-28" 46.119999 48.459999 45.959999 47.189999 2993600 43.135487
"2021-01-29" 46.93 47.389999 45.52 46.07 2726600 42.111729
"2021-02-01" 46.5 47.73 46.139999 47.560001 2430900 43.473698
"2021-02-02" 47.740002 48.459999 47 47.279999 1978100 43.217758
"2021-02-03" 46.860001 47.84 46.07 47.669998 2265700 43.574249
"2021-02-04" 47.889999 49 47.630001 48.43 2131300 44.268955
"2021-02-05" 48.490002 48.889999 48.27 48.470001 1066000 44.305515
"2021-02-08" 48.43 48.450001 47.82 48.150002 1240800 44.013016
"2021-02-09" 48.290001 48.419998 47.669998 48.240002 1240500 44.095276
"2021-02-10" 48.66 50.439999 48.66 49.639999 2145000 45.374989
"2021-02-11" 49.68 50.799999 49.5 50.75 1580300 46.389622
"2021-02-12" 50.52 50.880001 49.889999 50.720001 1424600 46.362202
"2021-02-16" 50.66 51.139999 50.080002 50.330002 1542400 46.005711
"2021-02-17" 50.279999 51.040001 49.950001 50.639999 1496800 46.289074
"2021-02-18" 50.299999 51.759998 49.73 51.599998 2177500 47.166592
"2021-02-19" 51.73 52.700001 51.099998 52.389999 2709800 47.888718
"2021-02-22" 52.060001 54.759998 51.900002 54.18 3146500 49.524925
"2021-02-23" 54.73 55.09 53.799999 54.619999 2769200 49.927109
"2021-02-24" 54.400002 56.130001 54.240002 55.919998 1788000 51.115421
"2021-02-25" 55.880001 56.5 53.490002 53.990002 1669800 49.351246
"2021-02-26" 54.259998 54.860001 52.900002 52.900002 2326600 48.354897
"2021-03-01" 53.790001 54.459999 52.73 52.75 1728400 48.217785
"2021-03-02" 52.400002 53.27 51.950001 53.009998 2369400 48.455444
"2021-03-03" 53.27 53.700001 52.470001 53.189999 2616600 48.619972
"2021-03-04" 53.400002 54.540001 52.630001 53.419998 2412000 48.830223
"2021-03-05" 53.799999 55.459999 52.93 55.139999 2490600 50.402435
"2021-03-08" 55.41 57.299999 55.040001 56.830002 2442700 51.947239
"2021-03-09" 56.880001 57.73 56.200001 56.490002 2368900 51.636452
"2021-03-10" 56.41 57.810001 55.84 57.169998 2897300 52.258018
"2021-03-11" 56.950001 58.099998 56.18 56.23 2297700 51.398792
"2021-03-12" 56.360001 56.990002 55.93 56.549999 3133200 51.691292
"2021-03-15" 56.619999 57.110001 55.990002 56.740002 2328600 51.864967
"2021-03-16" 56.740002 56.759998 55.009998 55.889999 2081000 51.087994
"2021-03-17" 56.02 57.16 55.779999 57.139999 2243600 52.230598
"2021-03-18" 56.700001 56.919998 54.900002 55.040001 1813800 50.311031
"2021-03-19" 54.869999 56.02 54.25 54.48 3492500 49.799145
"2021-03-22" 54.48 54.610001 53.259998 53.810001 2029300 49.18671
"2021-03-23" 53.610001 54.200001 53.240002 53.759998 2967700 49.141006
"2021-03-24" 53.68 54.950001 53.41 53.619999 1982800 49.013039
"2021-03-25" 53.490002 53.810001 51.970001 53.580002 2469700 48.976471
"2021-03-26" 53.939999 54.93 53.43 54.869999 1873100 50.155636
"2021-03-29" 54.529999 54.68 53.25 54.150002 1516800 49.497509
"2021-03-30" 54.02 55.52 54.02 54.720001 1960900 50.018528
"2021-03-31" 54.049999 54.27 53.279999 53.34 2560100 49.161381
"2021-04-01" 53.34 54.689999 53.049999 54.400002 2634300 50.13834
"2021-04-05" 54.75 54.93 53.009998 53.689999 2619200 49.483963
"2021-04-06" 53.689999 54.73 53.52 54.560001 3053500 50.285809
"2021-04-07" 54.779999 54.91 53.939999 54.5 2871600 50.230503
"2021-04-08" 54.84 55.18 54.240002 54.91 3091600 50.608391
"2021-04-09" 54.990002 55.34 54.41 54.740002 2472000 50.451706
"2021-04-12" 54.860001 55.130001 54.099998 55.09 2739300 50.774292
"2021-04-13" 55.169998 55.5 54.799999 55.200001 1859100 50.875668
"2021-04-14" 55.32 55.689999 54.52 54.540001 2345200 50.267368
"2021-04-15" 54.830002 55.73 54.509998 55.639999 1404000 51.2812
"2021-04-16" 55.959999 56.18 55.389999 55.41 2247500 51.069225
"2021-04-19" 55.369999 55.419998 54.68 54.799999 1778700 50.507004
"2021-04-20" 54.57 55.599998 54.57 55.48 2148000 51.133739
"2021-04-21" 55.509998 55.950001 55.060001 55.709999 1592900 51.345715
"2021-04-22" 55.950001 56.240002 55.259998 55.290001 1784400 50.958622
"2021-04-23" 55.330002 55.330002 54.450001 54.77 2668500 50.479355
"2021-04-26" 55.200001 56.09 55.09 55.610001 1397400 51.253555
"2021-04-27" 55.669998 56.07 55.369999 55.650002 1609600 51.290421
"2021-04-28" 55.650002 56.080002 55.110001 55.259998 1848700 50.930965
"2021-04-29" 55.75 56.720001 55.450001 55.799999 1627300 51.428661
"2021-04-30" 55.57 55.84 55.279999 55.459999 1946200 51.115303
"2021-05-03" 55.68 56.470001 55.360001 55.939999 1931000 51.557693
"2021-05-04" 56 56.41 54.970001 55.360001 2286100 51.023132
"2021-05-05" 55.130001 55.139999 52.91 53.310001 2389800 49.133728
"2021-05-06" 53.68 54.169998 53.220001 54.009998 2576700 49.778893
"2021-05-07" 53.259998 55.200001 53.259998 54.77 2397400 50.479355
"2021-05-10" 54.970001 56.59 54.66 54.93 2555900 50.62682
"2021-05-11" 54.41 54.41 52.889999 53.610001 2303900 49.410233
"2021-05-12" 53.650002 53.82 52.040001 52.18 2409200 48.092251
"2021-05-13" 52.52 54.23 52.5 53.630001 3026200 49.428669
"2021-05-14" 53.709999 54.77 53.709999 54.639999 1975600 50.359539
"2021-05-17" 54.490002 55.029999 54.040001 54.27 2055500 50.018524
"2021-05-18" 54.029999 54.970001 53.639999 54.02 1342600 49.788113
"2021-05-19" 53.459999 54.150002 52.689999 54.130001 1861300 49.889492
"2021-05-20" 54.029999 54.599998 53.740002 54.369999 1416800 50.110695
"2021-05-21" 54.380001 54.740002 53.939999 54.150002 1476200 49.907932
"2021-05-24" 54.630001 55.419998 54.470001 55.169998 1427300 50.848015
"2021-05-25" 55.080002 55.59 54.810001 55.400002 1797700 51.060005
"2021-05-26" 55.619999 56.310001 55.040001 55.630001 1359300 51.271984
"2021-05-27" 55.91 56.009998 55.150002 55.150002 1771900 50.829586
"2021-05-28" 55.740002 55.779999 54.880001 55.450001 1662300 51.106083
"2021-06-01" 55.77 57.189999 55.529999 57.099998 1558700 52.62682
"2021-06-02" 57.310001 58.43 56.970001 58.299999 2238100 53.732822
"2021-06-03" 58.299999 58.299999 56.73 56.889999 1715200 52.433273
"2021-06-04" 57.060001 57.060001 55.849998 56.759998 1478900 52.313465
"2021-06-07" 56.889999 57.639999 56.650002 57.139999 1265200 52.663689
"2021-06-08" 57.16 57.450001 56.950001 57.360001 1850900 52.866463
"2021-06-09" 57.57 58.380001 57.34 57.700001 1296600 53.179817
"2021-06-10" 57.950001 57.98 57.130001 57.689999 1618900 53.170605
"2021-06-11" 58.09 58.27 57.450001 58.09 1531800 53.539268
"2021-06-14" 58.330002 58.959999 58.209999 58.959999 1023500 54.341118
"2021-06-15" 59.650002 59.75 58.369999 58.439999 1548000 53.861847
"2021-06-16" 58.459999 59.029999 57.700001 57.77 1622600 53.244339
"2021-06-17" 57.619999 58.040001 57.07 57.810001 1749400 53.2812
"2021-06-18" 57.529999 58.119999 56.540001 56.57 4291800 52.138348
"2021-06-21" 57 57.82 56.68 57.619999 1506300 53.106094
"2021-06-22" 57.669998 58.939999 57.549999 58.540001 2153200 53.954018
"2021-06-23" 58.540001 59.52 58.23 59.240002 2537600 54.599186
"2021-06-24" 59.130001 59.16 57.650002 57.959999 1662500 53.419453
"2021-06-25" 57.889999 58.349998 57.639999 58.310001 2089400 53.742035
"2021-06-28" 57.25 58.169998 56.48 58.009998 4456600 53.465538
"2021-06-29" 58.02 58.169998 57.259998 57.869999 3429100 53.336502
"2021-06-30" 57.630001 58.099998 56.880001 57.099998 4281600 53.039257
"2021-07-01" 56.759998 57.849998 56.43 57.209999 3659300 53.141438
"2021-07-02" 57.439999 57.700001 56.540001 57.27 3042000 53.197174
"2021-07-06" 57.310001 57.860001 56.119999 57.740002 2722200 53.633743
"2021-07-07" 57.330002 57.759998 57.099998 57.549999 4165400 53.45726
"2021-07-08" 57.130001 58.099998 56.799999 57.57 3174900 53.475838
"2021-07-09" 58.060001 58.669998 57.529999 58.639999 4319900 54.469738
"2021-07-12" 58.470001 59.610001 58.259998 59.450001 3417700 55.222137
"2021-07-13" 59.240002 59.599998 58.779999 58.950001 6530400 54.757694
"2021-07-14" 58.75 59.790001 58.630001 59.669998 3663800 55.426491
"2021-07-15" 59.450001 59.700001 58.919998 59.310001 1969400 55.092094
"2021-07-16" 59.59 59.939999 59.459999 59.619999 1903800 55.380051
"2021-07-19" 58.869999 58.990002 56.990002 57.549999 2875900 53.45726
"2021-07-20" 57.869999 60.380001 57.810001 60.080002 2874300 55.807335
"2021-07-21" 60.400002 61.09 60.27 60.400002 1664100 56.104576
"2021-07-22" 60.150002 60.150002 59.290001 60.130001 1423100 55.853775
"2021-07-23" 60.419998 60.759998 59.68 59.849998 1178600 55.593689
"2021-07-26" 59.77 60.27 59.18 59.75 1319400 55.500801
"2021-07-27" 59.669998 60.400002 59.130001 60.040001 1483400 55.77018
"2021-07-28" 60.290001 60.360001 59.27 59.540001 1215200 55.305733
"2021-07-29" 59.66 60.59 59.580002 59.639999 1178100 55.398628
"2021-07-30" 59.810001 60.950001 59.610001 59.779999 1747100 55.528667
"2021-08-02" 60.02 61.02 59.200001 59.279999 1523700 55.064224
"2021-08-03" 59.43 59.57 58.619999 59.48 1589200 55.250004
"2021-08-04" 59.459999 59.630001 58.549999 58.720001 1527700 54.54406
"2021-08-05" 59.130001 60 58.59 59.98 1330000 55.714447
"2021-08-06" 59.5 60.779999 58.009998 58.299999 2507700 54.153923
"2021-08-09" 58 58.189999 57.009998 57.419998 2474200 53.336502
"2021-08-10" 57.330002 57.740002 56.790001 56.830002 4103900 52.788464
"2021-08-11" 57.240002 57.419998 56.52 56.91 2145600 52.862766
"2021-08-12" 56.950001 57.18 56.220001 56.560001 1488300 52.537666
"2021-08-13" 56.84 57.130001 56.290001 57.09 1900600 53.029972
"2021-08-16" 56.790001 57.279999 56.16 56.560001 1565000 52.537666
"2021-08-17" 56.16 56.41 55.200001 56.220001 2115400 52.221844
"2021-08-18" 56.049999 56.099998 55.049999 55.32 1966100 51.385849
"2021-08-19" 55.02 55.48 53.93 54.57 2144700 50.689182
"2021-08-20" 54.349998 55.049999 53.57 54.59 2794200 50.70776
"2021-08-23" 54.759998 55.040001 53.880001 54.23 1278600 50.37336
"2021-08-24" 54.240002 54.689999 53.77 54.529999 1803600 50.652027
"2021-08-25" 54.490002 55.75 54.130001 55.130001 2386200 51.209358
"2021-08-26" 55.43 55.48 54.5 54.540001 1264500 50.66132
"2021-08-27" 54.799999 56.040001 54.650002 55.290001 1267500 51.357983
"2021-08-30" 55.209999 55.59 54.799999 55.43 1862100 51.488026
"2021-08-31" 55.23 56.07 55.049999 55.939999 2377500 51.961754
"2021-09-01" 56.279999 57.09 56.040001 56.540001 2204600 52.519081
"2021-09-02" 56.790001 56.860001 56.139999 56.68 1979900 52.649132
"2021-09-03" 56.5 56.5 55.77 56.310001 1776900 52.305439
"2021-09-07" 57.209999 57.209999 55.029999 55.810001 1974900 51.840996
"2021-09-08" 55.509998 56.560001 55.23 56.310001 1767500 52.305439
"2021-09-09" 56.07 57.060001 55.830002 56.200001 1823800 52.20327
"2021-09-10" 56.259998 56.610001 55.599998 56.189999 1403400 52.19397
"2021-09-13" 56.720001 58.209999 56.470001 57.650002 2426300 53.550152
"2021-09-14" 58.040001 58.18 56.779999 57.389999 1804800 53.308636
"2021-09-15" 57.330002 57.849998 57.099998 57.119999 2207000 53.057838
"2021-09-16" 57.060001 58.299999 56.98 57.68 2294200 53.578011
"2021-09-17" 57.560001 57.779999 56.950001 57.099998 5101500 53.039257
"2021-09-20" 56.41 57.689999 55.700001 56.5 7364400 52.481926
"2021-09-21" 56.82 57.599998 56.349998 56.360001 2525900 52.351887
"2021-09-22" 56.84 57.060001 56.080002 56.209999 2229300 52.212555
"2021-09-23" 56.75 57.150002 56.450001 56.48 3054300 52.463352
"2021-09-24" 56.220001 56.630001 55.009998 55.380001 2968300 51.441582
"2021-09-27" 55.630001 56.700001 55.41 55.619999 2622100 51.664513
"2021-09-28" 55.360001 55.830002 54.919998 55.360001 2321400 51.423
"2021-09-29" 55.450001 56.419998 55.389999 56.41 2489200 52.398331
"2021-09-30" 56.119999 56.119999 55.009998 55.209999 2748500 51.696064
"2021-10-01" 55.639999 56.400002 54.990002 56.080002 1502800 52.510696
"2021-10-04" 55.98 56.650002 55.900002 56.290001 1988100 52.707325
"2021-10-05" 56.150002 56.290001 53.880001 54.200001 4049900 50.750347
"2021-10-06" 53.740002 54.52 52.779999 54.459999 2185400 50.993801
"2021-10-07" 54.540001 55.27 54.439999 54.709999 1373800 51.22789
"2021-10-08" 54.630001 55.040001 54.5 54.580002 739200 51.106163
"2021-10-11" 54.490002 54.860001 54.060001 54.630001 998800 51.152985
"2021-10-12" 54.5 55.540001 54.369999 54.900002 1772200 51.4058
"2021-10-13" 54.689999 55.139999 54.25 55.099998 1346700 51.593071
"2021-10-14" 55.57 56.360001 55.360001 55.93 1058100 52.370239
"2021-10-15" 56.369999 56.560001 55.77 55.970001 2974600 52.407692
"2021-10-18" 55.619999 55.919998 55.32 55.73 1466100 52.182968
"2021-10-19" 55.939999 56.189999 55.470001 55.900002 1084400 52.342152
"2021-10-20" 55.900002 56.939999 55.32 56.900002 1243300 53.2785
"2021-10-21" 56.950001 57 55.939999 56.18 804500 52.604328
"2021-10-22" 56.029999 56.450001 54.98 55.049999 1105700 51.546246
"2021-10-25" 55.060001 55.060001 54.240002 54.52 1641100 51.049984
"2021-10-26" 54.759998 54.849998 54.18 54.43 1303700 50.96571
"2021-10-27" 54.610001 55.25 54.209999 54.919998 1359500 51.424519
"2021-10-28" 54.830002 55.580002 54.619999 55.52 1171700 51.986336
"2021-10-29" 55.32 55.43 53.299999 53.369999 3059500 49.973179
"2021-11-01" 53.25 55.169998 53.049999 55.040001 2178600 51.536888
"2021-11-02" 55.290001 55.310001 53.75 54.540001 1451400 51.06871
"2021-11-03" 54.380001 55.09 54.139999 54.849998 1672900 51.358974
"2021-11-04" 54.98 54.98 52.52 52.790001 4143000 49.430092
"2021-11-05" 54.23 54.950001 52.23 53.98 3904100 50.544353
"2021-11-08" 53.68 53.68 52.150002 52.5 2774900 49.158546
"2021-11-09" 52.389999 53.290001 51.830002 52.82 2694400 49.458183
"2021-11-10" 52.639999 55.049999 52.619999 54.75 3325400 51.265343
"2021-11-11" 54.759998 54.950001 53.869999 54.869999 2280300 51.377708
"2021-11-12" 54.939999 55.150002 54.450001 54.560001 1820700 51.087433
"2021-11-15" 54.560001 54.560001 53.599998 54.369999 1154300 50.909523
"2021-11-16" 54.459999 54.459999 53.540001 53.98 1518400 50.544353
"2021-11-17" 53.560001 54.009998 52.73 53.98 2619100 50.544353
"2021-11-18" 54.16 54.16 52.98 53.290001 2889600 49.89827
"2021-11-19" 53.27 53.560001 50.869999 51.349998 3401100 48.081738
"2021-11-22" 50.060001 50.98 49.619999 50.310001 2925700 47.107933
"2021-11-23" 50.57 51.560001 49.959999 51.040001 1773700 47.791473
"2021-11-24" 50.889999 51.900002 50.830002 51.330002 1751900 48.063015
"2021-11-26" 49.880001 50.290001 48.869999 49.5 1476600 46.349487
"2021-11-29" 49.700001 49.75 49.049999 49.119999 2924000 45.993671
"2021-11-30" 48.779999 48.849998 46.91 46.919998 6703700 43.933697
"2021-12-01" 47.720001 48.610001 45.439999 45.689999 2900400 42.781979
"2021-12-02" 46.07 47.5 46.02 47 2959300 44.008606
"2021-12-03" 47 47.43 46.52 47.16 1850500 44.158421
"2021-12-06" 47.759998 49.32 47.669998 48.630001 2124800 45.534863
"2021-12-07" 48.990002 49.869999 48.790001 49.419998 2312300 46.274578
"2021-12-08" 49.27 50.82 49.189999 50.5 2929300 47.285839
"2021-12-09" 50.130001 50.360001 49.549999 49.75 1829500 46.583576
"2021-12-10" 50.200001 50.200001 48.169998 48.369999 2239700 45.291409
"2021-12-13" 48.310001 48.560001 47.950001 48.349998 3648600 45.272678
"2021-12-14" 48.549999 48.880001 47.540001 47.720001 2946800 44.682781
"2021-12-15" 48 49.18 47.799999 48.880001 3416200 45.768948
"2021-12-16" 49.02 49.82 48.689999 49.139999 2083300 46.012398
"2021-12-17" 49.299999 49.950001 48.599998 49.5 5127600 46.349487
"2021-12-20" 48.279999 48.59 47.5 48.110001 1955400 45.047955
"2021-12-21" 48.59 49.650002 48.59 49.220001 1694000 46.087303
"2021-12-22" 49.330002 49.549999 48.900002 49.080002 1181000 45.956219
"2021-12-23" 49.25 49.450001 48.990002 49.200001 1282000 46.068584
"2021-12-27" 49.049999 49.889999 48.560001 49.869999 1051500 46.695934
"2021-12-28" 49.82 50.240002 49.540001 50.119999 1168900 46.930027
"2021-12-29" 50.330002 50.970001 49.57 50.669998 1504700 47.445015
"2021-12-30" 50.630001 51.689999 50.619999 51.360001 1759100 48.091103
"2021-12-31" 50.869999 51.52 50.790001 51.119999 1522000 48.289478
"2022-01-03" 51.34 52.049999 50.91 51.93 2270800 49.05463
"2022-01-04" 52.18 54.009998 52.040001 53.279999 2480600 50.329876
"2022-01-05" 53.709999 54.580002 52.73 52.84 2147900 49.914242
"2022-01-06" 53.419998 53.810001 52.939999 53.279999 2044200 50.329876
"2022-01-07" 53.07 54.330002 52.900002 53.619999 2798400 50.651054
"2022-01-10" 53.490002 53.650002 52.490002 53.119999 2081600 50.178734
"2022-01-11" 52.799999 53.110001 51.630001 52.139999 1837800 49.253002
"2022-01-12" 52.040001 52.700001 51.779999 51.830002 1215300 48.960167
"2022-01-13" 52.02 53.310001 52.009998 52.91 1531100 49.980362
"2022-01-14" 52.740002 53.299999 52.119999 52.93 1565900 49.99926
"2022-01-18" 52.84 52.900002 52 52.310001 1672000 49.413589
"2022-01-19" 52.59 52.810001 50.709999 50.77 1803100 47.958858
"2022-01-20" 51.290001 52.389999 51.169998 51.34 3240700 48.497299
"2022-01-21" 51.77 52.779999 51.389999 52.48 4683100 49.574173
"2022-01-24" 51.889999 52.299999 49.93 51.720001 2658100 48.856258
"2022-01-25" 51.18 52.299999 50.419998 51.939999 2139500 49.064072
"2022-01-26" 52.220001 53.279999 50.790001 51.299999 2078700 48.459518
"2022-01-27" 51.459999 52.759998 50.939999 51.040001 3130400 48.213909
"2022-01-28" 50.93 51.52 49.080002 51.48 3122900 48.629547
"2022-01-31" 51.18 53.23 51.040001 53.02 5989700 50.084278
"2022-02-01" 52.5 52.959999 51.869999 52.41 2125700 49.508053
"2022-02-02" 52.490002 53.139999 52.130001 52.240002 2238200 49.347466
"2022-02-03" 52.09 52.130001 51.150002 51.23 1909300 48.393387
"2022-02-04" 50.75 50.990002 49.540001 50.029999 2280200 47.25983
"2022-02-07" 50.110001 51.009998 50.099998 50.599998 2073700 47.798267
"2022-02-08" 50.84 50.919998 50.16 50.41 1848500 47.618793
"2022-02-09" 50.959999 52.009998 50.889999 51.93 2002700 49.05463
"2022-02-10" 51.459999 52.439999 50.98 51.299999 2504200 48.459518
"2022-02-11" 51.189999 52.23 50.23 50.740002 3499500 47.930519
"2022-02-14" 50.91 51.310001 50 50.060001 2267600 47.28817
"2022-02-15" 50.27 51.150002 50.25 50.91 2570800 48.091103
"2022-02-16" 51.369999 52.5 51.32 52.419998 1656700 49.517494
"2022-02-17" 52.060001 52.389999 51.560001 51.93 1543200 49.05463
"2022-02-18" 50.650002 53.860001 50.650002 52.939999 3875200 50.008705
