"Index" "PNR.Open" "PNR.High" "PNR.Low" "PNR.Close" "PNR.Volume" "PNR.Adjusted"
"2020-05-01" 33.939999 34.52 32.990002 33.43 925300 31.942352
"2020-05-04" 33.049999 34.509998 33 34.48 1447700 32.945629
"2020-05-05" 34.68 35.16 33.990002 34.150002 1158400 32.63031
"2020-05-06" 34.360001 34.470001 33.459999 33.540001 823000 32.047462
"2020-05-07" 34.150002 34.720001 34.029999 34.23 952500 32.706749
"2020-05-08" 34.68 35.380001 34.52 35.099998 804000 33.53804
"2020-05-11" 34.630001 34.75 33.959999 34.5 686900 32.964745
"2020-05-12" 34.91 34.91 33.23 33.240002 830200 31.760809
"2020-05-13" 32.970001 33.310001 32.25 32.689999 1268100 31.235285
"2020-05-14" 32.049999 33.41 31.5 33.41 1284100 31.923237
"2020-05-15" 33.310001 33.880001 33.009998 33.490002 865800 31.999689
"2020-05-18" 34.970001 36.099998 34.91 35.66 1111800 34.073116
"2020-05-19" 35.549999 35.98 35.130001 35.220001 726300 33.652695
"2020-05-20" 35.740002 36.32 35.650002 35.91 878100 34.311993
"2020-05-21" 35.799999 36.380001 35.799999 36.220001 867500 34.608196
"2020-05-22" 36.330002 36.509998 36.080002 36.48 638400 34.856628
"2020-05-26" 37.82 39.43 37.740002 39.080002 966900 37.340927
"2020-05-27" 39.970001 40.970001 39.830002 40.259998 1710600 38.468414
"2020-05-28" 40.82 40.830002 39.25 39.32 1764200 37.570244
"2020-05-29" 39.139999 39.650002 38.68 39.139999 2076100 37.398254
"2020-06-01" 39.32 39.869999 38.959999 38.98 1025800 37.245377
"2020-06-02" 39.41 39.849998 38.869999 39.029999 1256100 37.293152
"2020-06-03" 39.669998 40.650002 39.57 40.450001 1525800 38.649963
"2020-06-04" 40.130001 41.119999 39.84 41.09 952100 39.261478
"2020-06-05" 42.779999 43.369999 41.669998 41.860001 1126800 39.997211
"2020-06-08" 42.119999 42.779999 41.720001 42.02 1556600 40.150085
"2020-06-09" 41.259998 41.41 40.23 40.369999 1264500 38.573521
"2020-06-10" 40.299999 40.669998 39.200001 39.900002 1254000 38.124435
"2020-06-11" 38.330002 38.400002 36.77 36.860001 974500 35.219711
"2020-06-12" 38.290001 38.41 36.43 37.5 925600 35.83123
"2020-06-15" 36.330002 38.16 36.029999 37.799999 968600 36.117886
"2020-06-16" 39.540001 39.669998 38.099998 38.810001 1197600 37.082935
"2020-06-17" 38.82 39.16 38.119999 38.240002 1130500 36.538311
"2020-06-18" 37.860001 38.59 37.73 37.919998 901200 36.232544
"2020-06-19" 38.709999 38.959999 37.52 38 1855700 36.308987
"2020-06-22" 37.830002 38.220001 37.279999 38.029999 980900 36.337654
"2020-06-23" 38.57 38.639999 37.52 37.830002 1394800 36.146557
"2020-06-24" 37.419998 37.419998 35.790001 36.290001 1882100 34.675079
"2020-06-25" 36.169998 36.5 35.700001 36.439999 1674400 34.818401
"2020-06-26" 36.200001 36.77 35.610001 35.799999 2469800 34.20689
"2020-06-29" 36.34 37.709999 36.209999 37.369999 1083100 35.707016
"2020-06-30" 37.150002 38.23 37.150002 37.990002 1298000 36.299435
"2020-07-01" 38.119999 38.279999 36.799999 36.91 985900 35.267487
"2020-07-02" 37.470001 38.200001 37 37.419998 771100 35.754795
"2020-07-06" 38.150002 38.32 37.23 37.759998 983500 36.079662
"2020-07-07" 37.450001 37.450001 36.380001 36.470001 1135000 34.847069
"2020-07-08" 36.389999 36.77 35.900002 36.619999 735100 34.990395
"2020-07-09" 40.209999 40.209999 37.900002 38.299999 3049500 36.595634
"2020-07-10" 38.369999 38.970001 38.220001 38.450001 1466000 36.738956
"2020-07-13" 38.799999 39.700001 38.759998 39.209999 1634400 37.465137
"2020-07-14" 39.259998 40.810001 39.049999 40.759998 1436700 38.946159
"2020-07-15" 41.52 42.639999 41.34 42.259998 1496800 40.379417
"2020-07-16" 42.150002 42.950001 41.560001 41.75 1513700 39.892113
"2020-07-17" 42.099998 42.099998 41.279999 41.689999 880400 39.834778
"2020-07-20" 41.509998 41.82 40.98 41.41 748900 39.567238
"2020-07-21" 41.48 42.419998 41.48 42.07 1095100 40.197868
"2020-07-22" 41.830002 42.959999 41.759998 42.810001 1394000 40.904945
"2020-07-23" 42.66 43.18 41.48 42.439999 1993800 40.732174
"2020-07-24" 42.599998 43.009998 42.130001 42.380001 1359700 40.674599
"2020-07-27" 42.5 43.009998 42.349998 42.990002 1557200 41.260052
"2020-07-28" 42.560001 42.91 42.189999 42.25 1514200 40.549824
"2020-07-29" 42.57 43.810001 42.57 43.68 1267200 41.922283
"2020-07-30" 43.169998 43.169998 42.509998 42.740002 1259400 41.020111
"2020-07-31" 43.169998 43.169998 42.02 42.849998 3166900 41.125687
"2020-08-03" 43.18 43.75 43 43.490002 1056300 41.739929
"2020-08-04" 43.18 43.400002 42.830002 43.099998 645400 41.36562
"2020-08-05" 43.43 43.830002 43.310001 43.610001 800500 41.855095
"2020-08-06" 43.529999 43.700001 43.189999 43.360001 890000 41.615158
"2020-08-07" 43.27 44.02 43.27 44.02 830600 42.2486
"2020-08-10" 44.150002 44.540001 43.959999 44.529999 973900 42.738079
"2020-08-11" 45.18 45.830002 44.790001 44.849998 993900 43.0452
"2020-08-12" 45.330002 45.330002 44.740002 45.189999 1131600 43.371517
"2020-08-13" 44.880001 45.389999 44.860001 45.23 1073600 43.409908
"2020-08-14" 44.860001 45.52 44.790001 45.080002 542800 43.265953
"2020-08-17" 45.099998 45.439999 44.98 45.310001 637000 43.486694
"2020-08-18" 45.259998 45.73 45.259998 45.540001 711000 43.707436
"2020-08-19" 45.669998 46.029999 45.330002 45.5 755000 43.669044
"2020-08-20" 45.040001 46.09 44.900002 45.990002 1017000 44.139332
"2020-08-21" 46 46.32 45.75 46.02 841400 44.168121
"2020-08-24" 46.150002 46.700001 46.009998 46.450001 578600 44.580822
"2020-08-25" 46.77 46.77 45.5 46.060001 913400 44.206516
"2020-08-26" 46.150002 46.18 45.68 45.970001 710600 44.120136
"2020-08-27" 46.330002 46.330002 45.330002 45.599998 657900 43.765022
"2020-08-28" 45.599998 45.860001 45.130001 45.84 914800 43.995361
"2020-08-31" 45.73 45.73 44.939999 45.139999 1026100 43.323536
"2020-09-01" 45.189999 45.880001 44.970001 45.580002 843200 43.745823
"2020-09-02" 45.639999 46.279999 45.16 46.209999 700900 44.350475
"2020-09-03" 46.299999 46.369999 44.52 44.900002 879100 43.093197
"2020-09-04" 45.43 45.52 44.610001 44.869999 877200 43.064404
"2020-09-08" 44.580002 44.66 43.599998 43.68 965500 41.922283
"2020-09-09" 44 45.09 43.849998 44.860001 656500 43.054798
"2020-09-10" 44.549999 44.689999 43.200001 43.450001 1149900 41.701534
"2020-09-11" 43.84 44.43 43.459999 43.709999 801000 41.951069
"2020-09-14" 44.73 45.080002 44.049999 44.799999 857200 42.997215
"2020-09-15" 44.939999 45.639999 44.869999 45.110001 766800 43.294735
"2020-09-16" 46.16 46.209999 45.23 45.880001 1623900 44.033752
"2020-09-17" 45.189999 46.639999 44.869999 46.419998 1627100 44.552021
"2020-09-18" 46.66 47.130001 46.220001 46.549999 3165600 44.676796
"2020-09-21" 45.639999 45.849998 44.080002 44.639999 2090800 42.843651
"2020-09-22" 44.66 45.610001 44.32 45.400002 1419900 43.573074
"2020-09-23" 45.419998 46.360001 44.880001 44.93 1426500 43.121986
"2020-09-24" 44.75 45.43 44.130001 44.689999 562000 42.89164
"2020-09-25" 44.27 45.25 44.07 44.959999 736500 43.15078
"2020-09-28" 45.509998 46.299999 45.419998 45.849998 553700 44.004963
"2020-09-29" 46 46.049999 45.459999 45.790001 599000 43.947376
"2020-09-30" 45.990002 46.549999 45.5 45.77 892000 43.928181
"2020-10-01" 46.060001 46.119999 44.82 45.41 848100 43.582661
"2020-10-02" 44.59 46.220001 44.369999 45.91 884000 44.062546
"2020-10-05" 46.48 46.959999 45.830002 46.189999 670700 44.33128
"2020-10-06" 46.27 47.23 46 46.720001 1800900 44.839951
"2020-10-07" 47.16 48.139999 47.080002 48.110001 1430400 46.174019
"2020-10-08" 48.34 48.860001 48.200001 48.830002 1386100 46.865047
"2020-10-09" 49.150002 49.970001 49 49.59 1129900 47.594463
"2020-10-12" 49.709999 50.52 49.709999 50.25 1437100 48.227898
"2020-10-13" 50.07 50.23 49.02 49.32 1038100 47.335323
"2020-10-14" 48.200001 49.860001 48.16 49.439999 852900 47.450493
"2020-10-15" 48.860001 49.810001 48.759998 49.779999 976300 47.776814
"2020-10-16" 50.099998 50.580002 49.740002 49.900002 1668300 47.891987
"2020-10-19" 49.779999 49.889999 48.98 49.259998 1134200 47.27774
"2020-10-20" 50.740002 52.869999 50.110001 51.25 1725700 49.18766
"2020-10-21" 51.610001 52.119999 50.950001 51.18 1343500 49.12048
"2020-10-22" 51.200001 51.82 50.959999 51.68 1073400 49.785183
"2020-10-23" 52.130001 52.240002 51.419998 51.970001 993200 50.064556
"2020-10-26" 51.23 51.369999 49.709999 50.41 823800 48.561745
"2020-10-27" 50.330002 50.450001 49.450001 49.939999 1310500 48.108974
"2020-10-28" 48.950001 49.560001 48.5 49.040001 1127300 47.241982
"2020-10-29" 48.959999 50.130001 48.849998 49.75 1361500 47.925938
"2020-10-30" 49.540001 50.060001 49.09 49.759998 2507200 47.93557
"2020-11-02" 50.529999 51.09 50.34 50.700001 1109300 48.84111
"2020-11-03" 51.560001 53.080002 51.369999 52.810001 1178100 50.87376
"2020-11-04" 52.599998 53.240002 51.580002 51.900002 1164800 49.997116
"2020-11-05" 52.580002 54.369999 52.580002 53.77 1038100 51.798557
"2020-11-06" 53.959999 54.540001 53.610001 54.150002 1230600 52.164623
"2020-11-09" 56.75 58.82 52.689999 52.830002 2433700 50.893017
"2020-11-10" 52.77 54.34 52.610001 53.779999 2081800 51.808189
"2020-11-11" 52 52.869999 50.82 52.09 1910600 50.180145
"2020-11-12" 52.049999 52.509998 50.689999 51.25 1107600 49.370945
"2020-11-13" 51.759998 52.799999 51.580002 52.66 853100 50.729248
"2020-11-16" 53.360001 53.689999 52.869999 53.389999 865900 51.43248
"2020-11-17" 52.630001 53.139999 51.82 52.889999 1362500 50.950813
"2020-11-18" 53.360001 53.439999 52.380001 52.450001 903900 50.526958
"2020-11-19" 52.259998 53.299999 52.09 53.27 640300 51.316891
"2020-11-20" 53.369999 53.459999 52.790001 53.009998 653000 51.066418
"2020-11-23" 53.459999 54.040001 53.040001 53.27 700200 51.316891
"2020-11-24" 53.880001 54.720001 53.290001 54.09 1623800 52.106815
"2020-11-25" 53.900002 53.900002 52.16 52.189999 1254100 50.276482
"2020-11-27" 52.59 53.59 52.310001 53.099998 493400 51.153114
"2020-11-30" 52.560001 53.099998 51.5 51.82 1596300 49.920044
"2020-12-01" 52.349998 52.830002 51.52 51.540001 1100400 49.650318
"2020-12-02" 51.25 51.509998 50.630001 51.380001 1184500 49.496181
"2020-12-03" 50.060001 51.610001 50.029999 50.919998 872000 49.053043
"2020-12-04" 51.290001 51.700001 50.869999 51.18 1104600 49.303509
"2020-12-07" 50.869999 51.169998 50.209999 50.849998 804700 48.985607
"2020-12-08" 50.639999 51.490002 50.330002 51.119999 1155000 49.245712
"2020-12-09" 51.779999 52.700001 51.380001 52.599998 1535400 50.671444
"2020-12-10" 52.259998 52.369999 50.950001 51.119999 872500 49.245712
"2020-12-11" 50.77 51.689999 50.540001 51.459999 743800 49.573242
"2020-12-14" 51.950001 52.099998 51.360001 51.360001 1135900 49.476913
"2020-12-15" 51.73 52.689999 51.73 52.450001 884000 50.526958
"2020-12-16" 52.77 52.82 51.82 51.889999 597400 49.98748
"2020-12-17" 52.220001 52.919998 52.009998 52.77 853600 50.835224
"2020-12-18" 52.880001 53.259998 51.77 52.259998 1653400 50.343918
"2020-12-21" 51.32 52.580002 50.91 52.439999 804400 50.517315
"2020-12-22" 52.380001 52.84 52.099998 52.599998 613500 50.671444
"2020-12-23" 52.84 53.400002 52.34 52.439999 526800 50.517315
"2020-12-24" 52.73 52.84 52.099998 52.59 187200 50.661816
"2020-12-28" 53 53.310001 52.360001 52.459999 373200 50.536583
"2020-12-29" 52.77 52.830002 51.389999 51.790001 556800 49.891148
"2020-12-30" 52.02 52.849998 51.959999 52.68 472700 50.748524
"2020-12-31" 52.580002 53.23 52.389999 53.09 493100 51.143486
"2021-01-04" 53.07 53.349998 51.130001 51.529999 852200 49.640682
"2021-01-05" 51.610001 52.060001 51.080002 51.700001 818800 49.804451
"2021-01-06" 52.310001 53.75 52.310001 53.18 1136300 51.230186
"2021-01-07" 53.77 55.220001 53.07 55.029999 1082500 53.012352
"2021-01-08" 55.25 56.439999 55.139999 56.099998 2054600 54.043125
"2021-01-11" 55.529999 57.32 55.529999 56.810001 1390400 54.727097
"2021-01-12" 57.009998 58.669998 56.860001 58.48 1241600 56.335865
"2021-01-13" 58.580002 59.110001 58.25 58.439999 1633800 56.297329
"2021-01-14" 58.84 59 57.130001 58.57 1109700 56.422558
"2021-01-15" 58.5 58.580002 56.549999 57.59 874500 55.478493
"2021-01-19" 58.310001 59.040001 57.889999 58.459999 1122600 56.316597
"2021-01-20" 58.650002 58.720001 57.919998 58.130001 646000 55.998695
"2021-01-21" 57.900002 58.169998 56.880001 57.400002 740700 55.486366
"2021-01-22" 56.700001 58.130001 56.509998 57.98 1090200 56.047028
"2021-01-25" 57.73 58.419998 57.009998 57.34 1244700 55.428368
"2021-01-26" 57.849998 57.849998 56.139999 56.349998 720600 54.471367
"2021-01-27" 55.279999 57.419998 55.02 57.099998 2315100 55.196365
"2021-01-28" 57.09 59.299999 55.610001 55.98 2865700 54.113697
"2021-01-29" 55.759998 55.91 53.529999 54.459999 2255600 52.644379
"2021-02-01" 55.099998 55.189999 53.73 54.450001 1518500 52.634716
"2021-02-02" 55.130001 55.299999 53.869999 54.5 1280700 52.683044
"2021-02-03" 54.369999 54.639999 53.360001 53.77 1323600 51.977383
"2021-02-04" 54.029999 54.369999 53.509998 53.98 985400 52.180378
"2021-02-05" 54.299999 55.23 53.810001 55.16 1185900 53.321045
"2021-02-08" 55.490002 56.189999 54.959999 56.040001 953700 54.171703
"2021-02-09" 55.990002 56.16 54.799999 54.810001 604400 52.982716
"2021-02-10" 55.220001 55.290001 54.25 55.150002 661000 53.311375
"2021-02-11" 55.5 55.5 53.48 54.209999 842300 52.402714
"2021-02-12" 53.919998 54.360001 53.150002 53.630001 1145800 51.842049
"2021-02-16" 53.919998 55.110001 53.599998 54.82 1370400 52.992378
"2021-02-17" 54.68 55.080002 54.119999 54.880001 891200 53.050381
"2021-02-18" 54.869999 55.27 53.73 55.049999 1028200 53.21471
"2021-02-19" 55.450001 56.830002 55.259998 56.650002 1135900 54.761368
"2021-02-22" 56.439999 56.580002 55.310001 55.779999 832000 53.920372
"2021-02-23" 55.650002 55.93 54.639999 55.689999 940200 53.833374
"2021-02-24" 55.759998 57.48 55.299999 57.150002 1130400 55.244705
"2021-02-25" 57.259998 57.41 55.779999 55.880001 837500 54.017044
"2021-02-26" 56.310001 56.990002 55.560001 55.93 1331900 54.065372
"2021-03-01" 56.389999 58.790001 56.389999 58.279999 926200 56.337021
"2021-03-02" 58.200001 58.41 57.139999 57.700001 603200 55.776367
"2021-03-03" 57.700001 58.779999 57.439999 57.740002 697600 55.815025
"2021-03-04" 57.549999 57.709999 55.450001 56.259998 827300 54.384369
"2021-03-05" 57 57.900002 55.619999 57.68 901700 55.757034
"2021-03-08" 58.07 60.48 57.959999 59.900002 1229400 57.903015
"2021-03-09" 60.099998 60.259998 59.009998 59.049999 853800 57.081352
"2021-03-10" 59.040001 60.57 58.82 59.93 910700 57.932014
"2021-03-11" 59.77 61 59.290001 60.119999 822800 58.115685
"2021-03-12" 60.560001 60.77 59.27 59.52 1204800 57.535686
"2021-03-15" 59.349998 61.110001 58.68 61.080002 1113800 59.043682
"2021-03-16" 61.110001 61.790001 60.610001 60.950001 977600 58.918015
"2021-03-17" 60.939999 61.98 60.91 61.349998 815200 59.304676
"2021-03-18" 61.349998 62.23 60.759998 61.220001 879400 59.179012
"2021-03-19" 60.77 61.57 60.110001 61.02 1463000 58.98568
"2021-03-22" 60.98 61.040001 59.580002 60.610001 887600 58.589352
"2021-03-23" 60.110001 60.52 58.779999 59.32 1057800 57.342354
"2021-03-24" 59.740002 60.52 59.650002 59.860001 797200 57.864357
"2021-03-25" 59.77 60.950001 58.77 60.84 651600 58.81168
"2021-03-26" 61.43 62.299999 61.130001 62.240002 781400 60.165009
"2021-03-29" 62.240002 62.93 61.939999 62.25 586900 60.174671
"2021-03-30" 62.32 62.98 61.900002 62.080002 765000 60.010334
"2021-03-31" 62.349998 63.349998 62.130001 62.32 1188200 60.24234
"2021-04-01" 62.68 62.75 61.669998 62.389999 733200 60.310005
"2021-04-05" 62.709999 63.060001 62.189999 62.720001 752800 60.629002
"2021-04-06" 62.93 62.950001 62.220001 62.400002 807000 60.319675
"2021-04-07" 62.189999 62.57 61.049999 61.5 1119100 59.44968
"2021-04-08" 61.400002 61.560001 60.549999 60.810001 1136400 58.782677
"2021-04-09" 61.200001 62.099998 60.509998 62.07 1357700 60.000671
"2021-04-12" 62.240002 63.41 62.240002 63.349998 964800 61.237999
"2021-04-13" 63.080002 63.080002 62.049999 62.23 810200 60.155342
"2021-04-14" 62.5 63.419998 62.240002 62.27 641500 60.194004
"2021-04-15" 62.459999 63.049999 62.27 63.029999 635000 60.928665
"2021-04-16" 63.490002 64.029999 62.75 63.84 1297400 61.711658
"2021-04-19" 64.040001 64.580002 63.68 64 1004400 61.866329
"2021-04-20" 64.190002 64.440002 62.950001 63.439999 883200 61.325001
"2021-04-21" 63.630001 64.720001 63.439999 64.370003 1309000 62.223991
"2021-04-22" 65.830002 65.830002 63.299999 64.199997 1540500 62.253075
"2021-04-23" 64.550003 64.830002 63.619999 64.309998 1402900 62.359749
"2021-04-26" 64.57 64.980003 63.860001 64.089996 1414200 62.146416
"2021-04-27" 63.790001 64.339996 63.470001 64.080002 1493200 62.136719
"2021-04-28" 64.110001 64.529999 63.389999 64.309998 1154300 62.359749
"2021-04-29" 64.629997 65.169998 64.220001 65.160004 917300 63.183975
"2021-04-30" 64.650002 65.029999 64.129997 64.510002 1542800 62.55368
"2021-05-03" 65.07 65.769997 64.529999 65.349998 653900 63.368202
"2021-05-04" 65.040001 66.599998 64.709999 66.400002 1117900 64.38636
"2021-05-05" 66.650002 67.730003 66.010002 67.300003 1237000 65.259079
"2021-05-06" 67.730003 67.980003 66.540001 67.300003 1053600 65.259079
"2021-05-07" 66.860001 68.580002 66.690002 67.940002 971500 65.879662
"2021-05-10" 68.599998 69.879997 68.25 69.050003 1018800 66.956009
"2021-05-11" 68.410004 68.730003 67.209999 67.980003 860200 65.918457
"2021-05-12" 67.919998 68.139999 65.57 65.580002 802600 63.591228
"2021-05-13" 65.529999 67.900002 65.529999 67.519997 654100 65.472404
"2021-05-14" 67.800003 69.18 67.739998 68.779999 910900 66.694191
"2021-05-17" 68.480003 68.809998 67.459999 68 1008300 65.937851
"2021-05-18" 68.190002 68.580002 67.110001 67.110001 565700 65.074829
"2021-05-19" 66.379997 67.099998 65.720001 66.959999 744700 64.929382
"2021-05-20" 67.160004 67.800003 66.959999 67.529999 595600 65.482094
"2021-05-21" 67.860001 68.779999 67.68 68 677800 65.937851
"2021-05-24" 68.559998 68.720001 67.949997 68.059998 704900 65.996025
"2021-05-25" 68.190002 68.779999 68.169998 68.32 833100 66.248138
"2021-05-26" 68.580002 68.830002 68.18 68.370003 611200 66.296631
"2021-05-27" 69.169998 69.650002 68.940002 69.410004 2205300 67.305084
"2021-05-28" 69.339996 69.519997 68.790001 68.970001 661700 66.878426
"2021-06-01" 69.879997 70.75 69.580002 70.459999 818700 68.323242
"2021-06-02" 70.709999 70.760002 69.949997 70.68 1194300 68.536568
"2021-06-03" 70.440002 70.519997 69.089996 69.57 1040500 67.460243
"2021-06-04" 68.019997 69.529999 67 69.519997 1367900 67.411758
"2021-06-07" 69.800003 70.199997 69 69.150002 807900 67.052979
"2021-06-08" 68.889999 69.599998 68.160004 69.510002 664500 67.402054
"2021-06-09" 69.360001 69.660004 68.849998 69.199997 625100 67.10144
"2021-06-10" 69.830002 70.099998 67.059998 67.290001 1820800 65.249382
"2021-06-11" 67.779999 67.830002 66.419998 67.480003 1216400 65.433617
"2021-06-14" 67.370003 67.599998 66.209999 66.900002 756600 64.871201
"2021-06-15" 66.879997 67.25 66.080002 67.169998 1175800 65.133011
"2021-06-16" 66.959999 67.400002 66.290001 66.690002 1178100 64.66758
"2021-06-17" 67.080002 67.209999 64.5 64.660004 1148000 62.699139
"2021-06-18" 63.5 64.669998 62.23 63.91 1863100 61.971874
"2021-06-21" 64.540001 65.93 64.540001 65.699997 680500 63.707592
"2021-06-22" 66.019997 66.440002 65.459999 65.900002 812700 63.901527
"2021-06-23" 65.900002 66.879997 65.599998 66.360001 1192500 64.347565
"2021-06-24" 66.650002 66.769997 65.360001 66.040001 775400 64.037285
"2021-06-25" 66.370003 67.160004 66.290001 66.730003 846600 64.706367
"2021-06-28" 66.970001 66.970001 66.089996 66.75 1383200 64.725746
"2021-06-29" 67.169998 67.470001 66.489998 66.790001 722100 64.764542
"2021-06-30" 66.650002 67.599998 66.650002 67.489998 668200 65.443306
"2021-07-01" 68.160004 68.419998 67.690002 68 771400 65.937851
"2021-07-02" 67.959999 68.25 67.709999 68.010002 603100 65.94754
"2021-07-06" 68.099998 68.099998 66.769997 67.449997 918800 65.404526
"2021-07-07" 67.120003 69.419998 67.120003 69.300003 844800 67.198433
"2021-07-08" 68.290001 69.150002 67.629997 68.269997 1004900 66.199661
"2021-07-09" 69.449997 70.150002 69.07 69.300003 901800 67.198433
"2021-07-12" 68.959999 70.480003 68.489998 70.379997 751500 68.245667
"2021-07-13" 70.370003 71 69.620003 69.870003 820600 67.751137
"2021-07-14" 70.089996 70.709999 69.669998 70.330002 944300 68.197189
"2021-07-15" 69.970001 70.860001 69.540001 70.169998 820100 68.04203
"2021-07-16" 70.339996 70.730003 68.860001 69.089996 850300 66.994789
"2021-07-19" 67.949997 68 66.669998 67.610001 1018400 65.559685
"2021-07-20" 67.82 69.919998 67.57 69.529999 932600 67.42144
"2021-07-21" 69.720001 70.559998 69.239998 69.339996 1623200 67.237206
"2021-07-22" 69.379997 69.379997 68.029999 68.18 990800 66.303635
"2021-07-23" 68.650002 68.919998 67.910004 68.459999 867800 66.575935
"2021-07-26" 68.540001 69.199997 68.169998 68.699997 973400 66.809311
"2021-07-27" 68.220001 72.120003 67.309998 71.889999 2207000 69.91153
"2021-07-28" 72.389999 72.93 70.959999 71.290001 1115700 69.328041
"2021-07-29" 71.830002 72.800003 71.139999 72.760002 1087000 70.757599
"2021-07-30" 72.949997 73.82 72.370003 73.669998 1630400 71.642532
"2021-08-02" 73.989998 74.830002 73.68 74.449997 1655100 72.401077
"2021-08-03" 74.669998 76.870003 74.139999 76.75 1405600 74.637772
"2021-08-04" 76.489998 77.82 76.269997 76.629997 1012700 74.521065
"2021-08-05" 76.889999 77.43 76.050003 76.459999 656800 74.355743
"2021-08-06" 76.860001 77.190002 76.230003 77.099998 747500 74.978142
"2021-08-09" 76.900002 77.370003 76.389999 76.809998 695700 74.696114
"2021-08-10" 76.760002 78.309998 76.760002 77.599998 1092900 75.464378
"2021-08-11" 77.57 79.279999 77.209999 79.260002 1310400 77.078697
"2021-08-12" 79.300003 79.620003 78.760002 79.339996 1178700 77.156494
"2021-08-13" 79.650002 79.959999 79.339996 79.5 792500 77.312088
"2021-08-16" 79.290001 80.400002 78.93 80.300003 1357600 78.09008
"2021-08-17" 79.75 79.800003 78.059998 78.889999 1095400 76.71888
"2021-08-18" 78.68 79.160004 77.760002 77.889999 1235500 75.746391
"2021-08-19" 77.099998 78.400002 77.029999 78.290001 1393700 76.135399
"2021-08-20" 78.57 79.25 78.269997 78.830002 906600 76.660538
"2021-08-23" 79.139999 79.440002 78.220001 78.57 970800 76.407692
"2021-08-24" 78.5 79.050003 78.230003 78.779999 1186500 76.6119
"2021-08-25" 78.779999 79.279999 78.339996 79.050003 849100 76.874474
"2021-08-26" 76.239998 77.269997 75.220001 76.970001 1662000 74.851707
"2021-08-27" 77.339996 77.339996 76.440002 76.690002 1823300 74.579422
"2021-08-30" 76.830002 77.559998 76.669998 77.260002 1634100 75.133743
"2021-08-31" 77.169998 77.589996 76.879997 77.160004 1623200 75.036499
"2021-09-01" 77.370003 77.699997 76.709999 77.440002 1123700 75.308792
"2021-09-02" 77.940002 78.550003 77.870003 78.5 874100 76.339607
"2021-09-03" 78.309998 78.309998 77.309998 77.870003 1223800 75.726959
"2021-09-07" 77.709999 77.709999 76.43 76.480003 1178400 74.375198
"2021-09-08" 76.139999 77.419998 75.900002 77.18 1023300 75.055946
"2021-09-09" 77.279999 77.540001 75.93 76.199997 872600 74.102913
"2021-09-10" 76.800003 77.160004 76.190002 76.529999 874200 74.423836
"2021-09-13" 77.199997 77.730003 75.099998 75.860001 1051600 73.77227
"2021-09-14" 76.040001 76.199997 75.43 75.959999 992700 73.869522
"2021-09-15" 75.860001 78.239998 75.860001 77.769997 1142900 75.6297
"2021-09-16" 77.800003 77.989998 77 77.480003 923600 75.347687
"2021-09-17" 77.209999 77.639999 75.989998 76.220001 3126800 74.12236
"2021-09-20" 74.860001 75.639999 74.25 75.309998 1003600 73.237396
"2021-09-21" 75.760002 75.760002 74.129997 74.489998 873700 72.439972
"2021-09-22" 75.849998 76.18 75.040001 75.339996 677400 73.266571
"2021-09-23" 75.970001 77.709999 75.690002 76.650002 974300 74.540535
"2021-09-24" 76.43 77.43 76.360001 77.230003 814000 75.104553
"2021-09-27" 77.32 78.57 76.769997 76.779999 951500 74.666946
"2021-09-28" 76.440002 76.529999 74.220001 74.379997 1046100 72.332993
"2021-09-29" 74.449997 75.099998 74.220001 74.839996 513400 72.78035
"2021-09-30" 75.25 75.25 72.610001 72.629997 1113400 70.631165
"2021-10-01" 73.050003 73.540001 71.989998 72.870003 1126300 70.864555
"2021-10-04" 72.709999 73.239998 71.519997 71.720001 1448200 69.746208
"2021-10-05" 72.019997 72.849998 70.959999 72.540001 2124800 70.543633
"2021-10-06" 71.910004 72.550003 70.720001 72.489998 1081400 70.495003
"2021-10-07" 72.970001 73.519997 72.220001 72.410004 1420500 70.417213
"2021-10-08" 72.110001 72.639999 70 70.800003 2167300 68.851532
"2021-10-11" 70.730003 71.580002 70.010002 70.019997 764900 68.092987
"2021-10-12" 70.32 71 69.589996 69.949997 960500 68.024902
"2021-10-13" 70.110001 70.459999 69.349998 69.82 1178000 67.898491
"2021-10-14" 70.370003 72.239998 70.010002 72.150002 1016600 70.164368
"2021-10-15" 72.650002 73.510002 71.830002 71.879997 1211600 69.901802
"2021-10-18" 71.57 72.589996 71.209999 72.470001 840000 70.475555
"2021-10-19" 73.010002 73.269997 72.519997 72.660004 684700 70.660339
"2021-10-20" 72.739998 73.830002 72.339996 73.639999 930700 71.613365
"2021-10-21" 73.220001 75.309998 72.599998 75.269997 1715700 73.39785
"2021-10-22" 75.489998 76.290001 75.139999 75.769997 852200 73.885406
"2021-10-25" 75.610001 77.260002 75.169998 76.93 1736300 75.016563
"2021-10-26" 76.980003 76.980003 73.980003 74.260002 1811400 72.412971
"2021-10-27" 73.959999 75.029999 72.889999 73.349998 1554000 71.525604
"2021-10-28" 73.790001 75.230003 73.540001 74.080002 1404500 72.23745
"2021-10-29" 73.629997 74.709999 73.459999 73.970001 1739200 72.130173
"2021-11-01" 74.370003 74.629997 73.690002 73.910004 880600 72.071686
"2021-11-02" 74.199997 74.989998 73.580002 74.629997 1786900 72.773766
"2021-11-03" 74.279999 74.949997 72.050003 73.489998 1773500 71.662125
