"Index" "FTNT.Open" "FTNT.High" "FTNT.Low" "FTNT.Close" "FTNT.Volume" "FTNT.Adjusted"
"2020-09-18" 23.233999 23.544001 22.862 23.455999 7591000 23.455999
"2020-09-21" 23.246 23.662001 23.016001 23.568001 6095000 23.568001
"2020-09-22" 23.695999 23.77 23 23.736 5910000 23.736
"2020-09-23" 23.892 23.959999 22.940001 23.054001 5407500 23.054001
"2020-09-24" 22.959999 23.362 22.700001 23.1 5732000 23.1
"2020-09-25" 23.194 23.49 22.931999 23.362 4492500 23.362
"2020-09-28" 23.653999 23.700001 23.282 23.462 4631000 23.462
"2020-09-29" 23.518 23.764 23.33 23.42 5166500 23.42
"2020-09-30" 23.414 23.73 23.233999 23.562 6924000 23.562
"2020-10-01" 23.728001 24.186001 23.656 24.049999 6308000 24.049999
"2020-10-02" 23.628 24.354 23.26 23.275999 5881000 23.275999
"2020-10-05" 23.774 23.927999 23.278 23.818001 8842000 23.818001
"2020-10-06" 23.945999 24.261999 23.584 23.66 5069500 23.66
"2020-10-07" 23.788 24.198 23.672001 24.138 5077500 24.138
"2020-10-08" 24.337999 24.586 24.166 24.327999 3860500 24.327999
"2020-10-09" 24.724001 25.396 24.67 25.236 6475000 25.236
"2020-10-12" 25.540001 26.114 25.41 25.775999 6928000 25.775999
"2020-10-13" 25.794001 26.323999 25.643999 26.122 6506500 26.122
"2020-10-14" 26.264 26.562 25.816 26.028 6424000 26.028
"2020-10-15" 25.667999 26.506001 25.540001 26.35 6687500 26.35
"2020-10-16" 26.436001 26.576 26.278 26.308001 5020000 26.308001
"2020-10-19" 26.166 26.702 25.716 25.764 3249000 25.764
"2020-10-20" 26.598 26.988001 26.4 26.504 7949000 26.504
"2020-10-21" 26.462 26.52 25.889999 25.996 6566500 25.996
"2020-10-22" 26.066 26.129999 25.354 25.632 3509500 25.632
"2020-10-23" 25.601999 26.082001 25.524 26.076 4755500 26.076
"2020-10-26" 25.832001 26.143999 24.436001 24.636 7145500 24.636
"2020-10-27" 24.955999 25.120001 24.698 24.846001 6607000 24.846001
"2020-10-28" 24.608 24.632 23.766001 23.790001 7046500 23.790001
"2020-10-29" 23.954 24.188 23.6 23.6 7171500 23.6
"2020-10-30" 23.615999 23.615999 21.35 22.073999 21500500 22.073999
"2020-11-02" 22.195999 22.288 21.976 22.118 7638000 22.118
"2020-11-03" 22.087999 22.771999 21.854 22.482 6807500 22.482
"2020-11-04" 22.940001 23.573999 22.698 23.247999 6221000 23.247999
"2020-11-05" 23.6 23.978001 23.559999 23.902 5230000 23.902
"2020-11-06" 23.906 23.906 23.375999 23.441999 5631000 23.441999
"2020-11-09" 23.572001 24.591999 23.318001 23.422001 8039000 23.422001
"2020-11-10" 23.190001 23.271999 21.986 22.26 8156500 22.26
"2020-11-11" 22.676001 23.059999 22.474001 22.917999 4570000 22.917999
"2020-11-12" 23.098 23.334 22.469999 22.719999 4701500 22.719999
"2020-11-13" 23.007999 23.23 22.790001 23.184 4454000 23.184
"2020-11-16" 23.16 23.464001 23.063999 23.344 4475500 23.344
"2020-11-17" 23.48 23.931999 23.372 23.684 4635000 23.684
"2020-11-18" 24.024 24.104 23.312 23.336 5245500 23.336
"2020-11-19" 23.246 23.572001 23.034 23.406 4193000 23.406
"2020-11-20" 23.294001 23.912001 23.214001 23.624001 5416000 23.624001
"2020-11-23" 23.700001 23.799999 23.18 23.416 4932000 23.416
"2020-11-24" 23.562 23.780001 23.142 23.718 7229000 23.718
"2020-11-25" 23.872 24.288 23.799999 23.972 4804500 23.972
"2020-11-27" 24.214001 24.822001 24.148001 24.757999 3675000 24.757999
"2020-11-30" 24.73 24.82 24.028 24.646 8603000 24.646
"2020-12-01" 24.862 24.862 24.073999 24.528 4694000 24.528
"2020-12-02" 24.43 24.648001 24.136 24.576 3399000 24.576
"2020-12-03" 24.728001 25.502001 24.6 25.218 6235500 25.218
"2020-12-04" 25.370001 25.712 25.188 25.559999 3082500 25.559999
"2020-12-07" 25.722 25.875999 25.52 25.615999 3370500 25.615999
"2020-12-08" 25.365999 26.370001 25.365999 26.332001 5277500 26.332001
"2020-12-09" 26.006001 26.164 24.896 25.068001 6565000 25.068001
"2020-12-10" 24.976 25.601999 24.832001 25.511999 5188000 25.511999
"2020-12-11" 25.459999 25.705999 25.224001 25.672001 5363000 25.672001
"2020-12-14" 25.636 26.441999 25.566 26.138 5782500 26.138
"2020-12-15" 26.378 26.398001 25.884001 26.364 5198500 26.364
"2020-12-16" 26.402 26.978001 26.25 26.666 4483000 26.666
"2020-12-17" 26.858 27.296 26.792 27.284 5362500 27.284
"2020-12-18" 27.313999 29.290001 27.284 29.17 15225000 29.17
"2020-12-21" 28.677999 29.472 28.236 29.191999 6782000 29.191999
"2020-12-22" 29.15 30.666 29.082001 30.43 7536000 30.43
"2020-12-23" 30.511999 30.629999 29.993999 30.048 5029000 30.048
"2020-12-24" 29.993999 30.299999 29.708 29.958 2128000 29.958
"2020-12-28" 30.132 30.298 29.681999 29.858 3542500 29.858
"2020-12-29" 30 30.167999 29.298 29.506001 3430500 29.506001
"2020-12-30" 29.743999 29.950001 29.532 29.604 3064500 29.604
"2020-12-31" 29.728001 29.799999 29.450001 29.705999 2425500 29.705999
"2021-01-04" 29.914 29.931999 28.572001 29.112 5391000 29.112
"2021-01-05" 28.312 28.535999 27.966 28.348 6130000 28.348
"2021-01-06" 27.464001 28.122 27.462 27.622 6531000 27.622
"2021-01-07" 27.826 28.724001 27.822001 28.65 6856000 28.65
"2021-01-08" 28.902 29.698 28.818001 29.628 6301000 29.628
"2021-01-11" 29.384001 30.108 28.870001 29.634001 6874500 29.634001
"2021-01-12" 30.132 31.062 29.868 30.582001 8461500 30.582001
"2021-01-13" 30.73 30.738001 29.408001 29.58 6425000 29.58
"2021-01-14" 29.823999 30.194 29.214001 29.506001 4193500 29.506001
"2021-01-15" 29.5 29.827999 29.166 29.306 4314000 29.306
"2021-01-19" 29.492001 29.860001 29.292 29.642 4119500 29.642
"2021-01-20" 30 30.426001 29.827999 30.058001 3346000 30.058001
"2021-01-21" 30.271999 30.322001 29.813999 29.952 2597500 29.952
"2021-01-22" 30.598 30.598 30.112 30.246 4033000 30.246
"2021-01-25" 30.506001 30.902 29.736 30.364 3263500 30.364
"2021-01-26" 30.438 30.73 29.903999 29.93 3397000 29.93
"2021-01-27" 29.6 29.893999 28.726 29.164 5509500 29.164
"2021-01-28" 29.402 29.968 29.290001 29.705999 2935000 29.705999
"2021-01-29" 29.426001 29.695999 28.841999 28.950001 6455000 28.950001
"2021-02-01" 29.275999 29.742001 29.106001 29.677999 3457000 29.677999
"2021-02-02" 29.892 30.808001 29.872 30.761999 4579500 30.761999
"2021-02-03" 30.822001 30.91 29.879999 30.184 5534000 30.184
"2021-02-04" 30.274 31.414 30.266001 31.398001 9949500 31.398001
"2021-02-05" 31.483999 31.666 30.4 31.096001 9607000 31.096001
"2021-02-08" 31.441999 32.186001 31.299999 31.886 6622500 31.886
"2021-02-09" 31.908001 32.099998 31.525999 31.992001 5432000 31.992001
"2021-02-10" 32 32.695999 32 32.264 5681500 32.264
"2021-02-11" 32.512001 32.633999 31.974001 32.602001 3861500 32.602001
"2021-02-12" 32.402 32.973999 32.259998 32.945999 3905000 32.945999
"2021-02-16" 33.082001 33.200001 32.692001 32.978001 4911500 32.978001
"2021-02-17" 32.835999 33.298 32.307999 33.245998 5200000 33.245998
"2021-02-18" 32.821999 33.630001 32.653999 33.537998 5301000 33.537998
"2021-02-19" 33.925999 34.481998 33.694 34.386002 6758000 34.386002
"2021-02-22" 33.736 34.122002 33.548 34.07 8878000 34.07
"2021-02-23" 33.029999 33.854 32.625999 33.754002 11826500 33.754002
"2021-02-24" 33.694 34.037998 33.237999 33.970001 6325000 33.970001
"2021-02-25" 33.764 34.116001 33.174 33.599998 11302000 33.599998
"2021-02-26" 33.638 34.116001 33.042 33.77 8003000 33.77
"2021-03-01" 34.301998 34.742001 34.037998 34.652 4593000 34.652
"2021-03-02" 34.807999 34.958 34.200001 34.669998 7032500 34.669998
"2021-03-03" 34.703999 34.717999 33.653999 33.976002 10943500 33.976002
"2021-03-04" 33.566002 33.745998 32.327999 32.785999 16046000 32.785999
"2021-03-05" 33.139999 33.644001 32.226002 33.514 7239500 33.514
"2021-03-08" 33.594002 34.16 33.216 33.242001 5961500 33.242001
"2021-03-09" 34.141998 35.243999 34.046001 35.153999 7247500 35.153999
"2021-03-10" 35.908001 36.25 35.278 36.091999 10147500 36.091999
"2021-03-11" 36.720001 37.521999 36.442001 37.506001 8290000 37.506001
"2021-03-12" 36.866001 37.784 36.664001 37.669998 5900000 37.669998
"2021-03-15" 37.776001 38.450001 37.582001 38.405998 5467000 38.405998
"2021-03-16" 38.619999 38.768002 37.417999 37.903999 9699500 37.903999
"2021-03-17" 37.284 37.939999 36.237999 36.532001 8151000 36.532001
"2021-03-18" 36.040001 36.040001 34.610001 34.612 8142500 34.612
"2021-03-19" 34.632 35.262001 34.194 34.897999 9314000 34.897999
"2021-03-22" 35.368 35.916 34.950001 35.824001 6915000 35.824001
"2021-03-23" 35.655998 35.827999 34.868 35.214001 5284500 35.214001
"2021-03-24" 35.209999 35.493999 34.096001 34.259998 4384500 34.259998
"2021-03-25" 33.807999 34.360001 33.416 34.245998 5007500 34.245998
"2021-03-26" 34.306 36.624001 34.076 36.554001 9232500 36.554001
"2021-03-29" 36.321999 37.411999 36.237999 36.734001 8117000 36.734001
"2021-03-30" 36.349998 36.771999 35.900002 36.265999 5472500 36.265999
"2021-03-31" 36.68 37.327999 36.473999 36.883999 5023000 36.883999
"2021-04-01" 37.354 38.043999 37.094002 37.278 4659500 37.278
"2021-04-05" 37.254002 38.360001 37.237999 38.254002 4967000 38.254002
"2021-04-06" 37.902 39.102001 37.501999 38.936001 6241500 38.936001
"2021-04-07" 38.745998 38.995998 38.445999 38.566002 5352500 38.566002
"2021-04-08" 38.970001 39.577999 38.776001 39.316002 3825500 39.316002
"2021-04-09" 39.290001 39.540001 38.902 39.523998 2917000 39.523998
"2021-04-12" 39.41 39.666 39.084 39.417999 4068500 39.417999
"2021-04-13" 39.816002 40.108002 39.439999 40.007999 4163000 40.007999
"2021-04-14" 39.928001 40.764 39.745998 39.863998 4196500 39.863998
"2021-04-15" 40.405998 41.23 40.296001 41.108002 5682000 41.108002
"2021-04-16" 41.439999 41.877998 40.984001 41.202 6665500 41.202
"2021-04-19" 41.028 41.518002 40.557999 41.228001 3888000 41.228001
"2021-04-20" 41.299999 41.341999 40.231998 40.560001 2949000 40.560001
"2021-04-21" 40.551998 40.821999 40.152 40.383999 3696000 40.383999
"2021-04-22" 39.888 40.726002 39.813999 40.231998 5648000 40.231998
"2021-04-23" 40.5 40.669998 39.938 40.352001 3746500 40.352001
"2021-04-26" 40.948002 41.015999 40.452 40.779999 6688500 40.779999
"2021-04-27" 40.566002 40.776001 39.959999 40.25 5493000 40.25
"2021-04-28" 40.703999 40.73 39.560001 39.602001 4651500 39.602001
"2021-04-29" 39.875999 39.896 38.556 39.094002 5871500 39.094002
"2021-04-30" 39.632 41.088001 38.902 40.846001 13721500 40.846001
"2021-05-03" 41.062 41.164001 39.855999 40.636002 6163500 40.636002
"2021-05-04" 40.627998 41.548 40.473999 41.355999 8022500 41.355999
"2021-05-05" 41.528 42.349998 41.453999 41.875999 6135000 41.875999
"2021-05-06" 41.726002 41.82 40.646 41.301998 5826500 41.301998
"2021-05-07" 41.799999 42.534 41.658001 42.354 4040500 42.354
"2021-05-10" 42.200001 42.256001 40.848 40.858002 4217500 40.858002
"2021-05-11" 39.990002 41.411999 39.782001 41.301998 4089000 41.301998
"2021-05-12" 40.692001 40.807999 39.192001 39.405998 5706500 39.405998
"2021-05-13" 40 40.251999 39.633999 39.678001 7267500 39.678001
"2021-05-14" 39.939999 41.278 39.801998 41.172001 6061000 41.172001
"2021-05-17" 40.736 41.299999 40.301998 40.868 4222000 40.868
"2021-05-18" 40.848 41.596001 40.784 40.849998 4658000 40.849998
"2021-05-19" 40.208 41.560001 40.054001 41.52 4393000 41.52
"2021-05-20" 41.658001 42.638 41.658001 42.464001 4341500 42.464001
"2021-05-21" 42.641998 43.034 42.023998 42.166 4089500 42.166
"2021-05-24" 42.306 42.962002 42.306 42.613998 4247000 42.613998
"2021-05-25" 42.834 43.282001 42.740002 42.914001 3583500 42.914001
"2021-05-26" 43.158001 43.736 42.826 43.141998 4490500 43.141998
"2021-05-27" 43.133999 43.655998 42.622002 43.268002 7908000 43.268002
"2021-05-28" 43.307999 44.200001 43.231998 43.708 4149500 43.708
"2021-06-01" 44.023998 44.076 42.726002 42.998001 3630000 42.998001
"2021-06-02" 42.978001 43.330002 42.776001 43.273998 3329000 43.273998
"2021-06-03" 43 43.470001 42.334 43.076 2832000 43.076
"2021-06-04" 43.48 44.470001 43.48 44.352001 3142500 44.352001
"2021-06-07" 44.431999 44.762001 44.012001 44.708 2838000 44.708
"2021-06-08" 44.759998 45.556 44.745998 45.472 4280000 45.472
"2021-06-09" 45.585999 45.698002 44.806 45.104 2932500 45.104
"2021-06-10" 45.068001 45.903999 44.880001 45.790001 3870500 45.790001
"2021-06-11" 45.602001 45.877998 45.444 45.787998 3273000 45.787998
"2021-06-14" 45.818001 46.299999 45.602001 46.292 3283500 46.292
"2021-06-15" 46.209999 46.341999 45.799999 46.012001 3165500 46.012001
"2021-06-16" 46.056 46.515999 45.422001 46.054001 3501000 46.054001
"2021-06-17" 45.916 47.534 45.82 47.396 5871500 47.396
"2021-06-18" 47.400002 47.796001 46.689999 46.731998 9358500 46.731998
"2021-06-21" 47.152 47.993999 46.736 47.584 4077500 47.584
"2021-06-22" 47.599998 48.411999 47.596001 48.380001 4143000 48.380001
"2021-06-23" 48.464001 48.584 47.672001 48.012001 3905000 48.012001
"2021-06-24" 48.490002 48.787998 47.986 47.998001 3434500 47.998001
"2021-06-25" 48.099998 48.472 47.287998 48.405998 5296000 48.405998
"2021-06-28" 48.633999 49.466 48.551998 49.408001 3795500 49.408001
"2021-06-29" 48.709999 48.993999 47.93 48.647999 4774500 48.647999
"2021-06-30" 48.563999 48.563999 47.566002 47.638 5466500 47.638
"2021-07-01" 47.571999 48.532001 47.271999 48.467999 5718000 48.467999
"2021-07-02" 48.694 49.745998 48.692001 49.608002 3666500 49.608002
"2021-07-06" 50.150002 50.369999 49.136002 50.23 5034500 50.23
"2021-07-07" 50.549999 50.757999 49.348 50.666 5402500 50.666
"2021-07-08" 49.964001 50.896 49.124001 50.585999 4513000 50.585999
"2021-07-09" 50.922001 51.486 50.506001 51.362 4791000 51.362
"2021-07-12" 51.616001 51.894001 50.953999 51.158001 4102500 51.158001
"2021-07-13" 51.18 51.689999 50.799999 51.408001 2545500 51.408001
"2021-07-14" 51.580002 51.734001 50.726002 51.167999 3674500 51.167999
"2021-07-15" 51.554001 52.380001 50.862 51.259998 6286000 51.259998
"2021-07-16" 51.720001 52.554001 51.641998 51.688 4327000 51.688
"2021-07-19" 51.02 51.669998 50.473999 51.326 4539000 51.326
"2021-07-20" 51.897999 53.029999 51.599998 52.768002 3952500 52.768002
"2021-07-21" 52.841999 53.203999 52.41 52.93 4078500 52.93
"2021-07-22" 53.254002 54.287998 53.138 54.150002 4041500 54.150002
"2021-07-23" 54.188 55.217999 53.723999 55.141998 4112500 55.141998
"2021-07-26" 55.32 55.400002 54.428001 54.467999 3356500 54.467999
"2021-07-27" 54.48 54.683998 53.335999 54.228001 3686500 54.228001
"2021-07-28" 54.400002 54.764 53.816002 54.338001 4005500 54.338001
"2021-07-29" 54.456001 55.34 54.433998 54.841999 4835000 54.841999
"2021-07-30" 54.198002 54.756001 50 54.448002 9331500 54.448002
"2021-08-02" 54.854 57.708 54.028 56.924 10210500 56.924
"2021-08-03" 57.094002 59.599998 57 59.551998 7555000 59.551998
"2021-08-04" 59.470001 61.119999 58.689999 60.804001 6016000 60.804001
"2021-08-05" 61 61.301998 59.653999 60.004002 6621000 60.004002
"2021-08-06" 59.709999 60.754002 59.200001 60.736 3981500 60.736
"2021-08-09" 61.029999 61.099998 59.838001 60.222 3624500 60.222
"2021-08-10" 60.306 60.872002 59.624001 60.080002 3611000 60.080002
"2021-08-11" 60.285999 60.596001 58.742001 59.734001 4897500 59.734001
"2021-08-12" 59.868 61.958 59.655998 61.132 5780500 61.132
"2021-08-13" 60.700001 61.905998 60.442001 61.866001 2991500 61.866001
"2021-08-16" 61.799999 61.799999 59.734001 60.487999 3789000 60.487999
"2021-08-17" 60.028 60.453999 59.037998 59.726002 4477500 59.726002
"2021-08-18" 59.638 59.779999 58.515999 58.543999 4402000 58.543999
"2021-08-19" 57.557999 59.716 57.251999 59.155998 4093000 59.155998
"2021-08-20" 59.540001 59.917999 59.066002 59.588001 3658000 59.588001
"2021-08-23" 60.377998 61.689999 60.334 61.504002 4704500 61.504002
"2021-08-24" 61.599998 61.602001 59.824001 59.967999 5207500 59.967999
"2021-08-25" 60.099998 61.568001 60.035999 61.206001 4008500 61.206001
"2021-08-26" 61.060001 62.313999 61.054001 62.026001 3659000 62.026001
"2021-08-27" 62.096001 63.487999 61.773998 63.212002 4456000 63.212002
"2021-08-30" 63.824001 64.379997 63.599998 63.877998 3393000 63.877998
"2021-08-31" 64 64.115997 62.644001 63.028 5856500 63.028
"2021-09-01" 63.507999 63.588001 60.886002 61.694 8388000 61.694
"2021-09-02" 62.264 63.360001 62.091999 62.779999 4073500 62.779999
"2021-09-03" 62.765999 64.286003 62.765999 64.038002 3534500 64.038002
"2021-09-07" 64.199997 64.400002 62.48 62.816002 4063000 62.816002
"2021-09-08" 62.610001 63.147999 61.610001 61.84 5401000 61.84
"2021-09-09" 61.84 62.647999 61.82 62.147999 4065500 62.147999
"2021-09-10" 62.646 62.964001 61.716 62.098 3319500 62.098
"2021-09-13" 62.112 62.287998 58.854 59.383999 8885500 59.383999
"2021-09-14" 59.599998 61.136002 59.264 60.116001 6213000 60.116001
"2021-09-15" 60.445999 60.798 59.838001 60.306 5027500 60.306
"2021-09-16" 60.178001 60.875999 59.714001 60.812 3354000 60.812
"2021-09-17" 60.506001 60.882 59.362 59.897999 7779000 59.897999
"2021-09-20" 58.402 59.549999 56.827999 59.414001 5185500 59.414001
"2021-09-21" 60.400002 60.658001 59.023998 59.919998 3565500 59.919998
"2021-09-22" 60.200001 60.638 59.470001 60.324001 3515000 60.324001
"2021-09-23" 60.891998 62.290001 60.473999 62.108002 4887000 62.108002
"2021-09-24" 61.639999 62.566002 61.424 62.380001 3283000 62.380001
"2021-09-27" 61.692001 61.976002 59.838001 60.113998 4127000 60.113998
"2021-09-28" 59.574001 60.189999 57.414001 57.576 7433000 57.576
"2021-09-29" 58.25 58.806 57.616001 57.765999 5604000 57.765999
"2021-09-30" 57.678001 59.023998 57.678001 58.408001 4332000 58.408001
"2021-10-01" 58.234001 59.900002 57.810001 59.599998 4479000 59.599998
"2021-10-04" 58.507999 58.866001 56.953999 57.773998 5075500 57.773998
"2021-10-05" 58.723999 60.200001 58.324001 59.703999 5241000 59.703999
"2021-10-06" 58.883999 60.942001 58.577999 60.360001 4171000 60.360001
"2021-10-07" 60.925999 62.647999 60.804001 61.924 3705000 61.924
"2021-10-08" 62.035999 62.448002 61.07 61.433998 2363000 61.433998
"2021-10-11" 61.032001 61.821999 60.57 61.360001 2524000 61.360001
"2021-10-12" 62.172001 62.172001 61.146 61.316002 2510500 61.316002
"2021-10-13" 61.778 62.799999 61.602001 62.02 3788000 62.02
"2021-10-14" 62.978001 63.776001 62.220001 62.762001 4454000 62.762001
"2021-10-15" 62.992001 63.316002 62.346001 63.057999 3697500 63.057999
"2021-10-18" 63.091999 65.377998 63.091999 65.348 4646500 65.348
"2021-10-19" 65.769997 66.617996 65.300003 66.424004 4547000 66.424004
"2021-10-20" 66.842003 67.321999 65.723999 66.690002 3533000 66.690002
"2021-10-21" 66.767998 66.891998 65.540001 66.867996 3108500 66.867996
"2021-10-22" 66.972 67.764 66.260002 67.057999 2282500 67.057999
"2021-10-25" 67.519997 69.050003 66.204002 66.382004 4970000 66.382004
"2021-10-26" 66.792 66.82 64 64.526001 7187000 64.526001
"2021-10-27" 64.839996 65.704002 64.043999 64.122002 3491500 64.122002
"2021-10-28" 64.136002 65.528 64.136002 65.475998 2842500 65.475998
"2021-10-29" 65.052002 67.587997 65.010002 67.267998 4276500 67.267998
"2021-11-01" 67.267998 67.598 63.812 64.821999 5875000 64.821999
"2021-11-02" 64.996002 66.396004 64.942001 65.685997 3826500 65.685997
"2021-11-03" 66.012001 66.472 64.444 65.984001 3431500 65.984001
"2021-11-04" 65.732002 67.706001 65.718002 67.68 5747500 67.68
"2021-11-05" 69.846001 69.846001 65.501999 68.237999 8395000 68.237999
"2021-11-08" 69 71.07 68.272003 70.237999 6589000 70.237999
"2021-11-09" 70.393997 70.828003 68.662003 69.811996 5009500 69.811996
"2021-11-10" 69.134003 69.199997 65.879997 66.632004 5811500 66.632004
"2021-11-11" 67.778 67.982002 66.907997 67.375999 3304500 67.375999
"2021-11-12" 67.867996 68.748001 67.849998 68.433998 2909000 68.433998
"2021-11-15" 68.949997 68.949997 66.358002 67.026001 3757000 67.026001
"2021-11-16" 66.421997 68.496002 66.421997 68.202003 3391000 68.202003
"2021-11-17" 68.246002 68.828003 66.958 68.269997 3756500 68.269997
"2021-11-18" 68.199997 69.279999 67.613998 68.702003 3465000 68.702003
"2021-11-19" 69.372002 70.127998 68.384003 68.501999 3608000 68.501999
"2021-11-22" 68.739998 68.907997 65.061996 66.160004 5159500 66.160004
"2021-11-23" 65.314003 66.629997 63.653999 65.496002 5327500 65.496002
"2021-11-24" 65.370003 66.676003 63.993999 66.648003 2946000 66.648003
"2021-11-26" 66.089996 68.208 65.042 65.477997 3236000 65.477997
"2021-11-29" 66.599998 69.099998 66.365997 68.660004 5235500 68.660004
"2021-11-30" 68.928001 69.554001 66.066002 66.421997 8660000 66.421997
"2021-12-01" 67.519997 67.610001 60.902 61.051998 11505500 61.051998
"2021-12-02" 61.051998 62.931999 60.220001 62.622002 8490500 62.622002
"2021-12-03" 62.175999 62.650002 59.334 60.563999 10449000 60.563999
"2021-12-06" 59.557999 60.104 57.848 58.408001 11292500 58.408001
"2021-12-07" 60.638 63.540001 60.598 63.448002 6454000 63.448002
"2021-12-08" 63.445999 64.776001 62.285999 64.487999 5147000 64.487999
"2021-12-09" 64.575996 64.891998 62.967999 63.284 4041500 63.284
"2021-12-10" 64.019997 66.856003 64.019997 66.526001 6902000 66.526001
"2021-12-13" 66.912003 67.875999 65.75 66.32 7119500 66.32
"2021-12-14" 64.575996 64.629997 61.216 63.16 8491500 63.16
"2021-12-15" 63.200001 67.522003 63.183998 67.356003 8266000 67.356003
"2021-12-16" 67.096001 67.540001 63.995998 64.584 7288000 64.584
"2021-12-17" 63.273998 67.438004 63.023998 66.765999 48309500 66.765999
"2021-12-20" 64.730003 66.872002 64.146004 66.106003 7360500 66.106003
"2021-12-21" 66.956001 67.956001 64.639999 67.849998 5662000 67.849998
"2021-12-22" 68 69.758003 67 69.632004 4233500 69.632004
"2021-12-23" 69.599998 70.968002 69.216003 69.804001 3536000 69.804001
"2021-12-27" 70.778 73.557999 70.751999 73.533997 5094000 73.533997
"2021-12-28" 74 74 72.304001 73.199997 3828500 73.199997
"2021-12-29" 73.25 74.353996 72.542 73.348 2975500 73.348
"2021-12-30" 73.445999 74.057999 71.760002 71.956001 3754000 71.956001
"2021-12-31" 71.952003 72.711998 71.786003 71.879997 2640500 71.879997
"2022-01-03" 72.424004 72.424004 66.487999 66.624001 9515000 66.624001
"2022-01-04" 66.099998 66.683998 62.534 64.428001 9829000 64.428001
"2022-01-05" 63.175999 63.939999 60.582001 60.698002 12033000 60.698002
"2022-01-06" 58.897999 63.933998 58.737999 62.799999 12004000 62.799999
"2022-01-07" 61.888 63.966 61.816002 62.931999 8805000 62.931999
"2022-01-10" 60.844002 64.982002 60.484001 64.942001 11657500 64.942001
"2022-01-11" 63.546001 64.800003 62.799999 64.711998 7455500 64.711998
"2022-01-12" 65.108002 66.050003 63.641998 64.157997 7013500 64.157997
"2022-01-13" 64.108002 64.559998 61.452 61.576 6471000 61.576
"2022-01-14" 61.049999 62.776001 60.632 62.507999 6412000 62.507999
"2022-01-18" 60.816002 63.528 60.610001 61.694 7610000 61.694
"2022-01-19" 62.470001 64.632004 61.348 61.431999 5922000 61.431999
"2022-01-20" 61.995998 63.588001 60.93 60.998001 5268000 60.998001
"2022-01-21" 60.372002 60.880001 57.650002 57.73 9746500 57.73
"2022-01-24" 56.532001 58.150002 52.568001 58.074001 16821500 58.074001
"2022-01-25" 56.756001 56.886002 54.226002 54.59 8703000 54.59
"2022-01-26" 56.360001 57.301998 53.661999 54.23 8629000 54.23
"2022-01-27" 55.130001 56.334 53.731998 53.944 6165500 53.944
"2022-01-28" 54.75 56.512001 53.040001 56.431999 7346500 56.431999
"2022-01-31" 56.431999 59.619999 55.911999 59.448002 9103500 59.448002
"2022-02-01" 59.568001 60.625999 58.358002 60.436001 6467000 60.436001
"2022-02-02" 61.223999 62.200001 60.604 61.976002 8535500 61.976002
"2022-02-03" 59.896 62.105999 59.074001 59.400002 8857500 59.400002
"2022-02-04" 60.813999 63.466 57.835999 62.866001 12722500 62.866001
"2022-02-07" 62.284 63.380001 61.153999 61.444 5925000 61.444
"2022-02-08" 61.186001 63.194 60.889999 62.972 4988000 62.972
"2022-02-09" 64 66.052002 63.709999 65.968002 6909000 65.968002
"2022-02-10" 64.25 66.472 64.103996 65.071999 5765000 65.071999
"2022-02-11" 65.258003 65.956001 61.638 62.054001 5881000 62.054001
"2022-02-14" 62.223999 63.355999 61.290001 62.07 5370000 62.07
"2022-02-15" 63.372002 64.671997 62.98 64.484001 3830000 64.484001
"2022-02-16" 63.492001 64.304001 62.068001 64.071999 4955500 64.071999
"2022-02-17" 63.526001 63.526001 61.846001 62.108002 3957000 62.108002
"2022-02-18" 62.214001 62.862 60.787998 60.970001 4612000 60.970001
"2022-02-22" 60.405998 61.34 58.59 59.48 6688500 59.48
"2022-02-23" 60.09 60.740002 56.683998 56.902 6862000 56.902
"2022-02-24" 55.576 63.694 55.188 63.290001 12905500 63.290001
"2022-02-25" 63.391998 65.112 62 64.994003 6182500 64.994003
"2022-02-28" 64.510002 69.089996 64.304001 68.903999 12006500 68.903999
"2022-03-01" 69.209999 70.304001 66.844002 67.566002 8148000 67.566002
"2022-03-02" 67.93 69.374001 66.473999 68.961998 5867000 68.961998
"2022-03-03" 69.225998 69.657997 66.307999 67.269997 5678000 67.269997
"2022-03-04" 67.255997 67.809998 65.292 67.092003 6077500 67.092003
"2022-03-07" 66.744003 67.592003 58.167999 58.273998 12903000 58.273998
"2022-03-08" 56.914001 57.299999 54.5 55.366001 10565500 55.366001
"2022-03-09" 57.021999 57.860001 54.806 57.486 10994500 57.486
"2022-03-10" 56.860001 57.945999 55.512001 57.352001 7338000 57.352001
"2022-03-11" 58.411999 58.411999 55.703999 55.826 6845000 55.826
"2022-03-14" 55.265999 56.422001 53.054001 55.088001 9983000 55.088001
"2022-03-15" 55.689999 56.796001 54.751999 56.664001 6130000 56.664001
"2022-03-16" 56.77 59.566002 56.34 59.507999 9152500 59.507999
"2022-03-17" 58.742001 60.708 57.84 60.695999 8120000 60.695999
"2022-03-18" 60.598 64.232002 60.060001 63.993999 13095000 63.993999
"2022-03-21" 63.068001 63.771999 61.161999 62.905998 7950500 62.905998
"2022-03-22" 62.644001 65.356003 62.400002 65.138 6457500 65.138
"2022-03-23" 64.75 65.910004 63.633999 64.286003 3931500 64.286003
"2022-03-24" 64.503998 67.269997 63.666 67.141998 4998500 67.141998
"2022-03-25" 66.599998 67.230003 64.405998 66.545998 4292500 66.545998
