"Index" "GWW.Open" "GWW.High" "GWW.Low" "GWW.Close" "GWW.Volume" "GWW.Adjusted"
"2007-06-27" 92.25 93.440002 91.239998 93.339996 644000 70.043442
"2007-06-28" 93.339996 93.669998 92.690002 92.93 398900 69.735794
"2007-06-29" 93.400002 93.940002 92.75 93.050003 466000 69.825813
"2007-07-02" 93.5 94.389999 93.160004 94.260002 315900 70.733826
"2007-07-03" 94.449997 94.720001 93.129997 93.239998 405200 69.968391
"2007-07-05" 93.239998 93.809998 92.830002 93.690002 482300 70.306107
"2007-07-06" 94.18 94.540001 93.32 94.209999 468100 70.696304
"2007-07-09" 94.209999 95 93.989998 95 578300 71.289146
"2007-07-10" 94.699997 94.699997 92.870003 92.870003 596300 69.690742
"2007-07-11" 92.900002 94.089996 92.459999 94.089996 357500 70.606255
"2007-07-12" 94.410004 96.769997 94.089996 96.769997 803800 72.617355
"2007-07-13" 95.419998 98.599998 95.419998 98.449997 1161600 73.878036
"2007-07-16" 97.5 97.57 93.099998 94.330002 1682700 70.786346
"2007-07-17" 94.629997 95.940002 94.220001 95.400002 934100 71.589272
"2007-07-18" 95 95.440002 94.25 95.339996 687500 71.544266
"2007-07-19" 95.709999 95.709999 94.550003 94.980003 587200 71.274155
"2007-07-20" 94.93 94.989998 92.68 93.199997 732800 69.938347
"2007-07-23" 93.800003 94.760002 92.769997 92.93 607800 69.735794
"2007-07-24" 93.510002 93.510002 90.809998 91.169998 885200 68.415054
"2007-07-25" 91.379997 91.919998 89.57 90.550003 701700 67.949783
"2007-07-26" 90 90.360001 87.360001 88.459999 738800 66.381454
"2007-07-27" 88.080002 88.669998 86.849998 86.860001 954600 65.180756
"2007-07-30" 86.690002 88.870003 86.5 88.550003 603100 66.448959
"2007-07-31" 89.199997 89.68 87.360001 87.360001 553600 65.555984
"2007-08-01" 86.970001 87.949997 86.269997 87.610001 684200 65.743614
"2007-08-02" 87.660004 87.970001 86.360001 87.720001 558000 65.826157
"2007-08-03" 88.160004 88.160004 85.599998 85.599998 855200 64.235252
"2007-08-06" 85.940002 86.709999 85.089996 86.709999 491000 65.068199
"2007-08-07" 86.199997 87.230003 85.309998 86.849998 634600 65.173264
"2007-08-08" 87.099998 87.610001 85.699997 87.080002 972400 65.345848
"2007-08-09" 85.800003 86.809998 84.050003 84.610001 1278300 63.748569
"2007-08-10" 84.449997 86.919998 83.300003 86.379997 826700 65.082176
"2007-08-13" 86.900002 88.25 86.050003 86.349998 678400 65.059563
"2007-08-14" 86.68 86.949997 83.089996 83.459999 512300 62.882084
"2007-08-15" 83.269997 84.400002 81.709999 81.940002 306600 61.736862
"2007-08-16" 81.18 81.769997 79.379997 81.769997 687100 61.608795
"2007-08-17" 84.360001 85.599998 82.879997 84.650002 553200 63.778706
"2007-08-20" 84.709999 86.360001 84.699997 85.860001 467400 64.690346
"2007-08-21" 86.199997 88.709999 85.720001 87.449997 689500 65.888313
"2007-08-22" 88.360001 89.809998 87.93 89.389999 555900 67.350014
"2007-08-23" 90 90 88.260002 88.730003 583000 66.852753
"2007-08-24" 88.400002 90.800003 87.919998 90.660004 642700 68.3069
"2007-08-27" 90.599998 92.330002 90.5 91.050003 517800 68.600731
"2007-08-28" 90.190002 90.489998 87.139999 87.139999 618500 65.654762
"2007-08-29" 87.75 90.110001 87.620003 90.089996 487900 67.877426
"2007-08-30" 88.970001 90.489998 88.769997 89.93 406200 67.756874
"2007-08-31" 91.089996 92.239998 90.5 91.610001 412000 69.022682
"2007-09-04" 91.080002 92.839996 90.660004 92.050003 401600 69.354179
"2007-09-05" 91.470001 91.610001 89.68 90.080002 370600 67.869888
"2007-09-06" 90.110001 91.269997 89.519997 90.849998 382300 68.450043
"2007-09-07" 89.949997 89.949997 87.660004 88.099998 575900 66.378075
"2007-09-10" 88 89.480003 86.339996 88.510002 657100 66.686981
"2007-09-11" 88.360001 88.809998 86.669998 87.07 1245400 65.602036
"2007-09-12" 86.989998 87.709999 86.019997 86.760002 637900 65.368477
"2007-09-13" 86.809998 87.440002 85.589996 86.550003 836900 65.210243
"2007-09-14" 85.669998 87.650002 85.610001 87.330002 771700 65.797928
"2007-09-17" 87.339996 87.730003 85.949997 86.419998 703500 65.112274
"2007-09-18" 87.080002 89.75 86.690002 89.690002 800500 67.57605
"2007-09-19" 89.980003 92.419998 89.75 91 644200 68.563004
"2007-09-20" 91.089996 91.550003 90.07 90.690002 842900 68.329483
"2007-09-21" 91.650002 92.139999 90.690002 91.099998 449400 68.638405
"2007-09-24" 91.080002 91.980003 90.519997 90.709999 359200 68.344536
"2007-09-25" 90 90.57 89.389999 90.379997 382600 68.09594
"2007-09-26" 90.709999 91.370003 90.309998 91.300003 350900 68.789101
"2007-09-27" 91.82 92 91.010002 91.410004 471200 68.871994
"2007-09-28" 91.529999 92.5 90.970001 91.190002 623500 68.70623
"2007-10-01" 91.449997 93.610001 91.449997 93.459999 620600 70.416489
"2007-10-02" 93.650002 93.879997 91.68 92.760002 400400 69.889114
"2007-10-03" 92.449997 92.510002 90.800003 91.050003 502100 68.600731
"2007-10-04" 91.43 92.120003 90.309998 91.989998 301300 69.308952
"2007-10-05" 93.339996 94.949997 91.709999 94.349998 679800 71.08709
"2007-10-08" 94 94.949997 93.699997 94.120003 204400 70.913788
"2007-10-09" 94.730003 95 94.120003 94.800003 367700 71.426125
"2007-10-10" 94.720001 94.910004 93.470001 94.050003 324000 70.861053
"2007-10-11" 94.220001 94.279999 92.260002 92.709999 710900 69.851425
"2007-10-12" 93.050003 94.540001 91.599998 94.220001 714500 70.989105
"2007-10-15" 95 96 92.010002 93.75 1239800 70.634995
"2007-10-16" 94 95.370003 92.839996 93.589996 776100 70.514465
"2007-10-17" 94.419998 94.660004 91.830002 92.709999 639900 69.851425
"2007-10-18" 92.480003 92.669998 90.339996 90.699997 798700 68.337006
"2007-10-19" 90.379997 91.25 89.160004 89.160004 755400 67.17672
"2007-10-22" 88.620003 90.440002 88.599998 89.800003 836400 67.658936
"2007-10-23" 90 90.18 88.199997 88.849998 751400 66.943153
"2007-10-24" 88.849998 89.379997 87.519997 89.139999 952000 67.161629
"2007-10-25" 89.349998 89.5 87.830002 88.889999 627300 66.973267
"2007-10-26" 89.349998 89.43 88.529999 89.050003 545300 67.093849
"2007-10-29" 89.279999 89.800003 88.690002 88.919998 437400 66.99588
"2007-10-30" 88.82 89.139999 87.910004 87.919998 699200 66.242462
"2007-10-31" 88.57 90.150002 88.489998 89.919998 874000 67.749336
"2007-11-01" 89.790001 89.790001 87.519997 87.519997 535200 65.941078
"2007-11-02" 87.900002 88.739998 86.43 88.18 591100 66.438377
"2007-11-05" 87.669998 88.82 87 88.18 696000 66.438377
"2007-11-06" 88.870003 88.870003 87.370003 87.959999 587600 66.272591
"2007-11-07" 87 87 85.580002 85.690002 1135200 64.820206
"2007-11-08" 85.959999 87.269997 85.32 86.900002 776800 65.735497
"2007-11-09" 85.93 86.550003 85.239998 85.290001 480700 64.517632
"2007-11-12" 85.449997 86.330002 84.610001 84.620003 476200 64.010796
"2007-11-13" 85 87.209999 84.599998 87.209999 834500 65.970039
"2007-11-14" 87.559998 90.709999 86.370003 88.360001 1240400 66.839935
"2007-11-15" 90.559998 91.57 88.910004 89.190002 1456500 67.467804
"2007-11-16" 91.730003 91.730003 87.709999 88.389999 1024600 66.86264
"2007-11-19" 87.68 87.849998 85.690002 85.989998 891200 65.047173
"2007-11-20" 85.940002 87.269997 85.25 86.419998 937500 65.372398
"2007-11-21" 85.650002 85.889999 84.400002 84.400002 1075100 63.844395
"2007-11-23" 85.720001 86.919998 84.580002 86.839996 261500 65.690117
"2007-11-26" 86.669998 88.379997 85.809998 85.809998 620800 64.91098
"2007-11-27" 86.080002 87.379997 85.75 86.75 558200 65.62204
"2007-11-28" 87.480003 89.260002 86.860001 89.199997 625700 67.475334
"2007-11-29" 88.970001 89.419998 88.260002 89 452500 67.324051
"2007-11-30" 90.480003 90.720001 88 88.300003 678600 66.794525
"2007-12-03" 88.269997 88.5 86.870003 86.919998 694100 65.750618
"2007-12-04" 86.93 87.440002 86.300003 86.650002 752900 65.546402
"2007-12-05" 87.279999 88.5 87.099998 88.25 680300 66.756744
"2007-12-06" 88.220001 90.330002 88.050003 90.150002 571000 68.193993
"2007-12-07" 90.699997 92.220001 90.5 91.290001 1299100 69.056305
"2007-12-10" 91.360001 92 91.269997 91.419998 792200 69.154678
"2007-12-11" 91.410004 93.279999 89.620003 89.620003 939900 67.793076
"2007-12-12" 91.82 92.080002 89.300003 89.959999 862100 68.05024
"2007-12-13" 89.489998 92.190002 89.279999 92.040001 749600 69.623688
"2007-12-14" 90.959999 91.300003 90.25 90.480003 685100 68.443626
"2007-12-17" 90.540001 90.540001 88.190002 88.190002 706200 66.711319
"2007-12-18" 88.269997 89.07 87.550003 88.809998 683200 67.180328
"2007-12-19" 89 89.360001 87.769997 87.809998 664100 66.423866
"2007-12-20" 88.540001 88.800003 87.239998 87.959999 634400 66.537346
"2007-12-21" 89 90.129997 88.489998 89.260002 703200 67.520721
"2007-12-24" 89.540001 90.989998 89.269997 90.830002 138200 68.708351
"2007-12-26" 91 91.050003 90.43 90.68 349500 68.594925
"2007-12-27" 90.68 90.93 89.029999 89.099998 361200 67.399704
"2007-12-28" 89.919998 89.919998 88.400002 88.540001 332900 66.976105
"2007-12-31" 88.040001 88.540001 87.379997 87.519997 293100 66.204498
"2008-01-02" 87.169998 87.919998 85.339996 85.510002 854000 64.684013
"2008-01-03" 85.959999 86.370003 85.040001 85.18 772300 64.434395
"2008-01-04" 85.940002 85.940002 82.470001 82.540001 1368200 62.437393
"2008-01-07" 82.68 83 81.260002 82.089996 1064600 62.097008
"2008-01-08" 82.660004 82.660004 79.910004 80.129997 1097800 60.61433
"2008-01-09" 80.190002 80.470001 78.339996 80.139999 1275400 60.62191
"2008-01-10" 79.32 80.779999 78.449997 79.940002 1889300 60.470634
"2008-01-11" 77.769997 78.370003 76.529999 76.870003 1573200 58.148296
"2008-01-14" 77.190002 77.93 76.800003 77.449997 532500 58.587051
"2008-01-15" 76.82 76.949997 75.419998 76.07 1156000 57.543152
"2008-01-16" 75.480003 77.93 75.260002 75.620003 1478600 57.202766
"2008-01-17" 75.93 76.959999 72.93 73.290001 1802100 55.440231
"2008-01-18" 73.760002 74.449997 71.220001 71.870003 1509500 54.366062
"2008-01-22" 70.290001 76.949997 69 76.300003 2246500 57.717136
"2008-01-23" 74.209999 78.449997 73.019997 78.220001 1687700 59.169537
"2008-01-24" 81 82.300003 79.269997 80.790001 1832600 61.113628
"2008-01-25" 82 82 76.970001 77.580002 1738500 58.685368
"2008-01-28" 77.540001 77.540001 75.080002 76.669998 1432800 57.997009
"2008-01-29" 76.669998 77.589996 76.379997 77.300003 952800 58.473606
"2008-01-30" 77.300003 79.849998 76.82 77.809998 626400 58.859383
"2008-01-31" 76.739998 80.110001 76.099998 79.379997 1000500 60.047009
"2008-02-01" 80.089996 80.800003 79.07 80.349998 752500 60.780773
"2008-02-04" 80.059998 80.459999 79.559998 80.169998 500500 60.644573
"2008-02-05" 78.459999 79.709999 78.269997 79.029999 1125500 59.782249
"2008-02-06" 79.580002 80.099998 78.589996 78.860001 1098900 59.653667
"2008-02-07" 78.129997 79.410004 77.529999 79.080002 858200 60.086761
"2008-02-08" 79.040001 79.779999 75.519997 76.650002 2543700 58.240376
"2008-02-11" 75 76.709999 74.699997 76.370003 1703500 58.027664
"2008-02-12" 76.690002 76.970001 75.209999 75.849998 1158400 57.632504
"2008-02-13" 76.279999 77.68 76.279999 77.410004 892700 58.817863
"2008-02-14" 77.260002 77.410004 75.050003 75.459999 680200 57.336205
"2008-02-15" 75.370003 75.57 74.660004 75.120003 973900 57.077873
"2008-02-19" 75.910004 76 74.279999 74.540001 841700 56.637169
"2008-02-20" 74.040001 75.169998 73.540001 74.919998 1355500 56.925896
"2008-02-21" 75.160004 75.809998 74.260002 74.699997 962800 56.758736
"2008-02-22" 75.230003 75.309998 72.760002 74.769997 1146300 56.811901
"2008-02-25" 74.669998 76.050003 74.32 75.93 1052900 57.693314
"2008-02-26" 74.900002 76.970001 74.900002 76.839996 909600 58.384758
"2008-02-27" 76.589996 77.830002 76.300003 76.900002 971200 58.430332
"2008-02-28" 76.5 76.709999 74.910004 75.709999 750100 57.52615
"2008-02-29" 74.730003 74.730003 73.410004 73.660004 1314600 55.968529
"2008-03-03" 73.410004 74.93 73.410004 74.529999 1108500 56.62957
"2008-03-04" 73.980003 74.559998 73.25 74.199997 809700 56.378807
"2008-03-05" 73.870003 75.610001 73.870003 74.769997 774900 56.811901
"2008-03-06" 74.230003 74.389999 73.510002 73.540001 778500 55.877354
"2008-03-07" 73.300003 74.889999 71.900002 72.519997 1345400 55.102329
"2008-03-10" 72.059998 72.870003 71.25 71.599998 1608500 54.403294
"2008-03-11" 73.080002 73.620003 71.410004 73.349998 1086100 55.732975
"2008-03-12" 73.650002 75.290001 73.449997 74.050003 1244000 56.264835
"2008-03-13" 72.870003 74.440002 70.949997 73.75 1490900 56.036877
"2008-03-14" 74.139999 74.300003 71.769997 72.860001 1086300 55.360657
"2008-03-17" 72 74.919998 71.620003 74 1549600 56.226871
"2008-03-18" 74.919998 76.18 74.220001 76.18 1022600 57.883289
"2008-03-19" 76.300003 77.800003 76.029999 76.279999 1193900 57.959236
"2008-03-20" 76.699997 78.510002 76.300003 78.260002 1092600 59.463711
"2008-03-24" 78.82 80.470001 78.5 79.650002 865600 60.519863
"2008-03-25" 79.529999 80.519997 78.93 80.050003 676100 60.823795
"2008-03-26" 79.75 79.809998 78.339996 79.489998 688600 60.398277
"2008-03-27" 80.089996 80.089996 77.910004 78 745400 59.266148
"2008-03-28" 76.800003 77.989998 74.75 76.459999 1048100 58.096012
"2008-03-31" 76.529999 77 75.540001 76.389999 673200 58.04285
"2008-04-01" 76.980003 79.43 75.940002 79.300003 1060800 60.253944
"2008-04-02" 79.300003 80.730003 79.120003 80.510002 1008400 61.173306
"2008-04-03" 80.309998 80.550003 79.199997 80.25 757800 60.975742
"2008-04-04" 80.489998 81.730003 79.75 80.949997 525500 61.507614
"2008-04-07" 81.839996 82.120003 80.57 81.650002 672300 62.039505
"2008-04-08" 81.300003 83.199997 81.099998 83 921700 63.065247
"2008-04-09" 83.129997 83.209999 80.760002 81.269997 1134600 61.750748
"2008-04-10" 80.809998 80.989998 79.230003 80 1302000 60.785778
"2008-04-11" 78.830002 80.879997 78.5 80 2078400 60.785778
"2008-04-14" 84.089996 84.239998 81.349998 81.730003 1987100 62.100315
"2008-04-15" 82.540001 83 81.660004 82.629997 1704100 62.784119
"2008-04-16" 83.410004 85.550003 82.830002 85.32 977800 64.828079
"2008-04-17" 84.760002 86.290001 84.330002 85.910004 1017600 65.27636
"2008-04-18" 86.760002 88.059998 86.550003 87.5 1185400 66.484451
"2008-04-21" 87.18 87.769997 86.389999 87.639999 520800 66.590843
"2008-04-22" 87 87.419998 85.309998 85.860001 479800 65.238342
"2008-04-23" 86.699997 86.699997 84.32 85.080002 540300 64.645691
"2008-04-24" 85.599998 85.599998 84.260002 84.709999 728300 64.364555
"2008-04-25" 85.199997 86.360001 84.269997 85.970001 502800 65.321938
"2008-04-28" 85.709999 85.919998 85.110001 85.779999 593300 65.177551
"2008-04-29" 85.339996 86.300003 85.290001 85.82 590200 65.207947
"2008-04-30" 85.870003 87.25 85.690002 86.709999 1316300 65.884186
"2008-05-01" 86.919998 87.980003 86.32 87.839996 689300 66.742783
"2008-05-02" 88.32 88.989998 86.709999 87.300003 558800 66.332474
"2008-05-05" 86.620003 87.18 86.040001 86.690002 393000 65.868988
"2008-05-06" 86.57 87.699997 85.620003 87.370003 593100 66.385689
"2008-05-07" 87.029999 87.419998 85.730003 85.849998 570400 65.230759
"2008-05-08" 85.709999 86.550003 85.43 86.209999 825200 65.810944
"2008-05-09" 85.099998 86.160004 84.839996 85.870003 437000 65.551384
"2008-05-12" 86.5 87.940002 86.089996 87.93 625100 67.123955
"2008-05-13" 88 89.550003 87.839996 89.459999 980900 68.291893
"2008-05-14" 89.629997 91.129997 89.019997 90.209999 888900 68.864426
"2008-05-15" 89.709999 91.440002 89.330002 91.209999 668100 69.6278
"2008-05-16" 91.040001 92 90.870003 91.760002 1044400 70.047684
"2008-05-19" 91.610001 93.120003 91.410004 91.5 927700 69.849205
"2008-05-20" 91.540001 91.540001 90.379997 90.510002 517600 69.09346
"2008-05-21" 91.419998 91.970001 89.639999 90.260002 1110100 68.902588
"2008-05-22" 90.18 91.150002 89.879997 90.209999 494500 68.864426
"2008-05-23" 89.730003 89.730003 87.949997 88.739998 429800 67.742264
"2008-05-27" 88.260002 89.43 87.809998 89.260002 896100 68.139198
"2008-05-28" 89.639999 90.68 89.379997 90.559998 393300 69.131599
"2008-05-29" 90.620003 91.75 89.940002 91.160004 468000 69.589638
"2008-05-30" 91.160004 91.690002 90.57 91.260002 627500 69.66597
"2008-06-02" 91.099998 91.099998 89.300003 89.93 572600 68.650696
"2008-06-03" 90 90.879997 89.510002 90.360001 524000 68.97892
"2008-06-04" 90.019997 91.900002 89.790001 91.410004 734100 69.780502
"2008-06-05" 91.800003 92.779999 91.080002 92.75 677800 70.803413
"2008-06-06" 92.300003 92.300003 89.220001 89.220001 615700 68.108688
"2008-06-09" 89.599998 90.440002 89.370003 89.970001 538200 68.681252
"2008-06-10" 89.5 90.739998 89.25 90 551300 68.704132
"2008-06-11" 89.339996 90.449997 88.5 88.5 1095200 67.559067
"2008-06-12" 89 89.559998 87.980003 88.449997 905700 67.520882
"2008-06-13" 88.769997 90.519997 88.650002 89.730003 899000 68.498024
"2008-06-16" 89.470001 90.480003 89.099998 90.089996 557000 68.77282
"2008-06-17" 90.900002 90.989998 89.339996 89.360001 541500 68.215515
"2008-06-18" 88.970001 89.290001 87.650002 88.040001 923500 67.207924
"2008-06-19" 87.970001 89.25 87.650002 89.089996 511500 68.009445
"2008-06-20" 89.080002 89.25 86.440002 86.800003 864600 66.261307
"2008-06-23" 87.199997 87.550003 85.790001 86.099998 571400 65.726944
"2008-06-24" 85.790001 86 83.940002 84.25 792000 64.314705
"2008-06-25" 84.529999 86.120003 83.639999 85.18 1090700 65.024628
"2008-06-26" 84.860001 84.889999 82.169998 82.309998 1430900 62.833744
"2008-06-27" 82.18 82.440002 80.900002 81.440002 1462300 62.169586
"2008-06-30" 81.589996 82.769997 81.059998 81.800003 667600 62.444431
"2008-07-01" 80.720001 82.519997 79.980003 82.029999 1624400 62.619999
"2008-07-02" 82.400002 82.760002 79.739998 79.800003 1387900 60.917656
"2008-07-03" 80.379997 83.120003 79.660004 81.459999 812900 62.184887
"2008-07-07" 82.440002 82.889999 80.779999 81.519997 716700 62.230663
"2008-07-08" 81.93 84.599998 81.199997 84.449997 976700 64.467361
"2008-07-09" 84.25 86 83.989998 83.989998 1236500 64.116203
"2008-07-10" 84.190002 84.709999 83.110001 84.580002 1020200 64.566612
"2008-07-11" 83.790001 84.43 82.139999 83.139999 633100 63.467369
"2008-07-14" 83.75 84.940002 82.879997 84.209999 825600 64.284142
"2008-07-15" 82.400002 85.019997 81.269997 83.910004 1858200 64.055122
"2008-07-16" 84.449997 87.230003 83.760002 86.449997 1525700 65.994141
"2008-07-17" 86.57 90.360001 86.120003 89.519997 1759400 68.3377
"2008-07-18" 89.5 90.419998 88.25 88.870003 1080200 67.841507
"2008-07-21" 88.559998 89.540001 87.889999 89.129997 746600 68.039993
"2008-07-22" 88.650002 91.970001 88.540001 91.879997 1070700 70.139282
"2008-07-23" 91.800003 92.040001 89.980003 90.339996 1014600 68.963669
"2008-07-24" 90.5 90.5 88.050003 88.349998 919600 67.44455
"2008-07-25" 88.599998 89.019997 87.760002 88 686100 67.177391
"2008-07-28" 88.040001 88.43 86.470001 86.760002 595900 66.230774
"2008-07-29" 87.120003 88.360001 87.120003 88.269997 645200 67.383492
"2008-07-30" 89.110001 90.419998 88.540001 90.150002 901400 68.818626
"2008-07-31" 89.339996 91.849998 89.339996 89.510002 910200 68.33007
"2008-08-01" 89.660004 90.43 87.68 88.449997 751200 67.520882
"2008-08-04" 88.269997 88.519997 87.010002 87.150002 507300 66.528503
"2008-08-05" 87.610001 88.860001 87.610001 88.860001 554600 67.833885
"2008-08-06" 88 89.589996 87.730003 89.010002 564700 67.94841
"2008-08-07" 88 88.010002 86.029999 86.269997 705300 66.154015
"2008-08-08" 86.290001 89.739998 85.889999 89.730003 618500 68.807236
"2008-08-11" 89.150002 92.209999 88.669998 91.269997 1254300 69.988136
"2008-08-12" 90.739998 93 90.669998 92.779999 926900 71.146019
"2008-08-13" 92.110001 92.699997 91.150002 91.980003 778800 70.532578
"2008-08-14" 91.349998 93 91.209999 92.480003 601300 70.915977
"2008-08-15" 92.769997 93.989998 92.610001 93.099998 696900 71.391426
"2008-08-18" 93.209999 93.489998 92.099998 92.620003 558100 71.023361
"2008-08-19" 92.910004 92.910004 90.360001 90.739998 393500 69.581718
"2008-08-20" 91.089996 91.089996 89.620003 90.5 484100 69.397728
"2008-08-21" 89.019997 90.93 89.019997 90.309998 547400 69.251991
"2008-08-22" 90.739998 92.019997 90.650002 91.190002 395600 69.926796
"2008-08-25" 90.769997 90.790001 89.059998 89.269997 415900 68.45446
"2008-08-26" 89 89.860001 87.93 88.5 464100 67.864021
"2008-08-27" 88.25 89.440002 88.25 89.139999 374200 68.354782
"2008-08-28" 89.919998 91.830002 89.529999 90.639999 528500 69.50502
"2008-08-29" 90.410004 91.459999 90.019997 90.029999 441000 69.037247
"2008-09-02" 91.830002 93.07 91.279999 91.639999 1114300 70.271835
"2008-09-03" 91.690002 92.220001 90.260002 90.809998 548600 69.635391
"2008-09-04" 90.209999 90.209999 87.589996 88.209999 787500 67.641663
"2008-09-05" 87.18 88.550003 86.190002 87.309998 710100 66.951492
"2008-09-08" 89.879997 90.43 88.379997 89.459999 621800 68.600174
"2008-09-09" 89.580002 89.989998 87.510002 88.32 1090700 67.725983
"2008-09-10" 89.230003 89.730003 87.580002 88.389999 973900 67.779671
"2008-09-11" 86.879997 88.480003 86.080002 88.07 852700 67.534317
"2008-09-12" 87.599998 90.75 86.989998 90.050003 743400 69.052589
"2008-09-15" 87.309998 89.629997 86.489998 86.910004 801100 66.644775
"2008-09-16" 85.400002 92.330002 85.400002 91.519997 2146200 70.179855
"2008-09-17" 89.790001 92.300003 88.900002 89.059998 1555800 68.293472
"2008-09-18" 89.900002 90.449997 84.75 89.139999 1616000 68.354782
"2008-09-19" 86.790001 93.589996 83.629997 92.330002 1277300 70.80098
"2008-09-22" 91.57 92.309998 88.419998 88.870003 607700 68.147758
"2008-09-23" 89.300003 90.010002 87.459999 87.830002 877500 67.350266
"2008-09-24" 87.830002 88.419998 85.449997 85.949997 781100 65.908623
"2008-09-25" 85.589996 89.370003 85.529999 88 828100 67.480637
"2008-09-26" 86.860001 89.25 86.370003 89.059998 804500 68.293472
"2008-09-29" 87.980003 88.050003 82.650002 83.360001 1231000 63.922523
"2008-09-30" 85 87.599998 82.75 86.970001 987600 66.690781
"2008-10-01" 86.150002 86.900002 81.160004 81.93 1710900 62.826012
"2008-10-02" 81.660004 81.660004 76.230003 77.980003 1516800 59.797039
"2008-10-03" 78.849998 81.93 77.18 77.309998 1429600 59.283249
"2008-10-06" 75.339996 77.580002 72.690002 76.860001 1659100 58.938179
"2008-10-07" 77.550003 78.110001 72.739998 72.739998 1632200 55.778854
"2008-10-08" 71.599998 76.019997 69.910004 72.610001 2020100 55.679184
"2008-10-09" 74.5 77.260002 71.209999 71.230003 2187300 54.620964
"2008-10-10" 69.089996 78.120003 66.459999 73.870003 2385200 56.645393
"2008-10-13" 74.260002 80.449997 74.260002 80.449997 1081400 61.691078
"2008-10-14" 85.120003 86.75 81.809998 83.400002 2804400 63.953228
"2008-10-15" 82.010002 82.879997 74.910004 75.209999 1515800 57.672935
"2008-10-16" 75.480003 78.110001 71.730003 77 1906000 59.04554
"2008-10-17" 76.709999 81.160004 75.029999 78.360001 1804300 60.08844
"2008-10-20" 79.260002 83.459999 78.690002 83.239998 2228400 63.830513
"2008-10-21" 81.760002 82.910004 77.599998 77.730003 1714000 59.605312
"2008-10-22" 75.970001 76.699997 68.949997 71.480003 1955900 54.812656
"2008-10-23" 71.860001 73.779999 66.669998 69.599998 2544900 53.371029
"2008-10-24" 64.260002 70.050003 63.939999 68.160004 927100 52.266819
"2008-10-27" 66.760002 71.849998 66.760002 69.220001 1345300 53.079655
"2008-10-28" 71.169998 75.459999 68.309998 75.459999 1433200 57.864632
"2008-10-29" 75.110001 78.18 74.059998 74.239998 1441000 56.929096
"2008-10-30" 76.400002 77.75 74.580002 76.800003 828200 58.892159
"2008-10-31" 77.379997 80.889999 76.779999 78.57 1103200 60.249481
"2008-11-03" 78.220001 79.660004 76.989998 78.709999 1275800 60.356834
"2008-11-04" 80.400002 82.989998 79.449997 80.949997 1745400 62.074501
"2008-11-05" 77.580002 78.230003 73.690002 76.139999 2217400 58.386066
"2008-11-06" 74.75 76.18 72.510002 72.910004 1420700 56.204498
"2008-11-07" 73.059998 74.910004 70.889999 72.18 1336200 55.641773
"2008-11-10" 73.389999 74.25 70.699997 71.489998 931100 55.109871
"2008-11-11" 70.730003 71.809998 68.360001 70.07 1259500 54.015224
"2008-11-12" 68.400002 68.980003 64.970001 65.269997 1846000 50.31501
"2008-11-13" 65.410004 67.360001 61.110001 67.360001 1824800 51.926132
"2008-11-14" 66.099998 69.349998 64.75 65.059998 1018200 50.153118
"2008-11-17" 64.120003 67.410004 63.419998 64.029999 1108300 49.359127
"2008-11-18" 64 64.860001 60.619999 63.380001 1894600 48.858067
"2008-11-19" 63.290001 63.75 59.889999 59.919998 1816200 46.19083
"2008-11-20" 59.599998 65.209999 58.860001 60.330002 1966100 46.506889
"2008-11-21" 61.490002 64.589996 59.009998 64.529999 1417400 49.744564
"2008-11-24" 64.519997 68.309998 64.519997 67.040001 1047200 51.679466
"2008-11-25" 68.160004 68.980003 66.279999 67.68 1085600 52.172821
"2008-11-26" 66.599998 71.129997 66.32 70.639999 848000 54.454594
"2008-11-28" 70.43 71.139999 69.470001 70.57 302000 54.400661
"2008-12-01" 69.82 69.82 65.260002 65.349998 1093700 50.376678
"2008-12-02" 65.400002 66.760002 64.5 66.099998 1033400 50.954853
"2008-12-03" 64.290001 68.43 63.709999 68.169998 1290600 52.550541
"2008-12-04" 67.489998 68.919998 65.910004 67.209999 998100 51.810516
"2008-12-05" 66 69.470001 64.25 69.309998 746000 53.429337
"2008-12-08" 70.339996 72.989998 69.760002 71.75 1282800 55.310291
"2008-12-09" 70.699997 73.019997 70.230003 70.800003 1176600 54.577965
"2008-12-10" 71.190002 72.190002 70.230003 70.940002 742300 54.685883
"2008-12-11" 70.650002 70.870003 65.57 66.290001 1032200 51.101315
"2008-12-12" 63 69.43 62.93 68.739998 1461700 52.989937
"2008-12-15" 71.519997 73.360001 70.5 72.269997 1782100 55.711128
"2008-12-16" 72.769997 75.660004 72.470001 74.75 1693400 57.622883
"2008-12-17" 74.190002 74.75 73.349998 73.980003 1587800 57.029324
"2008-12-18" 74.099998 74.389999 73.019997 73.440002 1447800 56.613049
"2008-12-19" 73.470001 74.379997 72.739998 73.449997 1226200 56.620766
"2008-12-22" 73.900002 74.099998 72.360001 73.650002 906600 56.774956
"2008-12-23" 74.25 75.190002 73.720001 74.160004 934400 57.168091
"2008-12-24" 74.410004 75.489998 74.099998 74.650002 337400 57.545826
"2008-12-26" 74.900002 75.959999 74.779999 75.559998 373200 58.247311
"2008-12-29" 75.040001 75.480003 74.050003 74.730003 912800 57.607506
"2008-12-30" 75.019997 77.5 74.900002 77.489998 651700 59.735107
"2008-12-31" 78.089996 79.580002 77.400002 78.839996 905100 60.775806
