"Index" "WST.Open" "WST.High" "WST.Low" "WST.Close" "WST.Volume" "WST.Adjusted"
"2019-09-11" 141.619995 145.679993 141.429993 144.720001 436600 143.29187
"2019-09-12" 145.490005 146.589996 144.330002 146.089996 207000 144.648346
"2019-09-13" 145.429993 147.039993 143.830002 144.199997 325900 142.776993
"2019-09-16" 143.429993 144.050003 141.669998 142.130005 389900 140.727463
"2019-09-17" 142.210007 144.279999 141.759995 143.300003 317600 141.88591
"2019-09-18" 143.350006 143.759995 139.830002 141.320007 290200 139.925446
"2019-09-19" 141.899994 143.630005 141.429993 143.330002 270700 141.915588
"2019-09-20" 143.649994 144 142.25 143.089996 726400 141.677963
"2019-09-23" 143.089996 144.5 142.490005 143.899994 339600 142.479996
"2019-09-24" 144.860001 149.139999 143.029999 143.240005 547500 141.826492
"2019-09-25" 143.529999 146.110001 143.110001 145.639999 337700 144.202805
"2019-09-26" 145.5 145.580002 142.389999 143.110001 274400 141.697769
"2019-09-27" 143.770004 143.770004 140.229996 140.869995 280500 139.479874
"2019-09-30" 140.660004 142.669998 140.539993 141.820007 318300 140.420486
"2019-10-01" 142.619995 143.440002 139.660004 139.679993 262200 138.301605
"2019-10-02" 138.600006 139.639999 136.729996 137.600006 416800 136.242142
"2019-10-03" 137.669998 140.419998 137.009995 140.179993 692000 138.796661
"2019-10-04" 140.860001 142.720001 139.759995 141.589996 611800 140.192749
"2019-10-07" 141.580002 142.070007 140.589996 140.699997 327900 139.311539
"2019-10-08" 139.449997 140.309998 137.899994 137.899994 571400 136.539154
"2019-10-09" 138.820007 141.179993 138.259995 140.679993 245300 139.291733
"2019-10-10" 140.300003 142.509995 140.240005 140.970001 204200 139.578857
"2019-10-11" 142.139999 144.369995 141.369995 142 247400 140.598694
"2019-10-14" 141.990005 142.699997 141.059998 141.649994 159800 140.252151
"2019-10-15" 142.740005 143 141.589996 141.789993 299900 140.390762
"2019-10-16" 141.589996 141.600006 139.570007 139.970001 327700 138.588715
"2019-10-17" 141.050003 143.160004 140.860001 141.610001 447600 140.212555
"2019-10-18" 141.119995 141.820007 139.899994 140.850006 268700 139.460052
"2019-10-21" 141.600006 141.809998 139.789993 140.080002 246400 138.697678
"2019-10-22" 140.360001 141.490005 138.5 138.820007 330900 137.607285
"2019-10-23" 139.479996 141.630005 138.649994 139.169998 820400 137.954193
"2019-10-24" 144.419998 144.940002 136.779999 138.860001 719700 137.646927
"2019-10-25" 138.949997 141.139999 138.460007 140.889999 412900 139.65918
"2019-10-28" 140.960007 143.119995 140.5 142.490005 304000 141.245193
"2019-10-29" 142.210007 144.960007 142.110001 143.429993 362600 142.176971
"2019-10-30" 143.020004 144.899994 142.690002 144.509995 408800 143.247559
"2019-10-31" 144.300003 145.199997 142.220001 143.839996 413900 142.58342
"2019-11-01" 144.869995 147.669998 144.279999 147.139999 307000 145.854599
"2019-11-04" 147.929993 148.110001 146.039993 147.740005 358500 146.449341
"2019-11-05" 147.600006 147.800003 146.070007 146.910004 510100 145.626587
"2019-11-06" 147.130005 148.600006 146.580002 147.350006 546200 146.062775
"2019-11-07" 147.910004 148.600006 147.229996 147.789993 275900 146.498886
"2019-11-08" 147.639999 148.360001 146.410004 147.729996 543300 146.439438
"2019-11-11" 146.929993 148.949997 146.669998 147.350006 241100 146.062775
"2019-11-12" 147.669998 148.880005 146.960007 147.559998 370900 146.270889
"2019-11-13" 146.970001 148.550003 146.660004 148.210007 365300 146.915207
"2019-11-14" 147.970001 148.960007 147.330002 148.690002 206800 147.391068
"2019-11-15" 149.119995 150.589996 148.779999 150.149994 276800 148.838287
"2019-11-18" 150 151.149994 148.789993 149.130005 341900 147.827194
"2019-11-19" 149.910004 150.570007 149.070007 149.720001 322400 148.412048
"2019-11-20" 149.220001 150.600006 147.949997 149.600006 530400 148.293076
"2019-11-21" 149.770004 149.770004 147.149994 147.350006 367400 146.062775
"2019-11-22" 147.529999 147.710007 146.160004 146.399994 286300 145.121048
"2019-11-25" 146.970001 147.869995 145.809998 146.179993 458300 144.902954
"2019-11-26" 146.240005 148.429993 145.309998 148.139999 3416800 146.84584
"2019-11-27" 148.679993 150.300003 148.220001 150.240005 472300 148.927475
"2019-11-29" 149.850006 150.880005 146.809998 147.029999 157800 145.745544
"2019-12-02" 147.130005 149.639999 145.759995 149.429993 592800 148.124573
"2019-12-03" 148.130005 149.429993 146.490005 147.360001 372500 146.072647
"2019-12-04" 148.550003 150.309998 147.259995 147.580002 563100 146.290741
"2019-12-05" 147.720001 147.970001 146.619995 147.369995 293900 146.082596
"2019-12-06" 148.089996 148.830002 147.339996 147.470001 430900 146.181702
"2019-12-09" 147.460007 147.460007 144.559998 144.729996 247600 143.465622
"2019-12-10" 145.279999 146.410004 144.809998 145.360001 267900 144.090118
"2019-12-11" 145.399994 146.880005 145.389999 146.669998 287300 145.388672
"2019-12-12" 143.389999 146.490005 141.360001 146.410004 449800 145.130951
"2019-12-13" 145.910004 146.979996 144.839996 146.369995 341600 145.091324
"2019-12-16" 148.119995 149.979996 147.080002 147.25 500100 145.963623
"2019-12-17" 147.720001 148.460007 146.220001 148.389999 444400 147.093674
"2019-12-18" 148.720001 149.5 147.699997 149.300003 343100 147.995712
"2019-12-19" 149.539993 150.199997 148.610001 149.440002 558800 148.134476
"2019-12-20" 150.160004 151.389999 148.889999 150.839996 532300 149.522263
"2019-12-23" 151 151.830002 149.5 151.210007 155500 149.889023
"2019-12-24" 150.990005 152.089996 150.059998 150.729996 83600 149.413208
"2019-12-26" 151.039993 151.119995 150.179993 150.770004 118300 149.45285
"2019-12-27" 151.429993 152.119995 150.399994 150.809998 176300 149.492538
"2019-12-30" 150.869995 151.320007 149.740005 150.809998 200800 149.492538
"2019-12-31" 150.660004 151.570007 149.880005 150.330002 480600 149.016724
"2020-01-02" 150.25 152.5 149.389999 151.740005 527800 150.414398
"2020-01-03" 149.699997 152.369995 148.720001 152.139999 316100 150.810913
"2020-01-06" 151.350006 152.610001 150.990005 152.220001 331900 150.890182
"2020-01-07" 151.789993 152.429993 150.630005 151.830002 289800 150.503632
"2020-01-08" 151.979996 151.990005 149.740005 149.779999 533900 148.471542
"2020-01-09" 150.619995 152 150.509995 151.460007 726600 150.136871
"2020-01-10" 152 153.649994 151.139999 152.630005 469500 151.296631
"2020-01-13" 152.770004 156.279999 152.770004 155.940002 606300 154.577698
"2020-01-14" 155.949997 157.550003 155.429993 156.490005 453500 155.12291
"2020-01-15" 156.369995 158.720001 156.369995 157.190002 415100 155.816772
"2020-01-16" 157.5 158.570007 156.949997 158.360001 452600 156.976563
"2020-01-17" 158.779999 159.210007 157.119995 157.589996 348400 156.213272
"2020-01-21" 156.919998 158.210007 156.919998 157.610001 311300 156.391907
"2020-01-22" 158.070007 158.679993 156.850006 157.220001 506200 156.004898
"2020-01-23" 156.770004 157.690002 156.419998 156.550003 814600 155.340118
"2020-01-24" 157.039993 157.229996 155.320007 155.75 391200 154.54628
"2020-01-27" 153.850006 156.699997 152.880005 155.490005 615500 154.288284
"2020-01-28" 156 157.630005 155.919998 157.330002 204800 156.11409
"2020-01-29" 157.440002 159.289993 156.979996 158.110001 261200 156.888016
"2020-01-30" 157.479996 159.080002 156.960007 157.949997 331600 156.729294
"2020-01-31" 157.080002 157.509995 155.070007 155.949997 567900 154.744751
"2020-02-03" 156.600006 158.479996 156.600006 158.289993 324100 157.066635
"2020-02-04" 159.820007 161.210007 158.460007 158.940002 376800 157.711624
"2020-02-05" 159.800003 161 159.110001 159.570007 474900 158.336761
"2020-02-06" 159.660004 160.550003 158.800003 160.380005 197300 159.140503
"2020-02-07" 160.029999 160.259995 158.429993 159.089996 227100 157.860474
"2020-02-10" 158.830002 160.160004 158.440002 160.059998 182300 158.822968
"2020-02-11" 160.910004 162.449997 160.710007 162.199997 247100 160.946426
"2020-02-12" 162.339996 162.850006 161 162.199997 464600 160.946426
"2020-02-13" 165.460007 175.110001 165.460007 174.380005 615000 173.032288
"2020-02-14" 174.779999 175.210007 172.119995 174.570007 396900 173.220886
"2020-02-18" 174.389999 175.190002 173 173.220001 477900 171.881241
"2020-02-19" 172.580002 176.660004 169.929993 174.759995 473500 173.409378
"2020-02-20" 173.339996 174.5 170.460007 171.669998 481500 170.343231
"2020-02-21" 171.470001 171.720001 169.759995 170.160004 307100 168.84494
"2020-02-24" 166.490005 168.699997 165.149994 166.889999 337600 165.600174
"2020-02-25" 167.309998 167.690002 162.350006 162.570007 448300 161.313599
"2020-02-26" 162.660004 164.630005 158.300003 158.300003 483200 157.076569
"2020-02-27" 155.460007 160.529999 154.809998 154.809998 468100 153.613571
"2020-02-28" 151.559998 152.809998 147.570007 150.559998 834400 149.396378
"2020-03-02" 151.539993 156.669998 150.589996 156.490005 446500 155.280563
"2020-03-03" 156.720001 159.910004 151.919998 153.979996 485900 152.789948
"2020-03-04" 157.050003 159.330002 155.5 158.899994 489200 157.671951
"2020-03-05" 156.190002 157.240005 151.320007 153.479996 301300 152.293808
"2020-03-06" 149.789993 150.270004 145.990005 149.949997 552300 148.791077
"2020-03-09" 149 149 138.75 139.800003 735800 138.719559
"2020-03-10" 143.139999 144.440002 136.649994 143.539993 571800 142.430664
"2020-03-11" 140.089996 149.5 139.440002 147.830002 1013700 146.687469
"2020-03-12" 140.509995 147.039993 139.369995 142.759995 1054200 141.656662
"2020-03-13" 146.990005 148.800003 136.050003 146.110001 930800 144.980774
"2020-03-16" 137.089996 139.929993 129.869995 130.470001 971800 129.461655
"2020-03-17" 132.839996 145.130005 129.550003 143.089996 891200 141.984116
"2020-03-18" 135.470001 151.630005 130.509995 143.490005 823100 142.381042
"2020-03-19" 143.490005 146.410004 135.110001 139.279999 683900 138.203583
"2020-03-20" 137.559998 139.490005 130.039993 130.649994 709600 129.640244
"2020-03-23" 130.449997 132.619995 124.529999 128.960007 555400 127.963348
"2020-03-24" 134.110001 140.850006 132 135.479996 623400 134.432922
"2020-03-25" 135.970001 139.990005 132.020004 135.309998 483100 134.264267
"2020-03-26" 136.429993 146.429993 136.429993 146.429993 671400 145.298294
"2020-03-27" 142.789993 146.389999 138.660004 141.080002 546600 139.989655
"2020-03-30" 143.729996 152.479996 143.660004 151.809998 445100 150.636734
"2020-03-31" 153.020004 159.830002 151.669998 152.25 555600 151.073334
"2020-04-01" 149.270004 153.320007 145.779999 149.800003 481000 148.642273
"2020-04-02" 149 156.559998 148.149994 155.679993 495200 154.476807
"2020-04-03" 154.279999 156.419998 149.729996 151.350006 604600 150.180298
"2020-04-06" 156 162 153.990005 161.300003 351500 160.053391
"2020-04-07" 165.839996 167.830002 157.029999 158.139999 535800 156.917786
"2020-04-08" 157.820007 164.800003 154.399994 164.789993 401300 163.516418
"2020-04-09" 164.789993 166.389999 159.100006 162.929993 380400 161.670761
"2020-04-13" 160.759995 162.460007 156.919998 159.880005 336000 158.644363
"2020-04-14" 164 167.809998 161.529999 167.089996 355600 165.798615
"2020-04-15" 164.139999 168.820007 163.759995 165.009995 389400 163.734711
"2020-04-16" 166.190002 168.660004 165.229996 167.580002 363400 166.284851
"2020-04-17" 170.259995 170.990005 168.089996 169.979996 408500 168.666306
"2020-04-20" 168.759995 172.520004 167.850006 170.369995 318400 169.053284
"2020-04-21" 167.720001 169.119995 163.789993 165.199997 359500 164.077332
"2020-04-22" 167.509995 170.929993 163.830002 170.119995 751500 168.963882
"2020-04-23" 179.050003 190.270004 177.130005 187.419998 1013600 186.146317
"2020-04-24" 190 196.25 188.610001 195.539993 885000 194.211151
"2020-04-27" 195.860001 198.610001 194.149994 197.839996 456000 196.495514
"2020-04-28" 199.990005 201.789993 192.550003 193.020004 335300 191.708282
"2020-04-29" 193.179993 195.490005 189.009995 189.600006 516800 188.311539
"2020-04-30" 188.070007 192.940002 187.100006 189.259995 682400 187.973801
"2020-05-01" 187.639999 191.779999 185.089996 191.639999 352500 190.337646
"2020-05-04" 191.110001 191.110001 186.820007 188.320007 397200 187.040207
"2020-05-05" 190.169998 196.889999 189.940002 194.800003 426600 193.476181
"2020-05-06" 195.300003 199.490005 194.149994 197.020004 362300 195.681076
"2020-05-07" 197.990005 198.880005 195.410004 197.970001 413400 196.624619
"2020-05-08" 199.75 203.449997 197.889999 200.009995 387900 198.650772
"2020-05-11" 198.800003 210.979996 198.139999 210.25 785800 208.821182
"2020-05-12" 212 213.789993 205.630005 205.669998 505900 204.272324
"2020-05-13" 205.449997 209.75 201.089996 203.869995 475100 202.484528
"2020-05-14" 202.339996 210.610001 202.009995 210.350006 447600 208.920517
"2020-05-15" 210.929993 214.979996 210.130005 214.169998 847200 212.714539
"2020-05-18" 217.119995 221.960007 216.559998 218.399994 427500 216.915787
"2020-05-19" 214.25 216.369995 210.960007 211.570007 1203000 210.132233
"2020-05-20" 214.399994 214.399994 209.149994 210.089996 1083600 208.662262
"2020-05-21" 209.699997 214.990005 207.649994 211.020004 16495700 209.585983
"2020-05-22" 212.75 213.660004 209.509995 211.440002 536300 210.003098
"2020-05-26" 213.740005 214.979996 204.800003 205.949997 729200 204.550369
"2020-05-27" 204.25 204.990005 195.220001 201.289993 915900 199.922043
"2020-05-28" 203 209.089996 202.970001 206.029999 755800 204.629883
"2020-05-29" 207.679993 217.210007 207.679993 216.039993 1589400 214.571854
"2020-06-01" 214.550003 216.369995 210.570007 212.139999 443200 210.698334
"2020-06-02" 210.75 211.649994 207.220001 211.320007 526400 209.883942
"2020-06-03" 211.190002 212.330002 208.289993 209.369995 464200 207.947159
"2020-06-04" 208.550003 211.779999 204.119995 205.389999 492600 203.994217
"2020-06-05" 202.630005 206.600006 201.800003 205.729996 546600 204.331879
"2020-06-08" 201.550003 207.690002 201 207.660004 660600 206.248779
"2020-06-09" 209.029999 211.539993 206.210007 206.289993 470100 204.888107
"2020-06-10" 207.800003 213.699997 207.5 212.869995 598200 211.42337
"2020-06-11" 212.100006 213.279999 201.960007 203.770004 609700 202.385223
"2020-06-12" 206.850006 208.429993 198.160004 200.729996 681500 199.36586
"2020-06-15" 199.179993 209.869995 197.720001 209.369995 707700 207.947159
"2020-06-16" 211.130005 211.130005 204.889999 210.479996 467600 209.049637
"2020-06-17" 212.110001 215.259995 210 211.25 779900 209.814407
"2020-06-18" 211.889999 214.320007 211.059998 212.649994 692600 211.204865
"2020-06-19" 215.919998 216.990005 212.759995 216.589996 1186900 215.118088
"2020-06-22" 216.229996 219.220001 214.059998 217.800003 759400 216.319901
"2020-06-23" 219 221.919998 216.550003 217.539993 922700 216.061661
"2020-06-24" 216.539993 219.800003 213.029999 216.509995 651300 215.03862
"2020-06-25" 217.729996 223.570007 215.160004 223.360001 566900 221.842102
"2020-06-26" 224.820007 226.669998 220.779999 222.449997 1649200 220.938263
"2020-06-29" 223.080002 225.899994 216.509995 220.130005 615500 218.634064
"2020-06-30" 220.380005 227.960007 218.869995 227.169998 778900 225.626205
"2020-07-01" 227.550003 227.800003 222.970001 224.990005 537800 223.461029
"2020-07-02" 225.509995 231.360001 225.259995 229.729996 509600 228.168823
"2020-07-06" 231.809998 236.539993 231.059998 234.149994 417400 232.558731
"2020-07-07" 233.339996 234.789993 230.619995 230.820007 444400 229.251404
"2020-07-08" 232.119995 233.830002 229.059998 232.300003 439100 230.721344
"2020-07-09" 233.839996 236.610001 231.179993 235.929993 375800 234.32666
"2020-07-10" 235.830002 235.949997 229.929993 232.229996 431800 230.651794
"2020-07-13" 233.740005 237.029999 228.490005 229.039993 587100 227.48349
"2020-07-14" 227.020004 233.759995 223.839996 233.279999 458300 231.694702
"2020-07-15" 237.199997 241.699997 233.520004 241.220001 513800 239.580734
"2020-07-16" 239.720001 241.759995 238.570007 240.360001 359000 238.726563
"2020-07-17" 242 248.130005 241.990005 246.940002 554500 245.261841
"2020-07-20" 247.029999 252.610001 246.690002 251.839996 446400 250.128525
"2020-07-21" 255.339996 255.339996 249.600006 252.860001 617200 251.141586
"2020-07-22" 253.880005 257.920013 252.800003 255.369995 471100 253.634552
"2020-07-23" 264.559998 273.779999 260.73999 262.059998 940800 260.279053
"2020-07-24" 260 262.859985 253.75 262.660004 918600 260.875031
"2020-07-27" 265.390015 270.140015 264.350006 267.029999 542300 265.215302
"2020-07-28" 266.700012 269.670013 263.709991 264.299988 432100 262.661194
"2020-07-29" 265.679993 271.829987 265.679993 269.619995 418200 267.948303
"2020-07-30" 266.980011 269.970001 266.320007 268.959991 446200 267.292389
"2020-07-31" 270.350006 273.269989 267.130005 268.869995 618300 267.202911
"2020-08-03" 272.399994 279.540009 271.01001 278.640015 671200 276.912354
"2020-08-04" 276.48999 277.160004 272.339996 274.440002 515500 272.738373
"2020-08-05" 275 277.149994 273.220001 274.649994 462600 272.947083
"2020-08-06" 275.799988 276.119995 270.399994 273.890015 310000 272.191803
"2020-08-07" 273.940002 277.799988 270.950012 273.549988 293100 271.853851
"2020-08-10" 272 273.410004 265.640015 266.380005 617900 264.728363
"2020-08-11" 267 268.209991 261.600006 264.549988 684200 262.909698
"2020-08-12" 264.440002 274.339996 264.440002 272.440002 445800 270.750854
"2020-08-13" 272.450012 276.600006 272.23999 275.160004 289500 273.453918
"2020-08-14" 275.160004 276.450012 270.769989 272.470001 289100 270.780579
"2020-08-17" 274.200012 277.410004 274.029999 274.98999 341900 273.285004
"2020-08-18" 275.529999 277.149994 274.339996 275.309998 317700 273.603027
"2020-08-19" 276.459991 278.390015 273.730011 274.920013 291100 273.215424
"2020-08-20" 274.619995 278.220001 274.619995 275.470001 294100 273.762085
"2020-08-21" 275.779999 276 270.380005 271.480011 959300 269.796722
"2020-08-24" 272.519989 275.170013 267.950012 269.670013 655800 267.997955
"2020-08-25" 269.869995 275 268.579987 274.600006 479100 272.8974
"2020-08-26" 272.970001 275.700012 270.890015 274.109985 332700 272.4104
"2020-08-27" 273.5 275.399994 269.559998 273.920013 330400 272.221619
"2020-08-28" 273.529999 275.149994 270.029999 271.589996 261700 269.906067
"2020-08-31" 272 285 272 283.959991 723000 282.199402
"2020-09-01" 285.450012 287.450012 278.75 281.75 458200 280.003021
"2020-09-02" 283.700012 288.649994 279.140015 288.019989 564900 286.234192
"2020-09-03" 284.299988 284.299988 264.269989 267.299988 668600 265.642731
"2020-09-04" 265.73999 268.5 254.009995 263.660004 432100 262.025177
"2020-09-08" 260.429993 266.820007 257.850006 262.619995 392300 260.991699
"2020-09-09" 267.029999 276.730011 266.309998 272.570007 410800 270.879974
"2020-09-10" 272.570007 278.450012 271.429993 275.380005 431300 273.672546
"2020-09-11" 277.299988 278.529999 271.179993 272.410004 352700 270.720886
"2020-09-14" 274.910004 278.570007 274.170013 277.869995 396200 276.147125
"2020-09-15" 279.529999 285.25 279 284.380005 353800 282.61676
"2020-09-16" 285.380005 287.809998 280.410004 281.279999 653000 279.53595
"2020-09-17" 278.649994 279.089996 271.269989 274.959991 879700 273.255188
"2020-09-18" 275.619995 282.690002 274.980011 277.730011 1612200 276.007965
"2020-09-21" 275.279999 277.420013 269.679993 276.839996 669600 275.123474
"2020-09-22" 277.179993 277.929993 270.51001 277.040009 597300 275.322266
"2020-09-23" 276.420013 276.420013 267.100006 268.299988 449400 266.636414
"2020-09-24" 267 269.079987 261.929993 263.640015 494300 262.005371
"2020-09-25" 261.269989 270.079987 261.049988 269.51001 414200 267.838989
"2020-09-28" 271.970001 276.299988 270 272.390015 378600 270.701141
"2020-09-29" 273.980011 277.140015 273.48999 273.649994 248200 271.953247
"2020-09-30" 273.779999 277.799988 272.570007 274.899994 477600 273.195557
"2020-10-01" 278.76001 280.5 274.549988 275.790009 398100 274.080048
"2020-10-02" 273.839996 276.429993 270.519989 273.850006 281200 272.152039
"2020-10-05" 275.799988 288.079987 275.25 287.640015 873600 285.856537
"2020-10-06" 287.350006 295.390015 286.679993 290.329987 722600 288.529846
"2020-10-07" 291.950012 295.100006 291.630005 292.709991 439100 290.895111
"2020-10-08" 293.579987 294.880005 289.570007 291.26001 368300 289.454071
"2020-10-09" 292.809998 298.709991 292.420013 298.279999 305100 296.430603
"2020-10-12" 300 302.040009 298 301.660004 324700 299.789612
"2020-10-13" 300 303.140015 299.019989 299.480011 302100 297.623077
"2020-10-14" 299.029999 299.029999 287.130005 288.149994 568600 286.363373
"2020-10-15" 286.040009 291.890015 282.51001 291.369995 341400 289.563416
"2020-10-16" 293.559998 295.640015 291.040009 292.059998 298600 290.249146
"2020-10-19" 293 295.579987 284.329987 286.059998 373000 284.286346
"2020-10-20" 286.850006 291.799988 285.25 286.980011 337400 285.200623
"2020-10-21" 287.200012 290.51001 280.059998 284.420013 336000 282.656494
"2020-10-22" 285.049988 286.709991 278.190002 279.410004 539600 277.677582
"2020-10-23" 281.480011 282.779999 277.290009 281.929993 337400 280.181976
"2020-10-26" 278.970001 282.709991 278.570007 280.109985 387900 278.373199
"2020-10-27" 281.429993 286.559998 280.970001 286.070007 416200 284.296265
"2020-10-28" 282.140015 284.26001 276.399994 280.23999 495600 278.502319
"2020-10-29" 279.549988 280.279999 273.5 275.230011 316900 273.523499
"2020-10-30" 275 276.299988 264.790009 272.070007 439100 270.383087
"2020-11-02" 273.670013 276.709991 266.779999 271.399994 411000 269.717255
"2020-11-03" 273 279.23999 271.630005 277.029999 296500 275.312378
"2020-11-04" 283.899994 294.130005 283.149994 289.790009 447000 287.993164
"2020-11-05" 294.519989 296.25 289.600006 295.019989 309000 293.190765
"2020-11-06" 295.869995 299.329987 294.220001 295.799988 251500 293.965973
"2020-11-09" 303 305 286.540009 286.540009 515300 284.927094
"2020-11-10" 286.140015 291.529999 272.779999 279.420013 416700 277.84726
"2020-11-11" 282.579987 286.809998 281.029999 285.070007 437700 283.465363
"2020-11-12" 287.440002 292.76001 286.959991 289.589996 306700 287.95993
"2020-11-13" 291.899994 294.390015 288.459991 290.970001 241500 289.332184
"2020-11-16" 291.519989 293.48999 288.709991 292.01001 280800 290.366364
"2020-11-17" 290.799988 290.799988 286.190002 286.790009 297700 285.17572
"2020-11-18" 286.029999 287.51001 281.049988 281.290009 358000 279.706696
"2020-11-19" 281.869995 287.839996 278.190002 281.220001 391400 279.637054
"2020-11-20" 281.920013 287.070007 281.440002 284.730011 351300 283.127289
"2020-11-23" 284.899994 285.769989 274.119995 275.720001 3e+05 274.16806
"2020-11-24" 273.970001 275.5 267.209991 267.709991 461100 266.203064
"2020-11-25" 268.850006 270.209991 264.059998 269.200012 378300 267.684753
"2020-11-27" 271.649994 278 271.649994 277.959991 190600 276.395355
"2020-11-30" 279.529999 280.5 271.869995 275.160004 775400 273.611176
"2020-12-01" 274.790009 276.600006 271.25 272.01001 442200 270.478943
"2020-12-02" 272 276.329987 268.609985 275.390015 344700 273.839844
"2020-12-03" 274.359985 276.570007 271.149994 272.23999 281900 270.707611
"2020-12-04" 271.709991 274.350006 270.720001 271.549988 312400 270.021515
"2020-12-07" 272.160004 273.809998 267.23999 268.059998 367900 266.551178
"2020-12-08" 267.079987 268.600006 265.470001 267.279999 682900 265.775482
"2020-12-09" 267.25 267.829987 260 261.160004 766000 259.690002
"2020-12-10" 260.5 270.149994 259.829987 266.670013 687000 265.168945
"2020-12-11" 265.290009 265.839996 262.779999 263.980011 592900 262.49411
"2020-12-14" 265 271.730011 263.970001 264.920013 393700 263.428833
"2020-12-15" 265.589996 268.450012 265.059998 267.179993 406500 265.676117
"2020-12-16" 268.079987 270.73999 264 267.619995 392700 266.113586
"2020-12-17" 269.649994 276.880005 269.609985 273.579987 578600 272.0401
"2020-12-18" 273.609985 278.179993 269.329987 277.660004 973400 276.097107
"2020-12-21" 273.839996 276.089996 266.279999 276.089996 478700 274.535889
"2020-12-22" 276.48999 283.320007 275.459991 282.910004 462000 281.317596
"2020-12-23" 284.179993 285.660004 279.019989 281.429993 478400 279.845856
"2020-12-24" 281.790009 284.549988 280.369995 282.959991 147100 281.367249
"2020-12-28" 286.579987 286.579987 277.279999 277.529999 213100 275.967834
"2020-12-29" 278.190002 280.339996 274.820007 278.339996 222700 276.773285
"2020-12-30" 280.290009 284.299988 279.040009 279.940002 233700 278.364258
"2020-12-31" 280.23999 283.480011 276.079987 283.309998 455600 281.715302
"2021-01-04" 283.429993 289.630005 280 285.570007 483300 283.962585
"2021-01-05" 284.670013 291.339996 283.959991 291.019989 479000 289.381897
"2021-01-06" 286.649994 294.799988 285.019989 294.140015 595600 292.484344
"2021-01-07" 297.519989 305.070007 294.73999 304.059998 511000 302.348511
"2021-01-08" 305.390015 312.119995 304.51001 307.529999 437700 305.79895
"2021-01-11" 307.170013 307.5 301.48999 302.410004 351700 300.707794
"2021-01-12" 301.100006 303.799988 297.529999 298.48999 499200 296.809814
"2021-01-13" 300.369995 300.420013 295.579987 298 452700 296.322662
"2021-01-14" 298.019989 301.130005 296.709991 298.720001 434200 297.038544
"2021-01-15" 298.540009 299.880005 294.829987 299.410004 351700 297.724701
"2021-01-19" 303.119995 304 297.420013 300.119995 399200 298.600189
"2021-01-20" 299.649994 306.640015 298.799988 305.049988 418200 303.505188
"2021-01-21" 304.429993 305.309998 297.73999 299.679993 486500 298.162415
"2021-01-22" 299.170013 300.959991 296.519989 300.089996 516900 298.570374
"2021-01-25" 302.440002 309.040009 298.279999 300.26001 418000 298.739502
"2021-01-26" 300.329987 301.279999 296 299.679993 520400 298.162415
"2021-01-27" 294.940002 298.200012 290.149994 293.230011 798200 291.745087
"2021-01-28" 294.630005 302.029999 292.859985 298.920013 648300 297.406311
"2021-01-29" 297.690002 306.73999 296.809998 299.48999 1401200 297.973389
"2021-02-01" 300.600006 303.399994 294.26001 297.019989 793900 295.5159
"2021-02-02" 300 303.299988 294.600006 294.600006 420400 293.108154
"2021-02-03" 294.609985 296.709991 287.640015 292.079987 666900 290.600922
"2021-02-04" 292.890015 295.649994 289.359985 290.25 592800 288.780212
"2021-02-05" 291.579987 293.98999 289.929993 291.350006 451200 289.874603
"2021-02-08" 292.799988 297.149994 292.450012 294.459991 385200 292.968903
"2021-02-09" 294.350006 297.01001 288.619995 289.890015 520900 288.422089
"2021-02-10" 290.049988 294.579987 288.26001 292.290009 334700 290.809875
"2021-02-11" 294.940002 295.48999 288.429993 291.089996 440500 289.615967
"2021-02-12" 290.579987 294.269989 289.149994 294.01001 267900 292.52121
"2021-02-16" 293.410004 296.570007 292.98999 295.609985 417600 294.113007
"2021-02-17" 294.140015 296.48999 290.779999 293.98999 415000 292.501251
"2021-02-18" 301.98999 303.269989 290.829987 296.73999 639600 295.237335
"2021-02-19" 297.679993 298.25 279.329987 281.549988 1055900 280.124268
"2021-02-22" 280.820007 280.959991 271.660004 272.649994 501300 271.269318
"2021-02-23" 270.109985 275.640015 265.429993 274.290009 682400 272.901031
"2021-02-24" 274.059998 280.130005 272.51001 278.920013 406300 277.507568
"2021-02-25" 278.920013 281.440002 275.649994 277.679993 361500 276.273865
"2021-02-26" 278.929993 283.970001 276.829987 280.649994 668200 279.22879
"2021-03-01" 281.690002 285.970001 281.690002 282.98999 406800 281.556946
"2021-03-02" 283.660004 284.980011 277.26001 278.100006 323900 276.691711
"2021-03-03" 276.98999 277.049988 267.380005 267.619995 457000 266.264771
"2021-03-04" 267.73999 268.040009 255.210007 257.290009 566400 255.987106
"2021-03-05" 259.48999 263 253.860001 262.399994 568100 261.071259
"2021-03-08" 262.390015 267.51001 259.140015 261.350006 424400 260.02655
"2021-03-09" 265.459991 274.369995 265.420013 267.420013 368600 266.065826
"2021-03-10" 271.140015 276.829987 266.660004 267.730011 365100 266.374237
"2021-03-11" 270.640015 273.790009 268.869995 272.890015 279000 271.508087
"2021-03-12" 271.980011 275.279999 270.769989 274.119995 254000 272.731903
"2021-03-15" 274 276.549988 271.720001 276.019989 324300 274.622253
"2021-03-16" 277.519989 279.459991 273.329987 274.170013 293900 272.781616
"2021-03-17" 271.529999 276.890015 270.630005 274.589996 347000 273.199493
